"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Jake Peavy",30,"RP","Vet",1.6e+07,0,0,1.6e+07,1.6e+07,12.25,0
"Mark Buehrle",32,"SP","Vet",1.4e+07,0,25000,14025000,14025000,10.74,0
"Alex Rios",30,"RF","Vet",1.2e+07,5e+05,0,12500000,12500000,9.57,0
"Adam Dunn",31,"DH","Vet",1.2e+07,0,0,1.2e+07,1.2e+07,9.19,0
"Paul Konerko",35,"1B","Vet",1.2e+07,0,0,1.2e+07,1.2e+07,9.19,0
"Edwin Jackson",27,"SP","Vet",8350000,4e+05,0,8750000,8750000,6.7,0
"John Danks",26,"SP","Arb 2",6e+06,0,0,6e+06,6e+06,4.59,0
"Carlos Quentin",28,"LF","Arb 2",5050000,0,0,5050000,5050000,3.87,0
"Gavin Floyd",28,"RP","Vet",5e+06,0,0,5e+06,5e+06,3.83,0
"Juan Pierre",33,"LF","Vet",5e+06,0,0,5e+06,5e+06,3.83,0
"Jesse Crain",29,"RP","Vet",4e+06,0,0,4e+06,4e+06,3.06,0
"Matt Thornton",34,"RP","Vet",3e+06,0,0,3e+06,3e+06,2.3,0
"Alexei Ramirez",29,"SS","Vet",2750000,125000,0,2875000,2875000,2.2,0
"Dayan Viciedo",22,"RF","Pre-Arb",1250000,1e+06,0,2250000,2250000,1.72,0
"A.J. Pierzynski",34,"C","Vet",2e+06,0,0,2e+06,2e+06,1.53,0
"Omar Vizquel",44,"2B","Pre-Arb",1750000,0,0,1750000,1750000,1.34,0
"Tony Pena",30,"RP","Pre-Arb",1600000,0,0,1600000,1600000,1.22,0
"Will Ohman",33,"RP","Vet",1500000,0,0,1500000,1500000,1.15,0
"Jason Frasor",33,"RP","",3500000,0,0,3500000,1224043,0.94,0
"Ramon Castro",35,"C","Pre-Arb",1200000,0,0,1200000,1200000,0.92,0
"Philip Humber",28,"SP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.38,0
"Gordon Beckham",24,"2B","Pre-Arb",485000,0,0,485000,485000,0.37,0
"Sergio Santos",27,"CL","Pre-Arb",435000,0,0,435000,435000,0.33,0
"Brent Lillibridge",27,"LF","Pre-Arb",430000,0,0,430000,430000,0.33,0
"Chris Sale",22,"SP","Pre-Arb",425000,0,0,425000,425000,0.33,0
"Dylan Axelrod",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.32,0
"Alejandro De Aza",27,"LF","Pre-Arb",414000,0,0,414000,414000,0.32,0
"Eduardo Escobar",22,"SS","Pre-Arb",414000,0,0,414000,414000,0.32,0
"Tyler Flowers",25,"C","Pre-Arb",414000,0,0,414000,414000,0.32,0
"Lucas Harrell",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.32,0
"Brent Morel",24,"3B","Pre-Arb",414000,0,0,414000,414000,0.32,0
"Hector Santiago",23,"RP","Pre-Arb",414000,0,0,414000,414000,0.32,0
"Brian Bruney",29,"RP","Pre-Arb",414000,0,0,414000,153836,0.12,0
"Zach Stewart",24,"SP","Pre-Arb",414000,0,0,414000,149311,0.11,0
"Donny Lucy",28,"C","Pre-Arb",414000,0,0,414000,99540,0.08,0
"Josh Kinney",32,"RP","Pre-Arb",414000,0,0,414000,97278,0.07,0
"Shane Lindsay",26,"SP","Pre-Arb",414000,0,0,414000,65606,0.05,0
"Addison Reed",22,"RP","Pre-Arb",414000,0,0,414000,65606,0.05,0
"Dallas McPherson",30,"3B","Pre-Arb",414000,0,0,414000,29409,0.02,0
"Lastings Milledge",26,"LF","Pre-Arb",5e+05,0,0,5e+05,27322,0.02,0
