"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Paul Maholm",29,"RP","Vet",5750000,5e+05,0,6250000,6250000,12.86,0
"Ryan Doumit",30,"C","Vet",5100000,1e+05,0,5200000,5200000,10.7,0
"Lyle Overbay",34,"1B","Vet",5e+06,0,0,5e+06,5e+06,10.29,0
"Kevin Correia",30,"SP","Vet",3e+06,1e+06,0,4e+06,4e+06,8.23,0
"Pedro Alvarez",24,"1B","Pre-Arb",550000,1500000,0,2050000,2050000,4.22,0
"Ross Ohlendorf",28,"RP","Pre-Arb",2025000,0,0,2025000,2025000,4.17,0
"Ronny Cedeno",28,"SS","Vet",1850000,0,0,1850000,1850000,3.81,0
"Joe Beimel",34,"RP","Vet",1750000,0,0,1750000,1750000,3.6,0
"Chris Snyder",30,"C","Vet",4250000,5e+05,0,4750000,1500000,3.09,0
"Joel Hanrahan",29,"RP","Arb 1",1400000,0,0,1400000,1400000,2.88,0
"Jeff Karstens",28,"SP","Arb 1",1100000,0,0,1100000,1100000,2.26,0
"Jose Tabata",22,"RF","Pre-Arb",5e+05,166667,0,666667,666667,1.37,0
"Evan Meek",28,"RP","Pre-Arb",461500,0,0,461500,461500,0.95,0
"Garrett Jones",30,"RF","Pre-Arb",455500,0,0,455500,455500,0.94,0
"Andrew McCutchen",24,"RF","Pre-Arb",452500,0,0,452500,452500,0.93,0
"Scott Olsen",27,"SP","Pre-Arb",450000,0,0,450000,450000,0.93,0
"James McDonald",26,"SP","Pre-Arb",443000,0,0,443000,443000,0.91,0
"John Bowker",27,"CF","Pre-Arb",441500,0,0,441500,441500,0.91,0
"Charlie Morton",27,"SP","Pre-Arb",441000,0,0,441000,441000,0.91,0
"Neil Walker",25,"2B","Pre-Arb",437000,0,0,437000,437000,0.9,0
"Chris Resop",28,"RP","Pre-Arb",431500,0,0,431500,431500,0.89,0
"Garrett Olson",27,"SP","Pre-Arb",430000,0,0,430000,430000,0.88,0
"Steven Pearce",28,"LF","Pre-Arb",427500,0,0,427500,427500,0.88,0
"Jason Jaramillo",28,"C","Pre-Arb",422500,0,0,422500,422500,0.87,0
"Kevin Hart",28,"RP","Pre-Arb",417000,0,0,417000,417000,0.86,0
"Jose Ascanio",26,"RP","Arb 1",416000,0,0,416000,416000,0.86,0
"Brad Lincoln",26,"RP","Pre-Arb",414500,0,0,414500,414500,0.85,0
"Pedro Ciriaco",25,"SS","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Jeff Clement",27,"1B","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Mike Crotta",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Chase d'Arnaud",24,"3B","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Josh Harrison",23,"2B","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Jared Hughes",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Jeff Locke",23,"RP","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Daniel McCutchen",28,"RP","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Michael McKenry",26,"C","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Bryan Morris",24,"RP","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Daniel Moskos",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Alex Presley",25,"LF","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Alex Presley",25,"LF","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Josh Rodriguez",26,"SS","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Justin Thomas",27,"RP","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Donnie Veal",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.85,0
"Jose Veras",30,"RP","Arb 1",414000,0,0,414000,414000,0.85,0
"Tony Watson",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.85,0
