"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Edwin Jackson",29,"SP","Vet",1.1e+07,2e+06,0,1.3e+07,1.3e+07,12.99,0
"Starlin Castro",23,"2B","Arb 1",5e+06,857142,0,5857142,5857142,5.85,0
"Scott Baker",31,"SP","Vet",5500000,0,0,5500000,5500000,5.5,0
"Carlos Villanueva",29,"RP","Vet",5e+06,0,0,5e+06,5e+06,5,0
"Jeff Samardzija",28,"SP","Arb 1",2640000,0,0,2640000,2640000,2.64,0
"Nate Schierholtz",29,"RF","Arb 2",2250000,0,0,2250000,2250000,2.25,0
"Dioner Navarro",29,"C","Vet",1750000,0,0,1750000,1750000,1.75,0
"Jorge Soler",21,"LF","Pre-Arb",1e+06,666667,0,1666667,1666667,1.67,0
"James Russell",27,"RP","Arb 1",1075000,0,0,1075000,1075000,1.07,0
"Anthony Rizzo",23,"1B","Pre-Arb",750000,285714,0,1035714,1035714,1.04,0
"Luis Valbuena",27,"3B","Arb 1",930000,0,0,930000,930000,0.93,0
"Darwin Barney",27,"SS","Pre-Arb",562000,0,0,562000,562000,0.56,0
"Travis Wood",26,"SP","Pre-Arb",527500,0,0,527500,527500,0.53,0
"Welington Castillo",26,"C","Pre-Arb",503000,0,0,503000,503000,0.5,0
"Henry Rodriguez",23,"2B","Pre-Arb",501000,0,0,501000,501000,0.5,0
"Arodys Vizcaino",22,"RP/CL","Pre-Arb",491000,0,0,491000,491000,0.49,0
"Hector Rondon",25,"RP/CL","Pre-Arb",490000,0,0,490000,490000,0.49,0
"Kevin Gregg",35,"RP","Vet",490000,0,0,490000,449836,0.45,0
"Rafael Dolis",25,"RP","Pre-Arb",490000,0,0,490000,369508,0.37,0
"Blake Parker",28,"RP/CL","Pre-Arb",490000,0,0,490000,326666,0.33,0
"Michael Bowden",26,"RP","Pre-Arb",509500,0,0,509500,289551,0.29,0
"Brian Bogusevic",29,"RF","Pre-Arb",490000,0,0,490000,265081,0.26,0
"Jake Arrieta",27,"SP","Pre-Arb",516500,0,0,516500,256838,0.26,0
"Daniel Bard",28,"RP","Pre-Arb",1862500,0,0,1862500,254439,0.25,0
"Pedro Strop",28,"RP","Pre-Arb",502500,0,0,502500,249877,0.25,0
"Zach Putnam",25,"RP","Pre-Arb",490000,0,0,490000,240983,0.24,0
"Justin Grimm",24,"RP","Pre-Arb",491000,0,0,491000,190497,0.19,0
"Chris Rusin",26,"RP","Pre-Arb",490000,0,0,490000,190109,0.19,0
"Donnie Murphy",30,"3B","Arb 2",490000,0,0,490000,157978,0.16,0
"Dave Sappelt",26,"LF","Pre-Arb",492000,0,0,492000,155934,0.16,0
"Logan Watkins",23,"2B","Pre-Arb",490000,0,0,490000,155300,0.16,0
"Junior Lake",23,"LF","Pre-Arb",490000,0,0,490000,152622,0.15,0
"Darnell McDonald",34,"LF","Arb 1",490000,0,0,490000,139234,0.14,0
"Yoervis Medina",24,"RP","Pre-Arb",490000,0,0,490000,109781,0.11,0
"Brooks Raley",25,"RP","Pre-Arb",490000,0,0,490000,88360,0.09,0
"J.C. Boscan",33,"C","Pre-Arb",490000,0,0,490000,80327,0.08,0
"Alberto Cabrera",24,"RP","Pre-Arb",490000,0,0,490000,80327,0.08,0
"Zac Rosscup",25,"RP","Pre-Arb",490000,0,0,490000,74972,0.07,0
