"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Ian Desmond",32,"1B","Vet",2.2e+07,0,0,2.2e+07,2.2e+07,15.28,"14,000,000"
"Nolan Arenado",27,"3B","Arb 3",17750000,0,0,17750000,17750000,12.33,"14,750,000"
"Wade Davis",32,"RP/CL","Vet",1.6e+07,0,0,1.6e+07,1.6e+07,11.11,"17,333,333"
"Charlie Blackmon",32,"CF","Arb 3",1.2e+07,333333,0,12333333,12333333,8.57,"18,000,000"
"Gerardo Parra",31,"LF","Vet",1e+07,0,0,1e+07,1e+07,6.95,"9,166,667"
"D.J. LeMahieu",29,"2B","Arb 3",8500000,0,0,8500000,8500000,5.9,"8,500,000"
"Carlos Gonzalez",32,"RF","Vet",5e+06,0,3e+06,8e+06,8e+06,5.56,"8,000,000"
"Bryan Shaw",30,"RP","Vet",7500000,0,0,7500000,7500000,5.21,"9,000,000"
"Jake McGee",31,"RP","Vet",7e+06,0,0,7e+06,7e+06,4.86,"9,000,000"
"Adam Ottavino",32,"RP","Vet",7e+06,0,0,7e+06,7e+06,4.86,"3,466,667"
"Chris Iannetta",35,"C","Vet",3450000,150000,0,3600000,3600000,2.5,"4,250,000"
"Chad Bettis",29,"SP","Arb 1",2e+06,0,0,2e+06,2e+06,1.39,"2,000,000"
"Chris Rusin",31,"RP","Arb 1",1287500,0,0,1287500,1287500,0.89,"1,287,500"
"Seung-Hwan Oh",35,"RP","Pre-Arb",1750000,0,1e+06,2750000,630403,0.44,"2,000,000"
"Tyler Anderson",28,"SP","Pre-Arb",555000,0,0,555000,555000,0.39,"555,000"
"Trevor Story",25,"SS","Pre-Arb",555000,0,0,555000,555000,0.39,"555,000"
"Kyle Freeland",25,"SP","Pre-Arb",550000,0,0,550000,550000,0.38,"550,000"
"German Marquez",23,"SP","Pre-Arb",550000,0,0,550000,550000,0.38,"550,000"
"Tony Wolters",26,"C","Pre-Arb",550000,0,0,550000,550000,0.38,"550,000"
"Jon Gray",26,"SP","Pre-Arb",555000,0,0,555000,513248,0.36,"555,000"
"Scott Oberg",28,"RP","Pre-Arb",555000,0,0,555000,453568,0.32,"555,000"
"David Dahl",24,"OF","Pre-Arb",550000,0,0,550000,452421,0.31,"550,000"
"Harrison Musgrave",26,"RP","Pre-Arb",545000,0,0,545000,430710,0.3,"545,000"
"Pat Valaika",25,"SS","Pre-Arb",550000,0,0,550000,408066,0.28,"550,000"
"Drew Butera",34,"C","Vet",2300000,0,0,2300000,383346,0.27,"1,900,000"
"Noel Cuevas",26,"RF","Pre-Arb",545000,0,0,545000,375040,0.26,"545,000"
"Antonio Senzatela",23,"SP","Pre-Arb",545000,0,0,545000,366250,0.25,"545,000"
"Ryan McMahon",23,"3B","Pre-Arb",547000,0,0,547000,361743,0.25,"547,000"
"Tom Murphy",27,"C","Pre-Arb",545000,0,0,545000,251980,0.18,"545,000"
"Yency Almonte",24,"RP","Pre-Arb",545000,0,0,545000,228540,0.16,"545,000"
"Raimel Tapia",24,"LF","Pre-Arb",545000,0,0,545000,158220,0.11,"545,000"
"Garrett Hampson",23,"SS","Pre-Arb",545000,0,0,545000,140640,0.1,"545,000"
"Sam Howard",25,"RP","Pre-Arb",545000,0,0,545000,134780,0.09,"545,000"
"Matt Holliday",38,"OF","Vet",545000,0,0,545000,114270,0.08,"545,000"
"D.J. Johnson",28,"RP","Pre-Arb",545000,0,0,545000,79110,0.05,"545,000"
