"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Cole Hamels",33,"SP","Vet",22500000,0,0,22500000,22500000,13.77,"24,000,000"
"Shin-Soo Choo",34,"RF","Vet",2e+07,0,0,2e+07,2e+07,12.24,"18,571,429"
"Adrian Beltre",38,"3B","Vet",1.8e+07,0,0,1.8e+07,1.8e+07,11.02,"18,000,000"
"Elvis Andrus",28,"SS","Vet",1.5e+07,250000,0,15250000,15250000,9.34,"15,000,000"
"Carlos Gomez",31,"CF","Vet",11500000,0,0,11500000,11500000,7.04,"11,500,000"
"Andrew Cashner",30,"SP","Vet",1e+07,0,0,1e+07,1e+07,6.12,"10,000,000"
"Mike Napoli",35,"1B","Vet",6e+06,0,0,6e+06,6e+06,3.67,"8,500,000"
"Martin Perez",26,"SP","Arb 2",4400000,250000,0,4650000,4650000,2.85,"3,125,000"
"Jake Diekman",30,"RP","Arb 2",2550000,0,0,2550000,2550000,1.56,"2,550,000"
"A.J. Griffin",29,"RP","Arb 1",2e+06,0,0,2e+06,2e+06,1.22,"2,000,000"
"Robinson Chirinos",33,"C","Arb 2",1900000,0,0,1900000,1900000,1.16,"2,125,000"
"Tony Barnette",33,"RP","Pre-Arb",1750000,0,0,1750000,1750000,1.07,"1,750,000"
"Jason Grilli",40,"RP","Vet",3e+06,0,0,3e+06,1508156,0.92,"4,000,000"
"Rougned Odor",23,"2B","Pre-Arb",1e+06,333333,0,1333333,1333333,0.82,"8,250,000"
"Miguel Gonzalez",33,"SP","Arb 3",5900000,0,0,5900000,999440,0.61,"5,900,000"
"Nomar Mazara",22,"RF","Pre-Arb",546450,0,0,546450,546450,0.33,"546,450"
"Alexander Claudio",25,"RP","Pre-Arb",545050,0,0,545050,545050,0.33,"545,050"
"Matt Bush",31,"RP","Pre-Arb",544920,0,0,544920,544920,0.33,"544,920"
"Delino DeShields",24,"CF","Pre-Arb",540300,0,0,540300,540300,0.33,"540,300"
"Joey Gallo",23,"3B","Pre-Arb",537120,0,0,537120,537120,0.33,"537,120"
"Jose Leclerc",23,"RP","Pre-Arb",536000,0,0,536000,536000,0.33,"536,000"
"Keone Kela",24,"RP","Pre-Arb",543210,0,0,543210,498624,0.31,"543,210"
"Austin Bibens-Dirkx",32,"P","Pre-Arb",535000,0,0,535000,432604,0.26,"535,000"
"Nick Martinez",26,"SP","Pre-Arb",540590,0,0,540590,366296,0.22,"540,590"
"Ryan Rua",27,"LF","Pre-Arb",544740,0,0,544740,351286,0.22,"544,740"
"Drew Robinson",25,"LF","Pre-Arb",535000,0,0,535000,295223,0.18,"535,000"
"Brett Nicholas",28,"C","Pre-Arb",537000,0,0,537000,281664,0.17,"537,000"
"Jared Hoying",28,"RF","Pre-Arb",535000,0,0,535000,178303,0.11,"535,000"
"Ricardo Rodriguez",24,"RP","Pre-Arb",535000,0,0,535000,160765,0.1,"535,000"
"Philip Gosselin",28,"2B","Pre-Arb",559500,0,0,559500,100881,0.06,"559,500"
"Nick Gardewine",23,"P","Pre-Arb",535000,0,0,535000,96459,0.06,"535,000"
"Paolo Espino",30,"RP","Pre-Arb",535000,0,0,535000,90613,0.06,"535,000"
"A.J. Jimenez",27,"C","Pre-Arb",535000,0,0,535000,90613,0.06,"535,000"
"Will Middlebrooks",28,"3B","Arb 2",535000,0,0,535000,90613,0.06,"535,000"
"Yohander Mendez",22,"RP","Pre-Arb",536000,0,0,536000,82012,0.05,"536,000"
"Willie Calhoun",22,"LF","Pre-Arb",535000,0,0,535000,58460,0.04,"535,000"
