"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Felix Hernandez",32,"SP","Vet",2.6e+07,857142,0,26857142,26857142,16.68,"25,000,000"
"Kyle Seager",30,"3B","Vet",18500000,5e+05,0,1.9e+07,1.9e+07,11.8,"14,285,714"
"Nelson Cruz",37,"DH","Vet",1.4e+07,250000,25000,14275000,14275000,8.87,"14,250,000"
"Robinson Cano",35,"2B","Vet",2.4e+07,0,0,2.4e+07,13677440,8.5,"24,000,000"
"Mike Leake",30,"SP","Vet",1.7e+07,0,0,1.7e+07,1.1e+07,6.83,"16,000,000"
"Dee Gordon",30,"2B","Arb 3",10500000,3e+05,0,10800000,10800000,6.71,"10,000,000"
"Jean Segura",28,"SS","Arb 3",9e+06,6e+05,0,9600000,9600000,5.96,"14,000,000"
"James Paxton",29,"SP","Arb 2",4900000,0,0,4900000,4900000,3.04,"4,900,000"
"Erasmo Ramirez",28,"SP","Arb 3",4200000,0,0,4200000,4200000,2.61,"4,200,000"
"Alex Colome",29,"RP/CL","Arb 1",5300000,0,0,5300000,3803565,2.36,"5,300,000"
"Mike Zunino",27,"C","Arb 2",2975000,0,0,2975000,2975000,1.85,"2,975,000"
"Nick Vincent",31,"RP","Arb 2",2750000,0,0,2750000,2750000,1.71,"2,750,000"
"Denard Span",34,"LF","Vet",9e+06,2e+06,1500000,12500000,1491923,0.93,"10,333,333"
"Adam Warren",30,"RP","Arb 3",3315000,0,0,3315000,1105026,0.69,"3,315,000"
"Cameron Maybin",31,"CF","Vet",3250000,0,0,3250000,1083326,0.67,"3,250,000"
"Andrew Romine",32,"SS","Arb 3",1050000,0,0,1050000,1050000,0.65,"1,050,000"
"Zach Duke",35,"RP","Vet",2150000,0,1500000,3650000,716658,0.45,"2,150,000"
"Guillermo Heredia",27,"CF","Pre-Arb",782000,0,0,782000,714680,0.44,"782,000"
"Wade LeBlanc",33,"SP","",650000,0,50000,7e+05,7e+05,0.43,"650,000"
"Edwin Diaz",24,"RP/CL","Pre-Arb",570800,0,0,570800,570800,0.35,"570,800"
"Mitch Haniger",27,"RF","Pre-Arb",560200,0,0,560200,560200,0.35,"560,200"
"Ryon Healy",26,"1B","Pre-Arb",559200,0,0,559200,559200,0.35,"559,200"
"Marco Gonzales",26,"SP","Pre-Arb",550300,0,0,550300,550300,0.34,"550,300"
"James Pazos",27,"RP","Pre-Arb",553900,0,0,553900,515194,0.32,"553,900"
"Ben Gamel",26,"LF","Pre-Arb",558100,0,0,558100,501167,0.31,"558,100"
"Chasen Bradford",28,"RP","Pre-Arb",545000,0,0,545000,448290,0.28,"545,000"
"Roenis Elias",29,"RP","Pre-Arb",598000,0,0,598000,392230,0.24,"598,000"
"Chris Herrmann",30,"C","Arb 2",537992,0,0,537992,372110,0.23,"545,000"
"David Freitas",29,"C","Pre-Arb",545000,0,0,545000,363320,0.23,"545,000"
"Casey Lawrence",30,"RP","Pre-Arb",545000,0,0,545000,234400,0.15,"545,000"
"Dan Vogelbach",25,"1B","Pre-Arb",545700,0,0,545700,228852,0.14,"545,700"
"Ryan Cook",31,"RP","Arb 3",545000,0,0,545000,193380,0.12,"545,000"
"Nick Rumbelow",26,"SP","Pre-Arb",545000,0,0,545000,161150,0.1,"545,000"
"Gordon Beckham",31,"2B","Vet",545000,0,0,545000,143570,0.09,"545,000"
"Shawn Armstrong",27,"RP","Pre-Arb",545000,0,0,545000,99620,0.06,"545,000"
"Justin Grimm",29,"RP","Arb 3",545000,0,0,545000,87900,0.05,"545,000"
"Kris Negron",32,"RF","Pre-Arb",545000,0,0,545000,87900,0.05,"545,000"
"Matt Festa",25,"RP","Pre-Arb",545000,0,0,545000,70320,0.04,"545,000"
