"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Erik Bedard",34,"SP","Vet",1150000,0,0,1150000,1150000,3.23,0
"Jose Altuve",23,"2B","Pre-Arb",505700,0,0,505700,505700,1.42,0
"Lucas Harrell",28,"RP","Pre-Arb",500700,0,0,500700,500700,1.41,0
"J.D. Martinez",25,"DH","Pre-Arb",497800,0,0,497800,497800,1.4,0
"Jason Castro",26,"C","Pre-Arb",496600,0,0,496600,496600,1.4,0
"Carlos Corporan",29,"C","Pre-Arb",495000,0,0,495000,495000,1.39,0
"Brett Wallace",26,"3B","Pre-Arb",495000,0,0,495000,495000,1.39,0
"Marwin Gonzalez",24,"LF","Pre-Arb",494400,0,0,494400,494400,1.39,0
"Chris Carter",26,"1B","Pre-Arb",494000,0,0,494000,494000,1.39,0
"Hector Ambriz",29,"RP","Pre-Arb",493400,0,0,493400,493400,1.39,0
"Matt Dominguez",23,"3B","Pre-Arb",491800,0,0,491800,491800,1.38,0
"Brandon Barnes",27,"CF","Pre-Arb",491700,0,0,491700,491700,1.38,0
"Josh Fields",27,"RP","Pre-Arb",490000,0,0,490000,490000,1.38,0
"Eric Thames",26,"1B","Pre-Arb",490000,0,0,490000,490000,1.38,0
"Dallas Keuchel",25,"SP","Pre-Arb",490000,0,0,490000,444480,1.25,0
"Jordan Lyles",22,"SP","Pre-Arb",490000,0,0,490000,404316,1.14,0
"Paul Clemens",25,"SP","Pre-Arb",490000,0,0,490000,385573,1.08,0
"Jake Elmore",26,"LF","Pre-Arb",490000,0,0,490000,270437,0.76,0
"Brad Peacock",25,"SP","Pre-Arb",490000,0,0,490000,270437,0.76,0
"Robbie Grossman",23,"LF","Pre-Arb",490000,0,0,490000,265081,0.75,0
"Marc Krauss",25,"LF","Pre-Arb",490000,0,0,490000,227595,0.64,0
"Brett Oberholtzer",24,"RP","Pre-Arb",490000,0,0,490000,219562,0.62,0
"Jimmy Paredes",24,"RF","Pre-Arb",490000,0,0,490000,216885,0.61,0
"Jarred Cosart",23,"RP","Pre-Arb",490000,0,0,490000,187431,0.53,0
"Jonathan Villar",22,"SS","Pre-Arb",490000,0,0,490000,187431,0.53,0
"Josh Zeid",26,"RP","Pre-Arb",490000,0,0,490000,168688,0.47,0
"L.J. Hoes",23,"CF","Pre-Arb",490000,0,0,490000,166010,0.47,0
"Rhiner Cruz",26,"RP","Pre-Arb",498000,0,0,498000,146950,0.41,0
"Kevin Chapman",25,"RP","Pre-Arb",490000,0,0,490000,139234,0.39,0
"Max Stassi",22,"C","Pre-Arb",490000,0,0,490000,109781,0.31,0
"Fernando Martinez",24,"RF","Pre-Arb",493000,0,0,493000,99677,0.28,0
"Jorge De Leon",0,"RP","Pre-Arb",490000,0,0,490000,99071,0.28,0
"David Martinez",25,"RP","Pre-Arb",490000,0,0,490000,80327,0.23,0
