"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Carlos Lee",35,"1B","Vet",18500000,5e+05,0,1.9e+07,1.9e+07,22.2,0
"Brett Myers",30,"SP","Vet",7e+06,1e+06,0,8e+06,8e+06,9.35,0
"Wandy Rodriguez",32,"RP","Arb 3",7e+06,5e+05,0,7500000,7500000,8.76,0
"Hunter Pence",28,"LF","Arb 2",6900000,0,0,6900000,6900000,8.06,0
"Brandon Lyon",31,"RP","Vet",5250000,0,0,5250000,5250000,6.14,0
"Clint Barmes",32,"SS","Arb 3",3925000,0,0,3925000,3925000,4.59,0
"Bill Hall",31,"3B","Vet",3e+06,0,0,3e+06,3e+06,3.51,0
"Jeff Keppinger",31,"3B","Arb 2",2300000,0,0,2300000,2300000,2.69,0
"Humberto Quintero",31,"C","Arb 3",1e+06,0,0,1e+06,1e+06,1.17,0
"Nelson Figueroa",37,"SP","Arb 1",9e+05,0,0,9e+05,9e+05,1.05,0
"Jason Michaels",35,"LF","Vet",9e+05,0,0,9e+05,9e+05,1.05,0
"Ryan Rowland-Smith",28,"RP","Pre-Arb",725000,0,0,725000,725000,0.85,0
"J.A. Happ",28,"SP","Pre-Arb",474000,0,0,474000,474000,0.55,0
"Jeff Fulchino",31,"SP","Pre-Arb",467000,0,0,467000,467000,0.55,0
"Wilton Lopez",27,"RP","Pre-Arb",442000,0,0,442000,442000,0.52,0
"Alberto Arias",27,"RP","Pre-Arb",439500,0,0,439500,439500,0.51,0
"Bud Norris",26,"SP","Pre-Arb",437500,0,0,437500,437500,0.51,0
"Angel Sanchez",21,"RP","Pre-Arb",432500,0,0,432500,432500,0.51,0
"Chris Johnson",26,"3B","Pre-Arb",424000,0,0,424000,424000,0.5,0
"J.R. Towles",27,"C","Arb 1",424000,0,0,424000,424000,0.5,0
"Jason Bourgeois",29,"LF","Pre-Arb",423000,0,0,423000,423000,0.49,0
"Jason Castro",24,"C","Pre-Arb",421500,0,0,421500,421500,0.49,0
"Matt Downs",27,"3B","Pre-Arb",421000,0,0,421000,421000,0.49,0
"Mark Melancon",26,"RP/CL","Pre-Arb",421000,0,0,421000,421000,0.49,0
"Fernando Abad",25,"RP","Pre-Arb",418000,0,0,418000,418000,0.49,0
"Brett Wallace",24,"3B","Pre-Arb",418000,0,0,418000,418000,0.49,0
"Enerio Del Rosario",25,"RP","Pre-Arb",417000,0,0,417000,417000,0.49,0
"Sergio Escalona",26,"RP","Pre-Arb",417000,0,0,417000,417000,0.49,0
"Brian Bogusevic",27,"RF","Pre-Arb",416500,0,0,416500,416500,0.49,0
"Wesley Wright",26,"RP","Pre-Arb",416500,0,0,416500,416500,0.49,0
"Juan Abreu",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.48,0
"Jose Altuve",21,"2B","Pre-Arb",414000,0,0,414000,414000,0.48,0
"David Carpenter",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.48,0
"Carlos Corporan",27,"C","Pre-Arb",414000,0,0,414000,414000,0.48,0
"Jorge De Leon",0,"RP","Pre-Arb",414000,0,0,414000,414000,0.48,0
"Arcenio Leon",24,"RP","Pre-Arb",414000,0,0,414000,414000,0.48,0
"Jordan Lyles",20,"SP","Pre-Arb",414000,0,0,414000,414000,0.48,0
"J.D. Martinez",23,"DH","Pre-Arb",414000,0,0,414000,414000,0.48,0
"Jimmy Paredes",22,"RF","Pre-Arb",414000,0,0,414000,414000,0.48,0
"Aneury Rodriguez",23,"SP","Pre-Arb",414000,0,0,414000,414000,0.48,0
"Fernando Rodriguez",27,"RP","Pre-Arb",414000,0,0,414000,414000,0.48,0
"J.B. Shuck",24,"LF","Pre-Arb",414000,0,0,414000,414000,0.48,0
