"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Andrew McCutchen",30,"RF","Vet",1.4e+07,208333,0,14208333,14208333,14.47,"8,583,333"
"Ivan Nova",30,"SP","Vet",7e+06,666666,750000,8416666,8416666,8.57,"8,666,667"
"David Freese",34,"3B","Vet",6250000,0,0,6250000,6250000,6.36,"3,666,667"
"Daniel Hudson",30,"RP","Vet",5500000,0,0,5500000,5500000,5.6,"5,500,000"
"Jordy Mercer",30,"SS","Arb 2",4325000,0,0,4325000,4325000,4.4,"4,325,000"
"John Jaso",33,"RF","Vet",4e+06,0,0,4e+06,4e+06,4.07,"4,000,000"
"Gerrit Cole",26,"SP","Arb 1",3750000,0,0,3750000,3750000,3.82,"3,750,000"
"Starling Marte",28,"CF","Pre-Arb",2814207,333333,0,3147540,3147540,3.21,"5,166,667"
"Joaquin Benoit",40,"RP","Vet",7500000,0,0,7500000,2581992,2.63,"7,500,000"
"Gregory Polanco",25,"LF","Pre-Arb",1e+06,6e+05,0,1600000,1600000,1.63,"7,000,000"
"Sean Rodriguez",32,"2B","Vet",5e+06,750000,0,5750000,1584699,1.61,"5,750,000"
"Chris Stewart",35,"C","Vet",1400000,0,0,1400000,1400000,1.43,"1,500,000"
"Wade LeBlanc",32,"RP","",750000,0,0,750000,750000,0.76,"800,000"
"Felipe Vazquez",25,"RP/CL","Pre-Arb",564500,0,0,564500,564500,0.57,"564,500"
"Jameson Taillon",25,"SP","Pre-Arb",555500,0,0,555500,555500,0.57,"555,500"
"George Kontos",32,"RP","Arb 2",1750000,0,0,1750000,554654,0.56,"1,750,000"
"Chad Kuhl",24,"SP","Pre-Arb",550000,0,0,550000,550000,0.56,"550,000"
"Adam Frazier",25,"2B","Pre-Arb",549500,0,0,549500,549500,0.56,"549,500"
"Josh Bell",24,"1B","Pre-Arb",549000,0,0,549000,549000,0.56,"549,000"
"Trevor Williams",25,"SP","Pre-Arb",544000,0,0,544000,544000,0.55,"544,000"
"Jose Osuna",24,"1B","Pre-Arb",535000,0,0,535000,488141,0.5,"535,000"
"Max Moroff",24,"2B","Pre-Arb",535000,0,0,535000,336145,0.34,"535,000"
"Elias Diaz",26,"C","Pre-Arb",535000,0,0,535000,271839,0.28,"535,000"
"Tyler Glasnow",23,"RP","Pre-Arb",541000,0,0,541000,268996,0.27,"541,000"
"A.J. Schugel",28,"RP","Pre-Arb",535000,0,0,535000,265993,0.27,"535,000"
"Johnny Barbato",24,"RP","Pre-Arb",535000,0,0,535000,207533,0.21,"535,000"
"Steven Brault",25,"RP","Pre-Arb",535000,0,0,535000,137381,0.14,"535,000"
"Dovydas Neverauskas",24,"RP","Pre-Arb",535000,0,0,535000,137381,0.14,"535,000"
"Edgar Santana",25,"RP","Pre-Arb",535000,0,0,535000,131535,0.13,"535,000"
"Angel Sanchez",27,"RP","Pre-Arb",535000,0,0,535000,116920,0.12,"535,000"
"Jordan Luplow",23,"OF","Pre-Arb",535000,0,0,535000,113997,0.12,"535,000"
"Jacob Stallings",27,"C","Pre-Arb",535000,0,0,535000,113997,0.12,"535,000"
"Chris Bostick",24,"LF","Pre-Arb",535000,0,0,535000,96459,0.1,"535,000"
"Jack Leathersich",26,"RP","Pre-Arb",535000,0,0,535000,64306,0.07,"535,000"
"Dan Runzler",32,"RP","Arb 2",535000,0,0,535000,64306,0.07,"535,000"
