"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"David DeJesus",31,"LF","Vet",6e+06,0,0,6e+06,6e+06,7.84,0
"Mark Ellis",34,"2B","Vet",6e+06,0,0,6e+06,6e+06,7.84,0
"Josh Willingham",32,"LF","Arb 3",6e+06,0,0,6e+06,6e+06,7.84,0
"Coco Crisp",31,"CF","Vet",5750000,0,0,5750000,5750000,7.52,0
"Brian Fuentes",31,"RP","Vet",5e+06,0,0,5e+06,5e+06,6.54,0
"Kevin Kouzmanoff",29,"3B","Arb 2",4750000,0,0,4750000,4750000,6.21,0
"Hideki Matsui",37,"DH","Pre-Arb",4250000,0,0,4250000,4250000,5.56,0
"Grant Balfour",33,"RP","Vet",3750000,0,0,3750000,3750000,4.9,0
"Kurt Suzuki",27,"C","Vet",3400000,37500,0,3437500,3437500,4.49,0
"Dallas Braden",27,"RP","Arb 1",3350000,0,0,3350000,3350000,4.38,0
"Mike Wuertz",32,"RP","Pre-Arb",2800000,0,0,2800000,2800000,3.66,0
"Rich Harden",29,"SP","Pre-Arb",1500000,0,0,1500000,1500000,1.96,0
"Craig Breslow",30,"RP","Arb 1",1400000,0,25000,1425000,1425000,1.86,0
"Ryan Sweeney",26,"CF","Arb 1",1400000,0,0,1400000,1400000,1.83,0
"Brett Anderson",23,"SP","Vet",1e+06,250000,0,1250000,1250000,1.63,0
"Brandon McCarthy",27,"SP","Arb 2",1e+06,0,0,1e+06,1e+06,1.31,0
"Trevor Cahill",23,"RP","Pre-Arb",5e+05,2e+05,0,7e+05,7e+05,0.92,0
"Andy LaRoche",27,"3B","Pre-Arb",6e+05,0,0,6e+05,6e+05,0.78,0
"Joey Devine",27,"RP","Arb 1",557500,0,0,557500,557500,0.73,0
"Andrew Bailey",27,"RP","Pre-Arb",465000,0,0,465000,465000,0.61,0
"Daric Barton",25,"1B","Pre-Arb",425000,0,0,425000,425000,0.56,0
"Adam Rosales",28,"2B","Pre-Arb",425000,0,0,425000,425000,0.56,0
"Jerry Blevins",27,"RP","Pre-Arb",420000,0,0,420000,420000,0.55,0
"Gio Gonzalez",25,"SP","Pre-Arb",420000,0,0,420000,420000,0.55,0
"Cliff Pennington",27,"SS","Pre-Arb",420000,0,0,420000,420000,0.55,0
"Landon Powell",29,"C","Pre-Arb",420000,0,0,420000,420000,0.55,0
"Kila Ka'aihue",27,"1B","Pre-Arb",419000,0,0,419000,419000,0.55,0
"Adrian Cardenas",23,"2B","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Andrew Carignan",0,"RP","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Andrew Carignan",24,"RP","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Chris Carter",24,"1B","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Fautino De Los Santos",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Josh Donaldson",25,"3B","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Pedro Figueroa",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Graham Godfrey",26,"SP","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Trystan Magnuson",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Guillermo Moscoso",27,"SP","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Josh Outman",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Jarrod Parker",22,"SP","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Anthony Recker",27,"C","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Tyson Ross",24,"SP","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Eric Sogard",25,"2B","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Michael Taylor",25,"LF","Pre-Arb",414000,0,0,414000,414000,0.54,0
"Jemile Weeks",24,"2B","Pre-Arb",414000,0,0,414000,262426,0.34,0
"Brandon Allen",25,"LF","Pre-Arb",414000,0,0,414000,147049,0.19,0
