"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Adrian Gonzalez",31,"1B","Vet",2.1e+07,857142,0,21857142,21857142,9.11,0
"Carl Crawford",31,"LF","Vet",2e+07,857142,0,20857142,20857142,8.69,0
"Matt Kemp",28,"RF","Vet",2e+07,250000,0,20250000,20250000,8.44,0
"Zack Greinke",29,"SP","Vet",1.7e+07,2e+06,0,1.9e+07,1.9e+07,7.92,0
"Josh Beckett",33,"SP","Vet",15750000,1250000,0,1.7e+07,1.7e+07,7.09,0
"Hanley Ramirez",29,"DH","Vet",15500000,0,0,15500000,15500000,6.46,0
"Andre Ethier",31,"CF","Vet",13500000,0,0,13500000,13500000,5.63,0
"Clayton Kershaw",25,"SP","Arb 2",1.1e+07,250000,0,11250000,11250000,4.69,0
"Chad Billingsley",28,"SP","Vet",1.1e+07,0,0,1.1e+07,1.1e+07,4.59,0
"Juan Uribe",34,"3B","Vet",7e+06,0,0,7e+06,7e+06,2.92,0
"Brandon League",30,"RP","Vet",4500000,1e+06,0,5500000,5500000,2.29,0
"Ricky Nolasco",30,"SP","Vet",11500000,0,0,11500000,5467213,2.28,0
"Mark Ellis",36,"2B","Vet",5250000,0,0,5250000,5250000,2.19,0
"Carlos Marmol",30,"RP","Vet",9800000,0,0,9800000,4873224,2.03,0
"Jerry Hairston Jr.",37,"LF","Vet",3750000,0,0,3750000,3750000,1.56,0
"Yasiel Puig",22,"RF","Pre-Arb",2e+06,1714285,0,3714285,3714285,1.55,0
"Hyun-Jin Ryu",26,"SP","Pre-Arb",2500000,833333,75000,3408333,3408333,1.42,0
"Ramon Hernandez",37,"C","Vet",3200000,0,0,3200000,3200000,1.33,0
"J.P. Howell",30,"RP","Vet",2850000,0,0,2850000,2850000,1.19,0
"A.J. Ellis",32,"C","Arb 1",2e+06,0,0,2e+06,2e+06,0.83,0
"Nick Punto",35,"SS","Vet",1500000,0,0,1500000,1500000,0.63,0
"Skip Schumaker",33,"LF","Vet",1500000,0,0,1500000,1500000,0.63,0
"Ronald Belisario",30,"RP","Arb 1",1450000,0,0,1450000,1450000,0.6,0
"Brian Wilson",31,"RP","Arb 4",1e+06,0,0,1e+06,1e+06,0.42,0
"Michael Young",36,"3B","Vet",1.6e+07,0,0,1.6e+07,966666,0.4,0
"Kenley Jansen",25,"RP/CL","Pre-Arb",512000,0,0,512000,512000,0.21,0
"Paco Rodriguez",22,"RP","Pre-Arb",491500,0,0,491500,491500,0.2,0
"Shawn Tolleson",25,"RP","Pre-Arb",490000,0,0,490000,490000,0.2,0
"Tim Federowicz",26,"C","Pre-Arb",491000,0,0,491000,407825,0.17,0
"Peter Moylan",34,"RP","Vet",490000,0,0,490000,329344,0.14,0
"Scott Van Slyke",26,"LF","Pre-Arb",490000,0,0,490000,286502,0.12,0
"Chris Withrow",24,"RP","Pre-Arb",490000,0,0,490000,265081,0.11,0
"Jose Dominguez",22,"RP","Pre-Arb",490000,0,0,490000,251693,0.1,0
"Drew Butera",29,"C","Pre-Arb",7e+05,0,0,7e+05,237158,0.1,0
"Dee Gordon",25,"2B","Pre-Arb",501000,0,0,501000,175213,0.07,0
"Edinson Volquez",29,"SP","Arb 3",490000,0,0,490000,88360,0.04,0
"Alex Castellanos",27,"SP","Pre-Arb",490500,0,0,490500,67008,0.03,0
"Onelki Garcia",23,"SP","Pre-Arb",490000,0,0,490000,53551,0.02,0
"Nick Buss",26,"LF","Pre-Arb",490000,0,0,490000,45519,0.02,0
