"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Kelly Johnson",29,"2B","Arb 3",5850000,0,0,5850000,5850000,8.89,0
"Joe Saunders",29,"SP","Arb 2",5500000,0,0,5500000,5500000,8.36,0
"Chris Young",27,"RF","Vet",5e+06,2e+05,0,5200000,5200000,7.9,0
"Stephen Drew",28,"2B","Arb 2",4650000,0,0,4650000,4650000,7.07,0
"Justin Upton",23,"LF","Vet",4250000,208333,0,4458333,4458333,6.78,0
"J.J. Putz",34,"RP","Vet",4e+06,0,0,4e+06,4e+06,6.08,0
"Zach Duke",28,"RP","Arb 3",3500000,0,0,3500000,3500000,5.32,0
"Miguel Montero",27,"C","Arb 2",3200000,0,0,3200000,3200000,4.86,0
"Melvin Mora",39,"3B","Vet",2350000,0,0,2350000,2350000,3.57,0
"Armando Galarraga",29,"SP","Pre-Arb",2300000,0,0,2300000,2300000,3.5,0
"Aaron Heilman",32,"RP","Pre-Arb",2e+06,0,0,2e+06,2e+06,3.04,0
"Xavier Nady",32,"1B","Pre-Arb",1750000,0,0,1750000,1750000,2.66,0
"Geoff Blum",38,"SS","Vet",1350000,0,0,1350000,1350000,2.05,0
"Henry Blanco",39,"C","Vet",1e+06,0,0,1e+06,1e+06,1.52,0
"Russell Branyan",35,"1B","Vet",1e+06,0,0,1e+06,1e+06,1.52,0
"Willie Bloomquist",33,"2B","Vet",750000,0,0,750000,750000,1.14,0
"John McDonald",36,"SS","Vet",540983,0,0,540983,540983,0.82,0
"J.C. Gutierrez",27,"RP","Pre-Arb",430500,0,0,430500,430500,0.65,0
"Gerardo Parra",24,"LF","Pre-Arb",426000,0,0,426000,426000,0.65,0
"David Hernandez",26,"RP","Pre-Arb",423500,0,0,423500,423500,0.64,0
"Ryan Roberts",30,"2B","Pre-Arb",423500,0,0,423500,423500,0.64,0
"Ian Kennedy",26,"SP","Pre-Arb",423000,0,0,423000,423000,0.64,0
"Juan Miranda",28,"1B","Pre-Arb",420000,0,0,420000,420000,0.64,0
"Daniel Hudson",24,"RP","Pre-Arb",419000,0,0,419000,419000,0.64,0
"Barry Enright",25,"SP","Pre-Arb",418000,0,0,418000,418000,0.64,0
"Sam Demel",25,"RP","Pre-Arb",417000,0,0,417000,417000,0.63,0
"Kam Mickolio",27,"RP","Pre-Arb",417000,0,0,417000,417000,0.63,0
"Josh Collmenter",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Ryan Cook",24,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Collin Cowgill",25,"RF","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Paul Goldschmidt",23,"1B","Vet",414000,0,0,414000,414000,0.63,0
"Wade Miley",24,"SP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Jordan Norberto",24,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Joe Paterson",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Konrad Schmidt",26,"C","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Bryan Shaw",23,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Brad Ziegler",31,"RP","Pre-Arb",1250000,0,0,1250000,409836,0.62,0
"Ryan Langerhans",31,"LF","Pre-Arb",525000,0,0,525000,177868,0.27,0
