"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Felix Hernandez",31,"SP","Vet",2.6e+07,857142,0,26857142,26857142,16.64,"25,000,000"
"Robinson Cano",34,"2B","Vet",2.4e+07,0,0,2.4e+07,2.4e+07,14.87,"24,000,000"
"Nelson Cruz",36,"DH","Vet",1.4e+07,250000,0,14250000,14250000,8.83,"14,250,000"
"Kyle Seager",29,"3B","Arb 3",10500000,5e+05,0,1.1e+07,1.1e+07,6.82,"14,285,714"
"Yovani Gallardo",31,"RP","Vet",1.1e+07,0,0,1.1e+07,9e+06,5.58,"11,000,000"
"Jean Segura",27,"SS","Arb 2",6200000,6e+05,0,6800000,6800000,4.21,"14,000,000"
"Marc Rzepczynski",31,"RP","Vet",5500000,0,0,5500000,5500000,3.41,"5,500,000"
"Danny Valencia",32,"3B","Arb 3",5500000,0,0,5500000,5500000,3.41,"5,500,000"
"Carlos Ruiz",38,"C","Vet",4500000,0,0,4500000,4500000,2.79,"8,666,667"
"Jarrod Dyson",32,"RF","Arb 3",2800000,0,0,2800000,2800000,1.73,"2,800,000"
"Mike Leake",29,"SP","Vet",1.5e+07,0,0,1.5e+07,2704911,1.68,"16,000,000"
"James Paxton",28,"SP","Arb 1",2350000,0,0,2350000,2350000,1.46,"2,350,000"
"Erasmo Ramirez",27,"SP","Arb 2",3125000,0,0,3125000,2127082,1.32,"3,125,000"
"Nick Vincent",30,"RP","Arb 1",1325000,0,0,1325000,1325000,0.82,"1,325,000"
"Yonder Alonso",30,"1B","Arb 3",4e+06,0,0,4e+06,1245906,0.77,"4,000,000"
"Guillermo Heredia",26,"CF","Pre-Arb",782000,0,0,782000,782000,0.48,"782,000"
"Edwin Diaz",23,"RP/CL","Pre-Arb",545000,0,0,545000,545000,0.34,"545,000"
"Ariel Miranda",28,"SP","Pre-Arb",540500,0,0,540500,540500,0.33,"540,500"
"Mitch Haniger",26,"RF","Pre-Arb",538000,0,0,538000,538000,0.33,"538,000"
"James Pazos",26,"RP","Pre-Arb",536500,0,0,536500,536500,0.33,"536,500"
"Shae Simmons",26,"RP","Pre-Arb",536200,0,0,536200,536200,0.33,"536,200"
"Mike Zunino",26,"C","Arb 1",570000,0,0,570000,517090,0.32,"570,000"
"Ben Gamel",25,"LF","Pre-Arb",535000,0,0,535000,464757,0.29,"535,000"
"Taylor Motter",27,"SS","Pre-Arb",537200,0,0,537200,455080,0.28,"537,200"
"Dan Altavilla",24,"RP","Pre-Arb",536100,0,0,536100,328160,0.2,"536,100"
"Emilio Pagan",26,"RP","Pre-Arb",535000,0,0,535000,242609,0.15,"535,000"
"Casey Lawrence",29,"P","Pre-Arb",535000,0,0,535000,233840,0.14,"535,000"
"Andrew Moore",23,"SP","Pre-Arb",535000,0,0,535000,172457,0.11,"535,000"
"Marco Gonzales",25,"SP","Pre-Arb",535000,0,0,535000,169534,0.11,"535,000"
"Andrew Albers",31,"RP","Pre-Arb",535000,0,0,535000,140304,0.09,"535,000"
"Dan Vogelbach",24,"1B","Pre-Arb",535000,0,0,535000,111074,0.07,"535,000"
"Ryan Garton",27,"RP","Pre-Arb",535000,0,0,535000,90613,0.06,"535,000"
"Mike Marjama",27,"C","Pre-Arb",535000,0,0,535000,90613,0.06,"535,000"
"Gordon Beckham",30,"2B","Vet",535000,0,0,535000,84767,0.05,"535,000"
"Jacob Hannemann",26,"OF","Pre-Arb",535000,0,0,535000,81844,0.05,"535,000"
