"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Rickie Weeks",30,"1B","Vet",1e+07,1e+06,0,1.1e+07,1.1e+07,12.47,0
"Corey Hart",31,"RF","Vet",1e+07,333333,0,10333333,10333333,11.71,0
"Aramis Ramirez",35,"3B","Vet",1e+07,0,0,1e+07,1e+07,11.34,0
"Yovani Gallardo",27,"RP","Arb 3",7750000,250000,0,8e+06,8e+06,9.07,0
"Kyle Lohse",34,"SP","Vet",4e+06,0,350000,4350000,4350000,4.93,0
"Carlos Gomez",27,"CF","Arb 4",4300000,0,0,4300000,4300000,4.87,0
"Tom Gorzelanny",30,"RP","Arb 4",2600000,150000,0,2750000,2750000,3.12,0
"Mike Gonzalez",35,"RP","Vet",2250000,0,0,2250000,2250000,2.55,0
"Norichika Aoki",31,"LF","Pre-Arb",1250000,0,837500,2087500,2087500,2.37,0
"Jonathan Lucroy",27,"C","Pre-Arb",1900000,1e+05,0,2e+06,2e+06,2.27,0
"Marco Estrada",29,"SP","Arb 1",1955000,0,0,1955000,1955000,2.22,0
"Burke Badenhop",30,"RP","Arb 3",1550000,0,0,1550000,1550000,1.76,0
"Yuniesky Betancourt",31,"1B","Vet",9e+05,0,0,9e+05,9e+05,1.02,0
"Chris Narveson",31,"RP","Pre-Arb",840000,0,0,840000,840000,0.95,0
"Alfredo Figaro",28,"RP","Pre-Arb",575000,0,0,575000,575000,0.65,0
"Michael Fiers",28,"SP","Pre-Arb",498000,0,0,498000,498000,0.56,0
"Martin Maldonado",26,"C","Pre-Arb",494000,0,0,494000,494000,0.56,0
"Jim Henderson",30,"RP","Pre-Arb",492000,0,0,492000,492000,0.56,0
"Jean Segura",23,"SS","Pre-Arb",492000,0,0,492000,492000,0.56,0
"Brandon Kintzler",28,"RP","Pre-Arb",491000,0,0,491000,491000,0.56,0
"Jeff Bianchi",26,"2B","Pre-Arb",490000,0,0,490000,490000,0.56,0
"Wily Peralta",24,"SP","Pre-Arb",490000,0,0,490000,490000,0.56,0
"Logan Schafer",26,"LF","Pre-Arb",490000,0,0,490000,490000,0.56,0
"Juan Francisco",26,"1B","Pre-Arb",496250,0,0,496250,325409,0.37,0
"Donovan Hand",27,"RP","Pre-Arb",490000,0,0,490000,305245,0.35,0
"Khris Davis",25,"LF","Pre-Arb",490000,0,0,490000,278469,0.32,0
"Tyler Thornburg",24,"RP","Pre-Arb",490000,0,0,490000,262404,0.3,0
"Caleb Gindl",24,"LF","Pre-Arb",490000,0,0,490000,227595,0.26,0
"Scooter Gennett",23,"2B","Pre-Arb",490000,0,0,490000,224918,0.25,0
"Rob Wooten",27,"RP","Pre-Arb",490000,0,0,490000,176721,0.2,0
"Sean Halton",26,"1B","Pre-Arb",490000,0,0,490000,168688,0.19,0
"Johnny Hellweg",24,"RP","Pre-Arb",490000,0,0,490000,112459,0.13,0
"Michael Blazek",24,"RP","Pre-Arb",490000,0,0,490000,80327,0.09,0
"Josh Prince",25,"CF","Pre-Arb",490000,0,0,490000,77650,0.09,0
"Jimmy Nelson",24,"SP","Pre-Arb",490000,0,0,490000,74972,0.08,0
