"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"David Price",27,"SP","Arb 1",10112500,5e+06,0,15112500,15112500,20.27,0
"Evan Longoria",27,"3B","Vet",6e+06,0,0,6e+06,6e+06,8.05,0
"Ben Zobrist",32,"2B","Vet",5500000,140475,0,5640475,5640475,7.56,0
"Yunel Escobar",30,"3B","Arb 3",5e+06,0,0,5e+06,5e+06,6.7,0
"Roberto Hernandez",32,"RP","Vet",3250000,0,0,3250000,3250000,4.36,0
"Joel Peralta",37,"RP","Vet",3e+06,0,0,3e+06,3e+06,4.02,0
"Ryan Roberts",32,"2B","Arb 1",2950000,0,0,2950000,2950000,3.96,0
"Luke Scott",35,"DH","Vet",2750000,0,0,2750000,2750000,3.69,0
"Fernando Rodney",36,"RP/CL","Vet",2500000,0,0,2500000,2500000,3.35,0
"Kelly Johnson",31,"2B","Vet",2450000,0,0,2450000,2450000,3.29,0
"Matt Joyce",28,"RF","Arb 1",2450000,0,0,2450000,2450000,3.29,0
"James Loney",29,"1B","Vet",2e+06,0,0,2e+06,2e+06,2.68,0
"Jose Molina",38,"C","Vet",1800000,0,0,1800000,1800000,2.41,0
"Jesse Crain",31,"RP","Vet",4500000,0,0,4500000,1573770,2.11,0
"Matt Moore",24,"SP","Pre-Arb",1e+06,1e+05,0,1100000,1100000,1.48,0
"Sean Rodriguez",28,"2B","Arb 1",1e+06,0,0,1e+06,1e+06,1.34,0
"David DeJesus",33,"LF","Vet",4250000,0,0,4250000,998634,1.34,0
"Jamey Wright",38,"RP","Vet",9e+05,0,0,9e+05,9e+05,1.21,0
"Sam Fuld",31,"CF","Arb 1",725000,0,0,725000,725000,0.97,0
"Jake McGee",26,"RP","Pre-Arb",506200,0,0,506200,506200,0.68,0
"Jeremy Hellickson",26,"SP","Pre-Arb",503000,0,0,503000,503000,0.67,0
"Alex Cobb",25,"SP","Pre-Arb",502200,0,0,502200,502200,0.67,0
"Desmond Jennings",26,"LF","Pre-Arb",501800,0,0,501800,501800,0.67,0
"Cesar Ramos",29,"RP","Pre-Arb",501300,0,0,501300,501300,0.67,0
"Jose Lobaton",28,"C","Pre-Arb",496500,0,0,496500,496500,0.67,0
"Brandon Gomes",28,"RP","Pre-Arb",490000,0,0,490000,490000,0.66,0
"Juan Carlos Oviedo",31,"RP","Vet",490000,0,0,490000,490000,0.66,0
"Alex Torres",25,"RP","Pre-Arb",490000,0,0,490000,334699,0.45,0
"Chris Archer",24,"SP","Pre-Arb",490000,0,0,490000,326666,0.44,0
"Wesley Wright",28,"RP","Arb 1",1025000,0,0,1025000,280054,0.38,0
"Wil Myers",22,"1B","Pre-Arb",490000,0,0,490000,278469,0.37,0
"Josh Lueke",28,"RP","Pre-Arb",490000,0,0,490000,163333,0.22,0
"Shelley Duncan",33,"LF","Arb 1",550000,0,0,550000,93169,0.12,0
"Chris Gimenez",30,"C","Pre-Arb",490000,0,0,490000,80327,0.11,0
"Delmon Young",27,"LF","Vet",490000,0,0,490000,80327,0.11,0
"Jake Odorizzi",23,"SP","Pre-Arb",490000,0,0,490000,66939,0.09,0
"Jeff Beliveau",26,"RP","Pre-Arb",492000,0,0,492000,37639,0.05,0
"Freddy Guzman",32,"LF","Pre-Arb",490000,0,0,490000,37486,0.05,0
"Tim Beckham",23,"SS","Pre-Arb",490000,0,0,490000,34808,0.05,0
"Enny Romero",22,"RP","Pre-Arb",490000,0,0,490000,24098,0.03,0
