"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Aramis Ramirez",36,"3B","Vet",1.6e+07,0,50000,16050000,16050000,14.51,0
"Matt Garza",30,"SP","Vet",12500000,0,0,12500000,12500000,11.3,0
"Rickie Weeks",31,"1B","Vet",1.1e+07,1e+06,0,1.2e+07,1.2e+07,10.85,0
"Yovani Gallardo",28,"RP","Vet",11250000,250000,0,11500000,11500000,10.4,0
"Kyle Lohse",35,"SP","Vet",1.1e+07,0,350000,11350000,11350000,10.26,0
"Ryan Braun",30,"LF","Vet",1e+07,1e+06,0,1.1e+07,1.1e+07,9.95,0
"Carlos Gomez",28,"CF","Vet",7e+06,0,50000,7050000,7050000,6.38,0
"Marco Estrada",30,"SP","Arb 2",3325000,0,0,3325000,3325000,3.01,0
"Francisco Rodriguez",32,"RP","Vet",3250000,0,0,3250000,3250000,2.94,0
"Tom Gorzelanny",31,"RP","Vet",2800000,150000,0,2950000,2950000,2.67,0
"Jonathan Lucroy",28,"C","Arb 1",2300000,1e+05,25000,2425000,2425000,2.19,0
"Mark Reynolds",30,"3B","Vet",2e+06,0,0,2e+06,2e+06,1.81,0
"Gerardo Parra",27,"LF","Arb 2",4850000,0,0,4850000,1590163,1.44,0
"Lyle Overbay",37,"1B","Vet",1500000,0,0,1500000,1500000,1.36,0
"Jonathan Broxton",30,"RP","Vet",7e+06,0,0,7e+06,1109289,1,0
"Zach Duke",31,"RP","Vet",850000,0,0,850000,850000,0.77,0
"Jean Segura",24,"SS","Pre-Arb",534000,0,0,534000,534000,0.48,0
"Wily Peralta",25,"SP","Pre-Arb",515000,0,0,515000,515000,0.47,0
"Jim Henderson",31,"RP","Pre-Arb",512000,0,0,512000,512000,0.46,0
"Brandon Kintzler",29,"RP","Pre-Arb",507000,0,0,507000,507000,0.46,0
"Logan Schafer",27,"LF","Pre-Arb",505000,0,0,505000,505000,0.46,0
"Tyler Thornburg",25,"RP","Pre-Arb",505000,0,0,505000,505000,0.46,0
"Scooter Gennett",24,"2B","Pre-Arb",504000,0,0,504000,504000,0.46,0
"Khris Davis",26,"LF","Pre-Arb",503000,0,0,503000,503000,0.45,0
"Martin Maldonado",27,"C","Pre-Arb",502000,0,0,502000,502000,0.45,0
"Will Smith",24,"RP","Pre-Arb",502000,0,0,502000,502000,0.45,0
"Miguel De Los Santos",25,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.45,0
"Wei-Chung Wang",22,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.45,0
"Jeff Bianchi",27,"2B","Pre-Arb",502000,0,0,502000,411475,0.37,0
"Elian Herrera",29,"SS","Pre-Arb",5e+05,0,0,5e+05,366120,0.33,0
"Rob Wooten",28,"RP","Pre-Arb",501000,0,0,501000,224491,0.2,0
"Jimmy Nelson",25,"SP","Pre-Arb",5e+05,0,0,5e+05,215846,0.2,0
"Jeremy Jeffress",26,"RP","Pre-Arb",507600,0,0,507600,194163,0.18,0
"Jason Rogers",26,"1B","Pre-Arb",5e+05,0,0,5e+05,76502,0.07,0
"Matt Clark",27,"3B","Pre-Arb",5e+05,0,0,5e+05,73770,0.07,0
"Hector Gomez",26,"SS","Pre-Arb",5e+05,0,0,5e+05,73770,0.07,0
