"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Prince Fielder",29,"DH","Vet",2.3e+07,0,50000,23050000,23050000,14.85,0
"Miguel Cabrera",30,"1B","Vet",2.1e+07,0,0,2.1e+07,2.1e+07,13.53,0
"Justin Verlander",30,"SP","Vet",2e+07,0,0,2e+07,2e+07,12.88,0
"Victor Martinez",34,"DH","Vet",1.3e+07,0,0,1.3e+07,1.3e+07,8.38,0
"Torii Hunter",37,"RF","Vet",1.2e+07,0,0,1.2e+07,1.2e+07,7.73,0
"Anibal Sanchez",29,"RP","Vet",8e+06,8e+05,0,8800000,8800000,5.67,0
"Max Scherzer",28,"SP","Arb 2",6725000,0,0,6725000,6725000,4.33,0
"Jhonny Peralta",31,"3B","Vet",6e+06,0,0,6e+06,6e+06,3.87,0
"Joaquin Benoit",36,"RP","Vet",5500000,0,0,5500000,5500000,3.54,0
"Rick Porcello",24,"SP","Arb 2",5100000,0,0,5100000,5100000,3.29,0
"Doug Fister",29,"SP","Arb 1",4e+06,0,0,4e+06,4e+06,2.58,0
"Omar Infante",31,"2B","Vet",4e+06,0,0,4e+06,4e+06,2.58,0
"Austin Jackson",26,"CF","Arb 1",3500000,0,0,3500000,3500000,2.25,0
"Alex Avila",26,"C","Arb 1",2950000,0,0,2950000,2950000,1.9,0
"Ramon Santiago",33,"2B","Vet",2100000,0,0,2100000,2100000,1.35,0
"Phil Coke",30,"RP","Arb 2",1850000,0,0,1850000,1850000,1.19,0
"Don Kelly",33,"CF","Arb 2",9e+05,0,0,9e+05,9e+05,0.58,0
"Brayan Pena",31,"C","Arb 3",875000,0,0,875000,875000,0.56,0
"Jose Veras",32,"RP","Arb 3",1850000,0,0,1850000,646994,0.42,0
"Matt Tuiasosopo",27,"LF","Pre-Arb",525000,0,0,525000,525000,0.34,0
"Andy Dirks",27,"LF","Pre-Arb",505000,0,0,505000,505000,0.33,0
"Drew Smyly",24,"SP","Pre-Arb",498000,0,0,498000,498000,0.32,0
"Alberto Alburquerque",27,"RP","Pre-Arb",5e+05,0,0,5e+05,401639,0.26,0
"Luke Putkonen",27,"RP","Pre-Arb",490000,0,0,490000,294535,0.19,0
"Bruce Rondon",22,"RP","Pre-Arb",490000,0,0,490000,278469,0.18,0
"Jose Iglesias",23,"SS","Pre-Arb",562500,0,0,562500,190573,0.12,0
"Hernan Perez",22,"LF","Pre-Arb",490000,0,0,490000,166010,0.11,0
"Bryan Holaday",25,"C","Pre-Arb",490000,0,0,490000,155300,0.1,0
"Jose Alvarez",24,"RP","Pre-Arb",490000,0,0,490000,144590,0.09,0
"Jose Ortega",24,"RP","Pre-Arb",490000,0,0,490000,107103,0.07,0
"Nick Castellanos",21,"3B","Pre-Arb",490000,0,0,490000,80327,0.05,0
"Danny Worth",27,"2B","Pre-Arb",490000,0,0,490000,80327,0.05,0
