"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Russell Martin",35,"C","Vet",2e+07,0,0,2e+07,2e+07,13.25,"16,400,000"
"Marco Estrada",34,"SP","Vet",1.3e+07,0,0,1.3e+07,1.3e+07,8.61,"13,000,000"
"Kendrys Morales",35,"DH","Vet",1.1e+07,0,0,1.1e+07,1.1e+07,7.29,"11,000,000"
"Marcus Stroman",27,"SP","Arb 2",6500000,0,0,6500000,6500000,4.31,"6,500,000"
"Justin Smoak",31,"1B","Vet",4125000,0,0,4125000,4125000,2.73,"4,250,000"
"Yangervis Solarte",30,"3B","Arb 2",4e+06,125000,0,4125000,4125000,2.73,"3,750,000"
"Kevin Pillar",29,"CF","Arb 1",3250000,0,0,3250000,3250000,2.15,"3,250,000"
"Randal Grichuk",26,"CF","Arb 1",2800000,0,0,2800000,2800000,1.85,"2,800,000"
"Aaron Sanchez",25,"SP","Arb 1",2700000,0,0,2700000,2700000,1.79,"2,700,000"
"Aledmys Diaz",27,"SS","Pre-Arb",2e+06,0,0,2e+06,2e+06,1.32,"2,000,000"
"Ken Giles",27,"RP/CL","Arb 1",4600000,0,0,4600000,1533322,1.02,"4,600,000"
"Tyler Clippard",33,"RP","Vet",1500000,0,0,1500000,1500000,0.99,"1,500,000"
"Devon Travis",27,"2B","Arb 1",1450000,0,0,1450000,1450000,0.96,"1,450,000"
"Lourdes Gurriel Jr.",24,"2B","Pre-Arb",1e+06,428571,0,1428571,1428571,0.95,"3,142,857"
"Jake Petricka",30,"RP","Arb 1",1300000,0,0,1300000,608043,0.4,"1,300,000"
"Ryan Tepera",30,"RP","Pre-Arb",574700,0,0,574700,574700,0.38,"574,700"
"Luke Maile",27,"C","Pre-Arb",558400,0,0,558400,558400,0.37,"558,400"
"Teoscar Hernandez",25,"LF","Pre-Arb",545000,0,0,545000,501030,0.33,"545,000"
"Danny Barnes",28,"RP","Pre-Arb",561600,0,0,561600,480021,0.32,"561,600"
"Thomas Pannone",24,"RP","Pre-Arb",545000,0,0,545000,436570,0.29,"545,000"
"Joseph Biagini",28,"RP","Pre-Arb",545000,0,0,545000,424850,0.28,"545,000"
"Sam Gaviglio",28,"SP","Pre-Arb",545000,0,0,545000,418990,0.28,"545,000"
"Tim Mayza",26,"RP","Pre-Arb",545000,0,0,545000,322300,0.21,"545,000"
"Ryan Borucki",24,"SP","Pre-Arb",545000,0,0,545000,254910,0.17,"545,000"
"Richard Urena",22,"SS","Pre-Arb",545000,0,0,545000,181660,0.12,"545,000"
"Danny Jansen",23,"C","Pre-Arb",545000,0,0,545000,146500,0.1,"545,000"
"Billy McKinney",23,"OF","Pre-Arb",545000,0,0,545000,131850,0.09,"545,000"
"Sean Reid-Foley",22,"SP","Pre-Arb",545000,0,0,545000,108410,0.07,"545,000"
"Justin Shafer",25,"RP","Pre-Arb",545000,0,0,545000,96690,0.06,"545,000"
"Mark Leiter",27,"RP","Pre-Arb",549500,0,0,549500,88620,0.06,"549,500"
"Jose Fernandez",25,"RP","Pre-Arb",545000,0,0,545000,87900,0.06,"545,000"
"Taylor Guerrieri",26,"SP","Pre-Arb",545000,0,0,545000,87900,0.06,"545,000"
"Jonathan Davis",26,"CF","Pre-Arb",545000,0,0,545000,79110,0.05,"545,000"
"Rowdy Tellez",23,"1B","Pre-Arb",545000,0,0,545000,79110,0.05,"545,000"
"David Paulino",24,"RP","Pre-Arb",545000,0,0,545000,76180,0.05,"545,000"
"Reese McGuire",23,"C","Pre-Arb",545000,0,0,545000,73250,0.05,"545,000"
"Anthony Alford",23,"OF","Pre-Arb",545000,0,0,545000,64460,0.04,"545,000"
