"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Joe Mauer",30,"1B","Vet",2.3e+07,0,50000,23050000,23050000,28.3,0
"Josh Willingham",34,"LF","Vet",7e+06,0,0,7e+06,7e+06,8.59,0
"Kevin Correia",32,"SP","Vet",4500000,0,0,4500000,4500000,5.52,0
"Mike Pelfrey",29,"RP","Arb 3",4e+06,0,0,4e+06,4e+06,4.91,0
"Ryan Doumit",32,"C","Vet",3500000,0,0,3500000,3500000,4.3,0
"Glen Perkins",30,"RP","Arb 3",2500000,0,25000,2525000,2525000,3.1,0
"Jared Burton",32,"RP","Vet",2050000,0,0,2050000,2050000,2.52,0
"Brian Duensing",30,"RP","Arb 1",1300000,0,0,1300000,1300000,1.6,0
"Scott Diamond",26,"SP","Pre-Arb",530000,0,0,530000,530000,0.65,0
"Vance Worley",25,"RP","Pre-Arb",525000,0,0,525000,525000,0.64,0
"Trevor Plouffe",27,"3B","Pre-Arb",520000,0,0,520000,520000,0.64,0
"Josh Roenicke",30,"RP","Pre-Arb",505000,0,0,505000,505000,0.62,0
"Anthony Swarzak",27,"RP","Pre-Arb",502500,0,0,502500,502500,0.62,0
"Cole DeVries",28,"SP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.61,0
"Casey Fien",29,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.61,0
"Brian Dozier",26,"2B","Pre-Arb",497500,0,0,497500,497500,0.61,0
"Pedro Florimon",26,"SS","Pre-Arb",495000,0,0,495000,495000,0.61,0
"Aaron Hicks",23,"RF","Pre-Arb",490000,0,0,490000,490000,0.6,0
"Ryan Pressly",24,"RP","Pre-Arb",490000,0,0,490000,490000,0.6,0
"Caleb Thielbar",26,"RP","Pre-Arb",490000,0,0,490000,356120,0.44,0
"Chris Colabello",29,"1B","Pre-Arb",490000,0,0,490000,353442,0.43,0
"Samuel Deduno",29,"RP","Pre-Arb",490000,0,0,490000,348087,0.43,0
"Chris Parmelee",25,"1B","Pre-Arb",497500,0,0,497500,347978,0.43,0
"Eduardo Escobar",24,"SS","Pre-Arb",495000,0,0,495000,346229,0.43,0
"Clete Thomas",29,"LF","Pre-Arb",490000,0,0,490000,321311,0.39,0
"Oswaldo Arcia",22,"LF","Pre-Arb",490000,0,0,490000,273114,0.34,0
"Chris Herrmann",25,"C","Pre-Arb",490000,0,0,490000,254371,0.31,0
"Pedro Hernandez",24,"RP","Pre-Arb",490000,0,0,490000,203497,0.25,0
"Andrew Albers",27,"RP","Pre-Arb",490000,0,0,490000,157978,0.19,0
"Liam Hendriks",24,"RP","Pre-Arb",5e+05,0,0,5e+05,139344,0.17,0
"Josmil Pinto",24,"C","Pre-Arb",490000,0,0,490000,83005,0.1,0
"Alex Presley",27,"LF","Pre-Arb",490000,0,0,490000,83005,0.1,0
"Michael Tonkin",23,"RP","Pre-Arb",490000,0,0,490000,77650,0.1,0
"Eric Fryer",27,"C","Pre-Arb",490000,0,0,490000,58907,0.07,0
"Shairon Martis",26,"SP","Pre-Arb",490000,0,0,490000,58907,0.07,0
