"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Khris Davis",30,"DH","Arb 2",10500000,0,0,10500000,10500000,13.07,"10,500,000"
"Jonathan Lucroy",32,"C","Vet",6500000,0,0,6500000,6500000,8.09,"6,500,000"
"Matt Joyce",33,"RF","Vet",6e+06,0,0,6e+06,6e+06,7.47,"5,500,000"
"Jed Lowrie",34,"2B","Vet",6e+06,0,0,6e+06,6e+06,7.47,"7,666,667"
"Yusmeiro Petit",33,"RP","Vet",3500000,0,0,3500000,3500000,4.36,"5,000,000"
"Brett Anderson",30,"SP","Vet",4e+06,0,0,4e+06,3268817,4.07,"4,000,000"
"Marcus Semien",27,"SS","Arb 1",3125000,0,0,3125000,3125000,3.89,"3,125,000"
"Jeurys Familia",28,"RP","Arb 3",7925000,0,0,7925000,3067776,3.82,"7,925,000"
"Blake Treinen",30,"RP/CL","Arb 1",2150000,0,0,2150000,2150000,2.68,"2,150,000"
"Liam Hendriks",29,"RP","Arb 2",1900000,0,0,1900000,1900000,2.37,"1,900,000"
"Michael Fiers",33,"SP","Arb 2",6e+06,0,0,6e+06,1806448,2.25,"6,000,000"
"Shawn Kelley",34,"RP/CL","Vet",5500000,0,1e+05,5600000,1655920,2.06,"5,000,000"
"Trevor Cahill",30,"SP","Vet",1500000,0,0,1500000,1500000,1.87,"1,500,000"
"Stephen Piscotty",27,"RF","Pre-Arb",1e+06,333333,0,1333333,1333333,1.66,"5,583,333"
"Fernando Rodney",41,"RP","Vet",4250000,0,1650000,5900000,1188148,1.48,"4,500,000"
"Josh Phegley",30,"C","Arb 1",905000,0,0,905000,905000,1.13,"905,000"
"Edwin Jackson",34,"SP","Vet",1500000,0,0,1500000,790370,0.98,"1,500,000"
"Ryan Buchter",31,"RP","Pre-Arb",555000,0,0,555000,555000,0.69,"555,000"
"Chad Pinder",26,"LF","Pre-Arb",550000,0,0,550000,550000,0.68,"550,000"
"Matt Chapman",25,"3B","Pre-Arb",547500,0,0,547500,547500,0.68,"547,500"
"Matt Olson",24,"1B","Pre-Arb",547500,0,0,547500,547500,0.68,"547,500"
"Mark Canha",29,"LF","Pre-Arb",547500,0,0,547500,518144,0.65,"547,500"
"Emilio Pagan",27,"RP","Pre-Arb",545000,0,0,545000,498100,0.62,"545,000"
"Lou Trivino",26,"RP","Pre-Arb",545000,0,0,545000,474660,0.59,"545,000"
"Daniel Mengden",25,"SP","Pre-Arb",547500,0,0,547500,418048,0.52,"547,500"
"Dustin Fowler",23,"CF","Pre-Arb",547500,0,0,547500,341504,0.43,"547,500"
"Ryan Dull",28,"RP","Pre-Arb",555000,0,0,555000,301384,0.38,"555,000"
"Cory Gearrin",32,"RP","Arb 3",1675000,0,0,1675000,279155,0.35,"1,675,000"
"Franklin Barreto",22,"SS","Pre-Arb",545000,0,0,545000,263700,0.33,"545,000"
"Nick Martini",28,"RF","Pre-Arb",545000,0,0,545000,240260,0.3,"545,000"
"Frankie Montas",25,"SP","Pre-Arb",545000,0,0,545000,208030,0.26,"545,000"
"Ramon Laureano",23,"OF","Pre-Arb",545000,0,0,545000,172870,0.22,"545,000"
"Chris Bassitt",29,"SP","Pre-Arb",545000,0,0,545000,167010,0.21,"545,000"
"J.B. Wendelken",25,"RP","Pre-Arb",545000,0,0,545000,164080,0.2,"545,000"
"Beau Taylor",28,"C","Pre-Arb",545000,0,0,545000,87900,0.11,"545,000"
