"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Carlos Gonzalez",30,"RF","Vet",1.7e+07,428571,50000,17478571,17478571,16.2,"11,428,571"
"Jorge De La Rosa",35,"RP","Vet",12500000,0,0,12500000,12500000,11.58,"12,500,000"
"Gerardo Parra",29,"LF","Vet",8e+06,0,0,8e+06,8e+06,7.41,"9,166,667"
"Boone Logan",31,"RP","Vet",6250000,0,0,6250000,6250000,5.79,"5,500,000"
"Nolan Arenado",25,"3B","Arb 1",5e+06,0,0,5e+06,5e+06,4.63,"5,000,000"
"Jason Motte",34,"RP","Vet",5e+06,0,0,5e+06,5e+06,4.63,"5,000,000"
"Jake McGee",29,"RP","Arb 2",4800000,0,0,4800000,4800000,4.45,"4,800,000"
"Charlie Blackmon",30,"CF","Arb 1",3500000,0,0,3500000,3500000,3.24,"3,500,000"
"Nick Hundley",32,"C","Vet",3150000,0,0,3150000,3150000,2.92,"3,125,000"
"D.J. LeMahieu",27,"2B","Arb 1",3e+06,0,0,3e+06,3e+06,2.78,"3,900,000"
"Jordan Lyles",25,"SP","Arb 2",2975000,0,0,2975000,2975000,2.76,"2,975,000"
"Mark Reynolds",32,"3B","Vet",2600000,0,0,2600000,2600000,2.41,"2,600,000"
"Chad Qualls",37,"RP","Vet",1750000,5e+05,0,2250000,2250000,2.09,"3,000,000"
"Daniel Descalso",29,"3B","Arb 3",2100000,0,50000,2150000,2150000,1.99,"1,800,000"
"Ryan Raburn",35,"LF","Vet",1500000,0,0,1500000,1500000,1.39,"1,500,000"
"Adam Ottavino",30,"RP","Arb 2",1300000,0,0,1300000,1300000,1.2,"3,466,667"
"Tyler Chatwood",26,"SP","Arb 2",1e+06,0,250000,1250000,1250000,1.16,"1,000,000"
"Chad Bettis",27,"SP","Pre-Arb",512500,0,0,512500,512500,0.47,"512,500"
"Chris Rusin",29,"RP","Pre-Arb",512500,0,0,512500,512500,0.47,"512,500"
"Cristhian Adames",24,"SS","Pre-Arb",509500,0,0,509500,509500,0.47,"509,500"
"Jon Gray",24,"SP","Pre-Arb",509500,0,0,509500,509500,0.47,"509,500"
"Justin Miller",28,"RP","Pre-Arb",509500,0,0,509500,509500,0.47,"509,500"
"Tony Wolters",24,"C","Pre-Arb",507500,0,0,507500,507500,0.47,"507,500"
"Carlos Estevez",23,"RP","Pre-Arb",507500,0,0,507500,449226,0.42,"507,500"
"Christian Bergman",28,"RP","Pre-Arb",512500,0,0,512500,378135,0.35,"512,500"
"Tyler Anderson",26,"SP","Pre-Arb",509500,0,0,509500,317376,0.29,"509,500"
"Eddie Butler",25,"RP","Pre-Arb",507500,0,0,507500,268981,0.25,"507,500"
"Dustin Garneau",28,"C","Pre-Arb",507500,0,0,507500,210748,0.2,"507,500"
"David Dahl",22,"OF","Pre-Arb",507500,0,0,507500,194110,0.18,"507,500"
"Matt Carasiti",24,"P","Pre-Arb",507500,0,0,507500,144196,0.13,"507,500"
"Jeff Hoffman",23,"SP","Pre-Arb",507500,0,0,507500,122012,0.11,"507,500"
"Stephen Cardullo",28,"OF","Pre-Arb",507500,0,0,507500,108147,0.1,"507,500"
"Tom Murphy",25,"C","Pre-Arb",507500,0,0,507500,85963,0.08,"507,500"
"Raimel Tapia",22,"LF","Pre-Arb",507500,0,0,507500,85963,0.08,"507,500"
"German Marquez",21,"SP","Pre-Arb",507500,0,0,507500,74871,0.07,"507,500"
"Jordan Patterson",24,"1B","Pre-Arb",507500,0,0,507500,74871,0.07,"507,500"
"Pat Valaika",23,"SS","Pre-Arb",507500,0,0,507500,74871,0.07,"507,500"
