"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Troy Tulowitzki",31,"SS","Vet",2e+07,0,0,2e+07,2e+07,13.13,"15,775,000"
"Russell Martin",33,"C","Vet",1.5e+07,0,0,1.5e+07,1.5e+07,9.85,"16,400,000"
"Jose Bautista",35,"RF","Vet",1.4e+07,0,0,1.4e+07,1.4e+07,9.19,"13,000,000"
"R.A. Dickey",41,"SP","Vet",1.2e+07,0,0,1.2e+07,1.2e+07,7.88,"12,500,000"
"Josh Donaldson",30,"3B","Arb 2",11650000,0,0,11650000,11650000,7.65,"14,325,000"
"Marco Estrada",32,"SP","Vet",1.1e+07,5e+05,0,11500000,11500000,7.55,"13,000,000"
"Edwin Encarnacion",33,"DH","Vet",1e+07,0,0,1e+07,1e+07,6.57,"9,666,667"
"J.A. Happ",33,"SP","Vet",1e+07,0,0,1e+07,1e+07,6.57,"12,000,000"
"Melvin Upton",31,"LF","Vet",15450000,0,0,15450000,5e+06,3.28,"14,500,000"
"Francisco Liriano",32,"RP","Vet",1.3e+07,666666,0,13666666,4475409,2.94,"13,000,000"
"Justin Smoak",29,"1B","Arb 3",3900000,0,0,3900000,3900000,2.56,"4,250,000"
"Brett Cecil",29,"RP","Arb 3",3800000,0,0,3800000,3800000,2.5,"3,800,000"
"Michael Saunders",29,"LF","Arb 3",2900000,0,0,2900000,2900000,1.9,"2,900,000"
"Joaquin Benoit",39,"RP","Vet",7500000,0,0,7500000,2827868,1.86,"7,750,000"
"Scott Feldman",33,"SP","Vet",8e+06,0,0,8e+06,2754098,1.81,"10,000,000"
"Darwin Barney",30,"SS","Arb 3",1050000,0,0,1050000,1050000,0.69,"1,050,000"
"Aaron Loup",28,"RP","Arb 1",1050000,0,0,1050000,1050000,0.69,"1,050,000"
"Dioner Navarro",32,"C","Vet",4e+06,0,0,4e+06,852459,0.56,"4,000,000"
"Ezequiel Carrera",29,"CF","Pre-Arb",521800,0,0,521800,521800,0.34,"521,800"
"Chris Colabello",32,"1B","Pre-Arb",521300,0,0,521300,521300,0.34,"521,300"
"Kevin Pillar",27,"CF","Pre-Arb",521100,0,0,521100,521100,0.34,"521,100"
"Roberto Osuna",21,"RP/CL","Pre-Arb",516100,0,0,516100,516100,0.34,"516,100"
"Marcus Stroman",25,"SP","Pre-Arb",515900,0,0,515900,515900,0.34,"515,900"
"Devon Travis",25,"2B","Pre-Arb",511200,0,0,511200,508326,0.33,"511,200"
"Joseph Biagini",26,"SP","Pre-Arb",507500,0,0,507500,507500,0.33,"507,500"
"Aaron Sanchez",24,"SP","Pre-Arb",517800,0,0,517800,492420,0.32,"517,800"
"Jason Grilli",39,"RP","Vet",3500000,0,0,3500000,346625,0.23,"4,000,000"
"Ryan Tepera",28,"RP/CL","Pre-Arb",512200,0,0,512200,218322,0.14,"512,200"
"Bo Schultz",30,"RP","Pre-Arb",513300,0,0,513300,165495,0.11,"513,300"
"Darrell Ceciliani",26,"CF","Pre-Arb",507500,0,0,507500,138650,0.09,"507,500"
"Ryan Goins",28,"2B","Pre-Arb",520200,0,0,520200,113720,0.07,"520,200"
"Danny Barnes",26,"RP","Pre-Arb",507500,0,0,507500,108147,0.07,"507,500"
"Josh Thole",29,"C","Arb 4",507500,0,0,507500,88736,0.06,"507,500"
"Matt Dermody",25,"RP","Pre-Arb",507500,0,0,507500,85963,0.06,"507,500"
"Dalton Pompey",23,"CF","Pre-Arb",507500,0,0,507500,85963,0.06,"507,500"
"Chris Smith",27,"P","Pre-Arb",507500,0,0,507500,16638,0.01,"507,500"
