"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Josh Johnson",28,"SP","Vet",13750000,0,0,13750000,13750000,13.97,0
"Jose Reyes",29,"3B","Vet",1e+07,0,0,1e+07,1e+07,10.16,0
"Ricky Nolasco",29,"SP","Arb 4",9e+06,0,0,9e+06,9e+06,9.15,0
"Heath Bell",34,"RP","Vet",6e+06,1e+06,0,7e+06,7e+06,7.11,0
"Mark Buehrle",33,"SP","Vet",6e+06,1e+06,0,7e+06,7e+06,7.11,0
"John Buck",31,"C","Vet",6e+06,5e+05,0,6500000,6500000,6.61,0
"Juan Carlos Oviedo",30,"RP","Arb 3",6e+06,0,0,6e+06,6e+06,6.1,0
"Carlos Zambrano",31,"SP","Vet",2550000,0,0,2550000,2550000,2.59,0
"Emilio Bonifacio",27,"CF","Arb 1",2200000,0,0,2200000,2200000,2.24,0
"Greg Dobbs",33,"1B","Vet",1400000,0,0,1400000,1400000,1.42,0
"Austin Kearns",32,"LF","Vet",1300000,0,0,1300000,1300000,1.32,0
"Nick Green",33,"3B","Pre-Arb",9e+05,0,0,9e+05,9e+05,0.91,0
"Chad Gaudin",29,"SP","Vet",6e+05,0,0,6e+05,6e+05,0.61,0
"Donnie Murphy",29,"3B","Arb 1",560000,0,0,560000,560000,0.57,0
"Chris Coghlan",27,"LF","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.51,0
"Rob Brantly",22,"C","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Arquimedes Caminero",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Jose Ceda",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Steve Cishek",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Scott Cousins",27,"RF","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Michael Dunn",27,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Nathan Eovaldi",22,"SP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Brad Hand",22,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Chris Hatcher",27,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Brett Hayes",28,"C","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Gorkys Hernandez",24,"CF","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Dan Jennings",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Tom Koehler",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Wade LeBlanc",27,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Kevin Mattison",26,"LF","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Logan Morrison",24,"DH","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Bryan Petersen",26,"CF","Pre-Arb",480000,0,0,480000,480000,0.49,0
"A.J. Ramos",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Evan Reed",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Sandy Rosario",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Alex Sanabia",23,"SP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Donovan Solano",24,"2B","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Giancarlo Stanton",22,"RF","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Ryan Webb",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Carlos Lee",36,"1B","Vet",18500000,5e+05,0,1.9e+07,238688,0.24,0
