"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"John Danks",29,"SP","Vet",14250000,1500000,0,15750000,15750000,17.65,0
"Alexei Ramirez",32,"SS","Vet",9500000,0,15000,9515000,9515000,10.66,0
"Jose Abreu",27,"1B","Pre-Arb",7e+06,1666666,15000,8681666,8681666,9.73,0
"Matt Lindstrom",34,"RP","Vet",4e+06,0,0,4e+06,4e+06,4.48,0
"Chris Sale",25,"SP","Arb 1",3500000,0,15000,3515000,3515000,3.94,0
"Ronald Belisario",31,"RP","Arb 2",3e+06,0,0,3e+06,3e+06,3.36,0
"Dayan Viciedo",25,"RF","Pre-Arb",2800000,0,0,2800000,2800000,3.14,0
"Paul Konerko",38,"1B","Vet",2500000,0,0,2500000,2500000,2.8,0
"Felipe Paulino",30,"SP","Arb 4",1500000,0,0,1500000,1500000,1.68,0
"Tyler Flowers",28,"C","Pre-Arb",950000,0,0,950000,950000,1.06,0
"Jose Quintana",25,"SP","Pre-Arb",850000,0,0,850000,850000,0.95,0
"Nate Jones",28,"RP","Pre-Arb",545000,0,0,545000,545000,0.61,0
"Conor Gillaspie",26,"3B","Pre-Arb",512000,0,0,512000,512000,0.57,0
"Adam Eaton",25,"RF","Pre-Arb",511000,0,0,511000,511000,0.57,0
"Avisail Garcia",23,"RF","Pre-Arb",510000,0,0,510000,510000,0.57,0
"Leury Garcia",23,"OF","Pre-Arb",505500,0,0,505500,505500,0.57,0
"Jordan Danks",27,"RF","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.56,0
"Adrian Nieto",24,"C","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.56,0
"Daniel Webb",24,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.56,0
"Jake Petricka",26,"RP","Pre-Arb",5e+05,0,0,5e+05,483606,0.54,0
"Scott Carroll",29,"RP","Pre-Arb",5e+05,0,0,5e+05,415300,0.47,0
"Moises Sierra",25,"RF","Pre-Arb",504700,0,0,504700,405414,0.45,0
"Zach Putnam",26,"RP","Pre-Arb",5e+05,0,0,5e+05,363387,0.41,0
"Javy Guerra",28,"RP","Pre-Arb",5e+05,0,0,5e+05,360655,0.4,0
"Maikel Cleto",25,"RP","Pre-Arb",501000,0,0,501000,271032,0.3,0
"Marcus Semien",23,"SS","Pre-Arb",5e+05,0,0,5e+05,251366,0.28,0
"Eric Surkamp",26,"SP","Pre-Arb",5e+05,0,0,5e+05,221311,0.25,0
"Andy Wilkins",25,"1B","Pre-Arb",5e+05,0,0,5e+05,125683,0.14,0
"Yolmer Sanchez",22,"2B","Pre-Arb",5e+05,0,0,5e+05,120218,0.13,0
"Josh Phegley",26,"C","Pre-Arb",5e+05,0,0,5e+05,73770,0.08,0
"Michael Taylor",28,"LF","Pre-Arb",505000,0,0,505000,68989,0.08,0
