"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Buster Posey",29,"C","Arb 4",2e+07,777777,75000,20852777,20852777,11.69,"19,875,000"
"Matt Cain",31,"RP","Vet",2e+07,833333,0,20833333,20833333,11.68,"22,500,000"
"Hunter Pence",33,"LF","Vet",18500000,0,0,18500000,18500000,10.37,"18,000,000"
"Johnny Cueto",30,"SP","Vet",1.5e+07,2500000,0,17500000,17500000,9.81,"21,666,667"
"Jake Peavy",35,"RP","Vet",1.3e+07,2e+06,0,1.5e+07,1.5e+07,8.41,"12,000,000"
"Angel Pagan",34,"LF","Vet",1e+07,1250000,0,11250000,11250000,6.31,"10,000,000"
"Jeff Samardzija",31,"SP","Vet",9e+06,1800000,0,10800000,10800000,6.06,"18,000,000"
"Madison Bumgarner",26,"SP","Arb 3",9750000,2e+05,25000,9975000,9975000,5.59,"7,000,000"
"Sergio Romo",33,"RP","Vet",8e+06,1e+06,0,9e+06,9e+06,5.05,"7,500,000"
"Santiago Casilla",35,"RP","Vet",6500000,0,0,6500000,6500000,3.64,"5,000,000"
"Brandon Belt",28,"1B","Arb 2",6200000,0,0,6200000,6200000,3.48,"14,560,000"
"Brandon Crawford",29,"SS","Arb 2",5800000,2e+05,0,6e+06,6e+06,3.36,"12,500,000"
"Javier Lopez",38,"RP","Vet",5e+06,0,0,5e+06,5e+06,2.8,"4,333,333"
"Denard Span",32,"CF","Vet",3e+06,2e+06,0,5e+06,5e+06,2.8,"10,333,333"
"Gregor Blanco",32,"RF","Arb 4",3900000,0,0,3900000,3900000,2.19,"3,750,000"
"Matt Moore",27,"SP","Arb 2",5e+06,1e+05,0,5100000,1721311,0.97,"2,800,000"
"George Kontos",31,"RP","Arb 1",1150000,0,0,1150000,1150000,0.64,"1,150,000"
"Eduardo Nunez",29,"SS","Arb 2",1475000,0,0,1475000,934973,0.52,"1,475,000"
"Cory Gearrin",30,"RP","Arb 1",550000,0,0,550000,550000,0.31,"550,000"
"Joe Panik",25,"2B","Pre-Arb",545000,0,0,545000,545000,0.31,"545,000"
"Hunter Strickland",27,"RP","Pre-Arb",517500,0,0,517500,517500,0.29,"517,500"
"Ehire Adrianza",26,"SS","Pre-Arb",512500,0,0,512500,512500,0.29,"512,500"
"Josh Osich",27,"RP","Pre-Arb",512500,0,0,512500,512500,0.29,"512,500"
"Trevor Brown",24,"C","Pre-Arb",508000,0,0,508000,508000,0.28,"508,000"
"Will Smith",26,"RP","Arb 1",1475000,0,0,1475000,507786,0.28,"1,475,000"
"Derek Law",25,"RP","Pre-Arb",507500,0,0,507500,474183,0.27,"507,500"
"Conor Gillaspie",28,"3B","Arb 1",507500,0,0,507500,454772,0.26,"507,500"
"Kelby Tomlinson",26,"2B","Pre-Arb",507500,0,0,507500,363263,0.2,"507,500"
"Albert Suarez",26,"RP","Pre-Arb",507500,0,0,507500,346625,0.19,"507,500"
"Jarrett Parker",27,"RF","Pre-Arb",507500,0,0,507500,291165,0.16,"507,500"
"Steven Okert",24,"RP","Pre-Arb",507500,0,0,507500,133104,0.07,"507,500"
"Gorkys Hernandez",28,"CF","Pre-Arb",507500,0,0,507500,113693,0.06,"507,500"
"Ty Blach",25,"SP","Pre-Arb",507500,0,0,507500,88736,0.05,"507,500"
"Joe Nathan",41,"RP","Vet",507500,0,0,507500,83190,0.05,"507,500"
"Gordon Beckham",29,"2B","Vet",1250000,0,0,1250000,40983,0.02,"1,250,000"
"Tony Sanchez",28,"C","Pre-Arb",507500,0,0,507500,16638,0.01,"0"
