"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Barry Zito",34,"SP","Vet",1.9e+07,0,0,1.9e+07,1.9e+07,13.82,0
"Tim Lincecum",28,"RP","Arb 2",1.8e+07,250000,0,18250000,18250000,13.27,0
"Matt Cain",27,"RP","Vet",1.5e+07,1166666,1e+05,16266666,16266666,11.83,0
"Aubrey Huff",35,"1B","Vet",1e+07,0,0,1e+07,1e+07,7.27,0
"Brian Wilson",30,"RP","Arb 3",8500000,0,0,8500000,8500000,6.18,0
"Melky Cabrera",27,"LF","Arb 4",6e+06,0,0,6e+06,6e+06,4.36,0
"Freddy Sanchez",34,"2B","Vet",6e+06,0,0,6e+06,6e+06,4.36,0
"Jeremy Affeldt",33,"RP","Vet",5e+06,0,0,5e+06,5e+06,3.64,0
"Angel Pagan",30,"LF","Arb 3",4850000,0,150000,5e+06,5e+06,3.64,0
"Javier Lopez",34,"RP","Vet",4250000,0,0,4250000,4250000,3.09,0
"Pablo Sandoval",25,"3B","Arb 1",3200000,0,0,3200000,3200000,2.33,0
"Ryan Vogelsong",34,"SP","Arb 3",3e+06,0,1e+05,3100000,3100000,2.25,0
"Santiago Casilla",31,"RP","Arb 3",2200000,0,0,2200000,2200000,1.6,0
"Sergio Romo",29,"RP/CL","Arb 1",1575000,0,0,1575000,1575000,1.15,0
"Ryan Theriot",32,"2B","Arb 3",1250000,0,0,1250000,1250000,0.91,0
"Guillermo Mota",38,"RP","Vet",1e+06,0,0,1e+06,1e+06,0.73,0
"Buster Posey",25,"C","Pre-Arb",615000,0,175000,790000,790000,0.57,0
"Clay Hensley",32,"RP","Vet",750000,0,0,750000,750000,0.55,0
"Emmanuel Burriss",27,"SS","Pre-Arb",625000,0,0,625000,625000,0.45,0
"Madison Bumgarner",22,"SP","Pre-Arb",560000,0,0,560000,560000,0.41,0
"Gregor Blanco",28,"RF","Pre-Arb",516000,0,0,516000,516000,0.38,0
"Marco Scutaro",36,"2B","Vet",6e+06,0,0,6e+06,5e+05,0.36,0
"Dan Runzler",27,"RP","Pre-Arb",483000,0,0,483000,483000,0.35,0
"George Kontos",27,"RP","Pre-Arb",481350,0,0,481350,481350,0.35,0
"Brandon Belt",24,"1B","Pre-Arb",481000,0,0,481000,481000,0.35,0
"Brandon Crawford",25,"SS","Pre-Arb",481000,0,0,481000,481000,0.35,0
"Angel Villalona",21,"3B","Pre-Arb",481000,0,0,481000,481000,0.35,0
"Ehire Adrianza",22,"SS","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Joaquin Arias",27,"SS","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Conor Gillaspie",24,"3B","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Shane Loux",32,"SP","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Jean Machi",30,"RP","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Dan Otero",27,"RP","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Francisco Peguero",24,"RF","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Yusmeiro Petit",27,"RP","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Brett Pill",27,"1B","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Hector Sanchez",22,"C","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Eric Surkamp",24,"SP","Pre-Arb",480000,0,0,480000,480000,0.35,0
"Justin Christian",32,"CF","Pre-Arb",414066,0,0,414066,414066,0.3,0
"Brad Penny",34,"SP","Vet",5e+05,0,0,5e+05,265027,0.19,0
"Xavier Nady",33,"1B","Pre-Arb",7e+05,0,0,7e+05,126229,0.09,0
