"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Miguel Cabrera",34,"1B","Vet",2.8e+07,0,0,2.8e+07,2.8e+07,14.85,"31,000,000"
"Jordan Zimmermann",31,"SP","Vet",1.8e+07,0,0,1.8e+07,1.8e+07,9.55,"22,000,000"
"Anibal Sanchez",33,"RP","Vet",1.6e+07,8e+05,0,16800000,16800000,8.91,"16,000,000"
"Ian Kinsler",35,"2B","Vet",1.1e+07,0,0,1.1e+07,1.1e+07,5.84,"15,000,000"
"Jose Iglesias",27,"SS","Arb 2",4100000,0,0,4100000,4100000,2.18,"4,100,000"
"Nick Castellanos",25,"3B","Arb 1",3e+06,0,0,3e+06,3e+06,1.59,"3,000,000"
"Andrew Romine",31,"SS","Arb 2",1300000,0,0,1300000,1300000,0.69,"1,300,000"
"Alex Wilson",30,"RP","Arb 1",1175000,0,0,1175000,1175000,0.62,"1,175,000"
"James McCann",27,"C","Pre-Arb",552100,0,0,552100,552100,0.29,"552,100"
"Michael Fulmer",24,"SP","Pre-Arb",551900,0,0,551900,551900,0.29,"551,900"
"Shane Greene",28,"RP/CL","Pre-Arb",550600,0,0,550600,550600,0.29,"550,600"
"Daniel Norris",24,"SP","Pre-Arb",545500,0,0,545500,545500,0.29,"545,500"
"Mikie Mahtook",27,"LF","Pre-Arb",541300,0,0,541300,541300,0.29,"541,300"
"Dixon Machado",25,"SS","Pre-Arb",537800,0,0,537800,537800,0.29,"537,800"
"Matt Boyd",26,"SP","Pre-Arb",544200,0,0,544200,416360,0.22,"544,200"
"Warwick Saupold",27,"RP","Pre-Arb",535000,0,0,535000,406297,0.22,"535,000"
"Alex Presley",31,"LF","Arb 2",535000,0,0,535000,371221,0.2,"535,000"
"Daniel Stumpf",26,"RP","Pre-Arb",535000,0,0,535000,353683,0.19,"535,000"
"John Hicks",27,"C","Pre-Arb",535000,0,0,535000,289377,0.15,"535,000"
"Blaine Hardy",30,"RP","Pre-Arb",535000,0,0,535000,274762,0.15,"535,000"
"Jacoby Jones",25,"CF","Pre-Arb",536100,0,0,536100,254910,0.14,"536,100"
"Tyler Collins",27,"LF","Pre-Arb",544700,0,0,544700,226252,0.12,"544,700"
"Joe Jimenez",22,"P","Pre-Arb",535000,0,0,535000,219225,0.12,"535,000"
"Drew VerHagen",26,"RP","Pre-Arb",535000,0,0,535000,204610,0.11,"535,000"
"Buck Farmer",26,"RP","Pre-Arb",535000,0,0,535000,151996,0.08,"535,000"
"Jeff Ferrell",26,"RP","Pre-Arb",535000,0,0,535000,143227,0.08,"535,000"
"Zac Reininger",24,"RP","Pre-Arb",535000,0,0,535000,113997,0.06,"535,000"
"Jeimer Candelario",23,"3B","Pre-Arb",535000,0,0,535000,93536,0.05,"535,000"
"Bryan Holaday",29,"C","Pre-Arb",535000,0,0,535000,90613,0.05,"535,000"
"Jairo Labourt",23,"RP","Pre-Arb",535000,0,0,535000,90613,0.05,"535,000"
"Efren Navarro",31,"1B","Pre-Arb",535000,0,0,535000,90613,0.05,"535,000"
"Myles Jaye",25,"P","Pre-Arb",535000,0,0,535000,87690,0.05,"535,000"
"Artie Lewicki",25,"P","Pre-Arb",535000,0,0,535000,84767,0.04,"535,000"
"Victor Alcantara",24,"RP","Pre-Arb",535000,0,0,535000,78921,0.04,"535,000"
"Steven Moya",25,"RF","Pre-Arb",535000,0,0,535000,58460,0.03,"535,000"
