"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Matt Holliday",31,"DH","Vet",1.7e+07,0,50000,17050000,17050000,14.59,0
"Albert Pujols",31,"DH","Vet",1.6e+07,0,0,1.6e+07,1.6e+07,13.69,0
"Chris Carpenter",36,"SP","Vet",1.5e+07,0,0,1.5e+07,1.5e+07,12.84,0
"Kyle Lohse",32,"SP","Vet",11875000,312500,0,12187500,12187500,10.43,0
"Lance Berkman",35,"DH","Vet",8e+06,0,0,8e+06,8e+06,6.85,0
"Jake Westbrook",33,"SP","Vet",8e+06,0,0,8e+06,8e+06,6.85,0
"Adam Wainwright",29,"SP","Arb 3",6500000,187500,0,6687500,6687500,5.72,0
"Yadier Molina",28,"C","Vet",5250000,62500,1e+05,5412500,5412500,4.63,0
"Ryan Franklin",38,"RP","Pre-Arb",3500000,0,0,3500000,3500000,3,0
"Ryan Theriot",31,"2B","Arb 2",3300000,0,0,3300000,3300000,2.82,0
"Skip Schumaker",31,"LF","Arb 2",2700000,0,0,2700000,2700000,2.31,0
"Rafael Furcal",33,"SS","Vet",1.3e+07,1e+06,0,1.4e+07,1400000,1.2,0
"Kyle McClellan",27,"RP","Arb 1",1375000,0,0,1375000,1375000,1.18,0
"Gerald Laird",31,"C","Vet",1100000,0,0,1100000,1100000,0.94,0
"Octavio Dotel",37,"RP","Vet",2750000,0,0,2750000,961748,0.82,0
"Nick Punto",33,"SS","Vet",750000,0,0,750000,750000,0.64,0
"Brian Tallet",33,"RP","Vet",750000,0,0,750000,750000,0.64,0
"Jaime Garcia",24,"SP","Pre-Arb",437000,0,0,437000,437000,0.37,0
"Jason Motte",29,"RP","Pre-Arb",435000,0,0,435000,435000,0.37,0
"Mitchell Boggs",27,"RP","Pre-Arb",431000,0,0,431000,431000,0.37,0
"David Freese",28,"3B","Pre-Arb",416000,0,0,416000,416000,0.36,0
"Jon Jay",26,"CF","Pre-Arb",416000,0,0,416000,416000,0.36,0
"Tyler Greene",27,"2B","Pre-Arb",415500,0,0,415500,415500,0.36,0
"Bryan Anderson",24,"C","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Andrew Brown",26,"LF","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Matt Carpenter",25,"3B","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Adron Chambers",24,"LF","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Maikel Cleto",22,"RP","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Allen Craig",26,"RF","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Tony Cruz",24,"C","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Daniel Descalso",24,"3B","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Brandon Dickson",26,"SP","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Mark Hamilton",26,"1B","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Pete Kozma",23,"SS","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Lance Lynn",24,"SP","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Adam Ottavino",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Shane Robinson",26,"CF","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Fernando Salas",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.35,0
"Eduardo Sanchez",22,"RP","Pre-Arb",414000,0,0,414000,414000,0.35,0
