"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Justin Verlander",32,"SP","Vet",2.8e+07,0,0,2.8e+07,2.8e+07,17.27,"25,714,286"
"Miguel Cabrera",32,"1B","Vet",2.2e+07,0,0,2.2e+07,2.2e+07,13.57,"19,037,500"
"Ian Kinsler",33,"2B","Vet",1.6e+07,0,0,1.6e+07,1.6e+07,9.87,"15,000,000"
"Victor Martinez",36,"DH","Vet",1.4e+07,0,0,1.4e+07,1.4e+07,8.63,"17,000,000"
"Alfredo Simon",34,"SP","Arb 3",5500000,0,0,5500000,5500000,3.39,"5,500,000"
"Alex Avila",28,"C","Arb 3",5400000,0,0,5400000,5400000,3.33,"4,350,000"
"Rajai Davis",34,"CF","Vet",5e+06,0,0,5e+06,5e+06,3.08,"5,000,000"
"J.D. Martinez",27,"DH","Arb 1",3e+06,0,0,3e+06,3e+06,1.85,"3,000,000"
"Alberto Alburquerque",29,"RP","Arb 1",1725000,0,0,1725000,1725000,1.06,"1,725,000"
"Jose Iglesias",25,"SS","Pre-Arb",1443750,0,0,1443750,1443750,0.89,"1,443,750"
"Tom Gorzelanny",32,"RP","Vet",1e+06,0,0,1e+06,1e+06,0.62,"1,000,000"
"Nick Castellanos",23,"3B","Pre-Arb",525000,0,0,525000,525000,0.32,"525,000"
"Andrew Romine",29,"SS","Pre-Arb",520000,0,0,520000,520000,0.32,"520,000"
"Anthony Gose",24,"RP","Pre-Arb",515000,0,0,515000,515000,0.32,"515,000"
"Blaine Hardy",28,"RP","Pre-Arb",508382,0,0,508382,508382,0.31,"514,000"
"James McCann",25,"C","Pre-Arb",507500,0,0,507500,507500,0.31,"507,500"
"Kyle Lobstein",25,"RP","Pre-Arb",507500,0,0,507500,501953,0.31,"507,500"
"Alex Wilson",28,"RP","Pre-Arb",507500,0,0,507500,454808,0.28,"507,500"
"Bruce Rondon",24,"RP","Pre-Arb",510000,0,0,510000,284262,0.18,"510,000"
"Tyler Collins",25,"LF","Pre-Arb",507500,0,0,507500,269002,0.17,"507,500"
"Ian Krol",24,"RP","Pre-Arb",515000,0,0,515000,256092,0.16,"515,000"
"Bryan Holaday",27,"C","Pre-Arb",507500,0,0,507500,241270,0.15,"507,500"
"Neftali Feliz",27,"RP","Arb 3",507500,0,0,507500,238497,0.15,"507,500"
"Buck Farmer",24,"RP","Pre-Arb",507500,0,0,507500,221857,0.14,"507,500"
"Kyle Ryan",23,"RP","Pre-Arb",507500,0,0,507500,216311,0.13,"507,500"
"Jefry Marte",24,"3B","Pre-Arb",507500,0,0,507500,202445,0.12,"507,500"
"Daniel Norris",22,"SP","Pre-Arb",508700,0,0,508700,180685,0.11,"508,700"
"Matt Boyd",24,"SP","Pre-Arb",507500,0,0,507500,166393,0.1,"507,500"
"Josh Wilson",34,"2B","Arb 2",507500,0,0,507500,166393,0.1,"507,500"
"Drew VerHagen",24,"RP","Pre-Arb",507500,0,0,507500,135887,0.08,"507,500"
"Guido Knudson",25,"SP","Pre-Arb",507500,0,0,507500,124795,0.08,"507,500"
"Randy Wolf",38,"SP","Vet",507500,0,0,507500,124795,0.08,"507,500"
"Jeff Ferrell",24,"RP","Pre-Arb",507500,0,0,507500,105382,0.06,"507,500"
"Jose Valdez",32,"RP","Pre-Arb",507500,0,0,507500,102609,0.06,"507,500"
"Dixon Machado",23,"SS","Pre-Arb",507500,0,0,507500,97062,0.06,"507,500"
"Steven Moya",23,"RF","Pre-Arb",507500,0,0,507500,72103,0.04,"507,500"
"Thad Weber",30,"RP","Pre-Arb",507500,0,0,507500,72103,0.04,"507,500"
