"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Max Scherzer",33,"SP","Vet",1.5e+07,7142857,1e+05,22242857,22242857,12.26,"30,000,000"
"Bryce Harper",25,"CF","Arb 4",21625000,0,1e+05,21725000,21725000,11.98,"17,625,000"
"Stephen Strasburg",29,"SP","Vet",1.5e+07,3333333,0,18333333,18333333,10.11,"25,000,000"
"Ryan Zimmerman",33,"1B","Vet",1.4e+07,0,0,1.4e+07,1.4e+07,7.72,"16,666,667"
"Anthony Rendon",28,"3B","Arb 3",12300000,0,0,12300000,12300000,6.78,"12,300,000"
"Matt Wieters",32,"C","Vet",10500000,0,0,10500000,10500000,5.79,"10,500,000"
"Tanner Roark",31,"SP","Arb 2",6475000,0,0,6475000,6475000,3.57,"6,475,000"
"Adam Eaton",29,"RF","Arb 3",6e+06,0,0,6e+06,6e+06,3.31,"4,700,000"
"Sean Doolittle",31,"RP/CL","Arb 4",4350000,30000,0,4380000,4380000,2.41,"2,100,000"
"Michael Taylor",27,"CF","Arb 1",2525000,0,0,2525000,2525000,1.39,"2,525,000"
"Jeremy Hellickson",31,"SP","Vet",2e+06,0,0,2e+06,2e+06,1.1,"2,000,000"
"Gio Gonzalez",32,"SP","Vet",1.2e+07,0,0,1.2e+07,1999996,1.1,"8,400,000"
"Mark Reynolds",34,"3B","Vet",1e+06,0,0,1e+06,763441,0.42,"1,000,000"
"Trea Turner",25,"SS","Pre-Arb",577200,0,0,577200,577200,0.32,"577,200"
"Joe Ross",25,"SP","Pre-Arb",567900,0,0,567900,567900,0.31,"567,900"
"Wilmer Difo",26,"SS","Pre-Arb",557900,0,0,557900,557900,0.31,"557,900"
"Matt Grace",29,"RP","Pre-Arb",557000,0,0,557000,557000,0.31,"557,000"
"Koda Glover",25,"RP","Pre-Arb",551700,0,0,551700,501254,0.28,"551,700"
"Spencer Kieboom",27,"C","Pre-Arb",545000,0,0,545000,418990,0.23,"545,000"
"Sammy Solis",29,"RP","Pre-Arb",560300,0,0,560300,403608,0.22,"560,300"
"Juan Soto",19,"LF","Pre-Arb",545000,0,0,545000,392620,0.22,"545,000"
"Justin Miller",30,"RP","Pre-Arb",545000,0,0,545000,377970,0.21,"545,000"
"Pedro Severino",24,"C","Pre-Arb",545000,0,0,545000,375040,0.21,"545,000"
"Wander Suero",26,"RP","Pre-Arb",545000,0,0,545000,360390,0.2,"545,000"
"Erick Fedde",25,"SP","Pre-Arb",545000,0,0,545000,325230,0.18,"545,000"
"Tim Collins",28,"RP","Vet",545000,0,0,545000,266630,0.15,"545,000"
"Andrew Stevenson",24,"OF","Pre-Arb",545000,0,0,545000,251980,0.14,"545,000"
"Adrian Sanchez",28,"2B","Pre-Arb",545000,0,0,545000,184590,0.1,"545,000"
"Jefry Rodriguez",24,"SP","Pre-Arb",545000,0,0,545000,172870,0.1,"545,000"
"Greg Holland",32,"RP/CL","Vet",545000,0,0,545000,161150,0.09,"545,000"
"Jimmy Cordero",26,"SP","Pre-Arb",545000,0,0,545000,152360,0.08,"545,000"
"Austin Voth",26,"SP","Pre-Arb",545000,0,0,545000,102550,0.06,"545,000"
"Austen Williams",25,"RP","Pre-Arb",545000,0,0,545000,87900,0.05,"545,000"
"Kyle McGowin",26,"SP","Pre-Arb",545000,0,0,545000,79110,0.04,"545,000"
"Victor Robles",21,"OF","Pre-Arb",545000,0,0,545000,79110,0.04,"545,000"
