"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Chris Davis",31,"1B","Vet",1.7e+07,0,0,21118782,21118782,12.04,"23,000,000"
"Adam Jones",31,"CF","Vet",1.6e+07,333333,0,16333333,16333333,9.31,"14,250,000"
"J.J. Hardy",34,"SS","Vet",1.4e+07,0,0,1.4e+07,1.4e+07,7.98,"13,333,333"
"Ubaldo Jimenez",33,"SP","Vet",13500000,0,0,13500000,13500000,7.7,"12,500,000"
"Manny Machado",24,"3B","Arb 2",11500000,0,0,11500000,11500000,6.56,"11,500,000"
"Zack Britton",29,"RP","Arb 2",11400000,0,0,11400000,11400000,6.5,"11,400,000"
"Chris Tillman",29,"SP","Arb 3",10050000,0,0,10050000,10050000,5.73,"10,050,000"
"Mark Trumbo",31,"DH","Vet",11500000,0,0,11500000,1e+07,5.7,"12,500,000"
"Wade Miley",30,"SP","Arb 3",8750000,166668,0,8916668,8916668,5.09,"6,416,667"
"Darren O'Day",34,"RP","Vet",7e+06,0,0,7e+06,7e+06,3.99,"7,750,000"
"Seth Smith",34,"RF","Vet",7e+06,0,0,7e+06,7e+06,3.99,"6,500,000"
"Jeremy Hellickson",30,"SP","Vet",17200000,0,0,17200000,6109289,3.48,"17,200,000"
"Welington Castillo",30,"C","Arb 3",6e+06,0,0,6e+06,6e+06,3.42,"6,500,000"
"Kevin Gausman",26,"SP","Arb 1",3450000,0,1e+05,3550000,3550000,2.02,"3,450,000"
"Jonathan Schoop",25,"2B","Arb 1",3475000,0,0,3475000,3475000,1.98,"3,475,000"
"Brad Brach",31,"RP","Arb 2",3050000,0,0,3050000,3050000,1.74,"3,050,000"
"Pedro Alvarez",30,"1B","Vet",2e+06,0,0,2e+06,2e+06,1.14,"2,000,000"
"Ryan Flaherty",30,"3B","Arb 3",1800000,0,0,1800000,1800000,1.03,"1,800,000"
"Dylan Bundy",24,"SP","Pre-Arb",1640000,0,0,1640000,1640000,0.94,"1,640,000"
"Caleb Joseph",31,"C","Arb 1",7e+05,0,0,7e+05,7e+05,0.4,"700,000"
"Mychal Givens",27,"RP/CL","Pre-Arb",546000,0,0,546000,546000,0.31,"546,000"
"Trey Mancini",25,"LF","Pre-Arb",536000,0,0,536000,536000,0.31,"536,000"
"Anthony Santander",22,"OF","Pre-Arb",535000,0,0,535000,535000,0.31,"535,000"
"Joey Rickard",26,"LF","Pre-Arb",539000,0,0,539000,491815,0.28,"539,000"
"Richard Bleier",30,"RP","Pre-Arb",535000,0,0,535000,423835,0.24,"535,000"
"Donnie Hart",26,"RP","Pre-Arb",538500,0,0,538500,397305,0.23,"538,500"
"Miguel Castro",22,"RP","Pre-Arb",535000,0,0,535000,327376,0.19,"535,000"
"Tim Beckham",27,"SS","Arb 1",885000,0,0,885000,304668,0.17,"885,000"
"Mike Wright",27,"RP","Pre-Arb",535000,0,0,535000,236763,0.14,"535,000"
"Gabriel Ynoa",24,"SP","Pre-Arb",535000,0,0,535000,201687,0.12,"535,000"
"Craig Gentry",33,"LF","Arb 4",535000,0,0,535000,187072,0.11,"535,000"
"Jimmy Yacabonis",25,"P","Pre-Arb",535000,0,0,535000,111074,0.06,"535,000"
"Chance Sisco",22,"C","Pre-Arb",535000,0,0,535000,90613,0.05,"535,000"
"Austin Hays",21,"RF","Pre-Arb",535000,0,0,535000,78921,0.05,"535,000"
"Tanner Scott",22,"P","Pre-Arb",535000,0,0,535000,43845,0.03,"535,000"
