"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Nick Markakis",28,"RF","Vet",1.2e+07,350000,0,12350000,12350000,14.75,0
"Brian Roberts",34,"2B","Vet",1e+07,0,0,1e+07,1e+07,11.94,0
"Mark Reynolds",28,"3B","Vet",7500000,333333,0,7833333,7833333,9.36,0
"J.J. Hardy",29,"SS","Vet",7e+06,416667,0,7416667,7416667,8.86,0
"Adam Jones",26,"CF","Arb 2",6150000,0,50000,6200000,6200000,7.41,0
"Jason Hammel",29,"SP","Arb 3",4750000,0,0,4750000,4750000,5.67,0
"Tsuyoshi Wada",31,"SP","Pre-Arb",3940000,0,0,3940000,3940000,4.71,0
"Wei-Yin Chen",27,"SP","Pre-Arb",3072000,83333,1e+05,3255333,3255333,3.89,0
"Jim Johnson",29,"RP","Arb 2",2625000,0,0,2625000,2625000,3.14,0
"Endy Chavez",34,"LF","Vet",1500000,0,0,1500000,1500000,1.79,0
"Brian Matusz",25,"RP","Pre-Arb",650000,8e+05,0,1450000,1450000,1.73,0
"Darren O'Day",29,"RP","Arb 1",1350000,0,0,1350000,1350000,1.61,0
"Robert Andino",28,"CF","Arb 1",1300000,0,0,1300000,1300000,1.55,0
"Wilson Betemit",30,"3B","Vet",1e+06,250000,0,1250000,1250000,1.49,0
"Dylan Bundy",19,"SP","Pre-Arb",445000,8e+05,0,1245000,1245000,1.49,0
"Ronny Paulino",31,"C","Vet",1e+06,0,0,1e+06,1e+06,1.19,0
"Luis Ayala",34,"RP","Vet",825000,0,0,825000,825000,0.99,0
"Brad Bergesen",26,"RP","Arb 1",8e+05,0,0,8e+05,8e+05,0.96,0
"Nick Johnson",33,"1B","Vet",8e+05,0,0,8e+05,8e+05,0.96,0
"Dana Eveland",28,"RP","Pre-Arb",750000,0,0,750000,750000,0.9,0
"Matt Wieters",26,"C","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.6,0
"Tommy Hunter",26,"RP","Pre-Arb",493500,0,0,493500,493500,0.59,0
"Nolan Reimold",28,"LF","Pre-Arb",490500,0,0,490500,490500,0.59,0
"Taylor Teagarden",28,"C","Pre-Arb",489500,0,0,489500,489500,0.58,0
"Jake Arrieta",26,"SP","Pre-Arb",488500,0,0,488500,488500,0.58,0
"Chris Davis",26,"1B","Pre-Arb",488000,0,0,488000,488000,0.58,0
"Zach Britton",24,"RP","Pre-Arb",486000,0,0,486000,486000,0.58,0
"Troy Patton",26,"RP","Pre-Arb",483500,0,0,483500,483500,0.58,0
"Pedro Strop",27,"RP","Pre-Arb",482500,0,0,482500,482500,0.58,0
"Xavier Avery",22,"LF","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Oliver Drake",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Luis Exposito",25,"C","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Ryan Flaherty",25,"3B","Pre-Arb",480000,0,0,480000,480000,0.57,0
"L.J. Hoes",22,"CF","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Joe Mahoney",25,"1B","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Zach Phillips",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Chris Tillman",24,"SP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Steve Tolleson",28,"SS","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Miguel Gonzalez",28,"SP","Pre-Arb",480000,0,0,480000,317377,0.38,0
"Steve Johnson",24,"RP","Pre-Arb",480000,0,0,480000,306885,0.37,0
"Manny Machado",19,"3B","Pre-Arb",480000,0,0,480000,112786,0.13,0
