"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"McCutchen
										
										Andrew McCutchen",30,"RF","Vet","$14,000,000","$208,333","-","$14,208,333","$14,208,333",14.47,"8,583,333"
"Nova
										
										Ivan Nova",30,"SP","Vet","$7,000,000","$666,666","$750,000","$8,416,666","$8,416,666",8.57,"8,666,667"
"Freese
										
										David Freese",34,"3B","Vet","$6,250,000","-","-","$6,250,000","$6,250,000",6.36,"3,666,667"
"Hudson
										
										Daniel Hudson",30,"RP","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",5.6,"5,500,000"
"Mercer
										
										Jordy Mercer",30,"SS","Arb 2","$4,325,000","-","-","$4,325,000","$4,325,000",4.4,"4,325,000"
"Jaso
										
										John Jaso",33,"RF","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",4.07,"4,000,000"
"Cole
										
										Gerrit Cole",26,"SP","Arb 1","$3,750,000","-","-","$3,750,000","$3,750,000",3.82,"3,750,000"
"Marte
										
										Starling Marte",28,"CF","Pre-Arb","$2,814,207","$333,333","-","$3,147,540","$3,147,540",3.21,"5,166,667"
"Benoit
										
										Joaquin Benoit",40,"RP","Vet","$7,500,000","-","-","$7,500,000","$2,581,992",2.63,"7,500,000"
"Polanco
										
										Gregory Polanco",25,"LF","Pre-Arb","$1,000,000","$600,000","-","$1,600,000","$1,600,000",1.63,"7,000,000"
"Rodriguez
										
										Sean Rodriguez",32,"2B","Vet","$5,000,000","$750,000","-","$5,750,000","$1,584,699",1.61,"5,750,000"
"Stewart
										
										Chris Stewart",35,"C","Vet","$1,400,000","-","-","$1,400,000","$1,400,000",1.43,"1,500,000"
"LeBlanc
										
										Wade LeBlanc",32,"RP","","$750,000","-","-","$750,000","$750,000",0.76,"800,000"
"Vazquez
										
										Felipe Vazquez",25,"RP/CL","Pre-Arb","$564,500","-","-","$564,500","$564,500",0.57,"564,500"
"Taillon
										
										Jameson Taillon",25,"SP","Pre-Arb","$555,500","-","-","$555,500","$555,500",0.57,"555,500"
"Kontos
										
										George Kontos",32,"RP","Arb 2","$1,750,000","-","-","$1,750,000","$554,654",0.56,"1,750,000"
"Kuhl
										
										Chad Kuhl",24,"SP","Pre-Arb","$550,000","-","-","$550,000","$550,000",0.56,"550,000"
"Frazier
										
										Adam Frazier",25,"2B","Pre-Arb","$549,500","-","-","$549,500","$549,500",0.56,"549,500"
"Bell
										
										Josh Bell",24,"1B","Pre-Arb","$549,000","-","-","$549,000","$549,000",0.56,"549,000"
"Williams
										
										Trevor Williams",25,"SP","Pre-Arb","$544,000","-","-","$544,000","$544,000",0.55,"544,000"
"Osuna
										
										Jose Osuna",24,"1B","Pre-Arb","$535,000","-","-","$535,000","$488,141",0.5,"535,000"
"Moroff
										
										Max Moroff",24,"2B","Pre-Arb","$535,000","-","-","$535,000","$336,145",0.34,"535,000"
"Diaz
										
										Elias Diaz",26,"C","Pre-Arb","$535,000","-","-","$535,000","$271,839",0.28,"535,000"
"Glasnow
										
										Tyler Glasnow",23,"RP","Pre-Arb","$541,000","-","-","$541,000","$268,996",0.27,"541,000"
"Schugel
										
										A.J. Schugel",28,"RP","Pre-Arb","$535,000","-","-","$535,000","$265,993",0.27,"535,000"
"Barbato
										
										Johnny Barbato",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$207,533",0.21,"535,000"
"Brault
										
										Steven Brault",25,"RP","Pre-Arb","$535,000","-","-","$535,000","$137,381",0.14,"535,000"
"Neverauskas
										
										Dovydas Neverauskas",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$137,381",0.14,"535,000"
"Santana
										
										Edgar Santana",25,"RP","Pre-Arb","$535,000","-","-","$535,000","$131,535",0.13,"535,000"
"Sanchez
										
										Angel Sanchez",27,"RP","Pre-Arb","$535,000","-","-","$535,000","$116,920",0.12,"535,000"
"Luplow
										
										Jordan Luplow",23,"OF","Pre-Arb","$535,000","-","-","$535,000","$113,997",0.12,"535,000"
"Stallings
										
										Jacob Stallings",27,"C","Pre-Arb","$535,000","-","-","$535,000","$113,997",0.12,"535,000"
"Bostick
										
										Chris Bostick",24,"LF","Pre-Arb","$535,000","-","-","$535,000","$96,459",0.1,"535,000"
"Leathersich
										
										Jack Leathersich",26,"RP","Pre-Arb","$535,000","-","-","$535,000","$64,306",0.07,"535,000"
"Runzler
										
										Dan Runzler",32,"RP","Arb 2","$535,000","-","-","$535,000","$64,306",0.07,"535,000"
