"Active.Players..39.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Upton
										
										Justin Upton",26,"LF","Vet","$14,250,000","$208,333","-","$14,458,333","$14,458,333",12.37,0
"Santana
										
										Ervin Santana",31,"SP","Vet","$14,100,000","-","-","$14,100,000","$14,100,000",12.07,0
"Upton
										
										Melvin Upton",29,"LF","Vet","$13,450,000","$600,000","-","$14,050,000","$14,050,000",12.02,0
"Kimbrel
										
										Craig Kimbrel",26,"RP/CL","Arb 1","$7,000,000","$250,000","$50,000","$7,300,000","$7,300,000",6.25,0
"Medlen
										
										Kris Medlen",28,"SP","Arb 2","$5,800,000","-","-","$5,800,000","$5,800,000",4.96,0
"Freeman
										
										Freddie Freeman",24,"1B","Arb 1","$5,125,000","$359,375","$50,000","$5,534,375","$5,534,375",4.74,0
"Heyward
										
										Jason Heyward",24,"RF","Arb 2","$4,500,000","$500,000","-","$5,000,000","$5,000,000",4.28,0
"Johnson
										
										Chris Johnson",29,"3B","Arb 1","$4,750,000","-","-","$4,750,000","$4,750,000",4.06,0
"Floyd
										
										Gavin Floyd",31,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",3.42,0
"Minor
										
										Mike Minor",26,"RP","Pre-Arb","$3,850,000","-","-","$3,850,000","$3,850,000",3.29,0
"Doumit
										
										Ryan Doumit",33,"C","Vet","$3,500,000","-","-","$3,500,000","$3,500,000",2.99,0
"Simmons
										
										Andrelton Simmons",24,"SS","Pre-Arb","$1,000,000","$1,000,000","-","$2,000,000","$2,000,000",1.71,0
"Venters
										
										Jonny Venters",29,"RP","Arb 2","$1,625,000","-","-","$1,625,000","$1,625,000",1.39,0
"Laird
										
										Gerald Laird",34,"C","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.28,0
"Walden
										
										Jordan Walden",26,"RP","Arb 1","$1,490,000","-","-","$1,490,000","$1,490,000",1.27,0
"Beachy
										
										Brandon Beachy",27,"SP","Pre-Arb","$1,450,000","-","-","$1,450,000","$1,450,000",1.24,0
"Harang
										
										Aaron Harang",36,"SP","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",0.86,0
"Teheran
										
										Julio Teheran",23,"SP","Pre-Arb","$800,000","$166,666","-","$966,666","$966,666",0.83,0
"Bonifacio
										
										Emilio Bonifacio",29,"CF","Arb 3","$2,500,000","-","-","$2,500,000","$819,672",0.7,0
"Pena
										
										Ramiro Pena",28,"2B","Arb 1","$700,000","-","-","$700,000","$700,000",0.6,0
"Russell
										
										James Russell",28,"RP","Arb 2","$1,775,000","-","-","$1,775,000","$581,967",0.5,0
"Carpenter
										
										David Carpenter",28,"RP","Pre-Arb","$532,500","-","-","$532,500","$532,500",0.46,0
"Gattis
										
										Evan Gattis",27,"C","Pre-Arb","$520,250","-","-","$520,250","$520,250",0.45,0
"Avilan
										
										Luis Avilan",24,"RP","Pre-Arb","$517,500","-","-","$517,500","$517,500",0.44,0
"Varvaro
										
										Anthony Varvaro",29,"RP","Pre-Arb","$515,000","-","-","$515,000","$515,000",0.44,0
"Gearrin
										
										Cory Gearrin",28,"RP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.43,0
"Wood
										
										Alex Wood",23,"SP","Pre-Arb","$506,250","-","-","$506,250","$506,250",0.43,0
"Hale
										
										David Hale",26,"RP","Pre-Arb","$502,500","-","-","$502,500","$502,500",0.43,0
"Bethancourt
										
										Christian Bethancourt",22,"C","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.43,0
"Constanza
										
										Jose Constanza",30,"RF","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.43,0
"Gosselin
										
										Philip Gosselin",25,"2B","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.43,0
"Jaime
										
										Juan Jaime",26,"RP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.43,0
"Schlosser
										
										Gus Schlosser",25,"RP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.43,0
"Shreve
										
										Chasen Shreve",23,"RP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.43,0
"Terdoslavich
										
										Joey Terdoslavich",25,"LF","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.43,0
"La Stella
										
										Tommy La Stella",25,"2B","Pre-Arb","$500,000","-","-","$500,000","$338,797",0.29,0
"Simmons
										
										Shae Simmons",23,"RP","Pre-Arb","$500,000","-","-","$500,000","$330,601",0.28,0
"Beato
										
										Pedro Beato",27,"RP","Pre-Arb","$512,500","-","-","$512,500","$302,459",0.26,0
"Thomas
										
										Ian Thomas",27,"RP","Pre-Arb","$500,000","-","-","$500,000","$163,934",0.14,0
