"Active.Players..38.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Fielder
										
										Prince Fielder",31,"DH","Vet","$24,000,000","-","$50,000","$24,050,000","$24,050,000",15.78,"23,777,778"
"Beltre
										
										Adrian Beltre",36,"3B","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",10.5,"16,000,000"
"Andrus
										
										Elvis Andrus",26,"SS","Vet","$15,000,000","$250,000","-","$15,250,000","$15,250,000",10,"15,000,000"
"Choo
										
										Shin-Soo Choo",32,"RF","Vet","$14,000,000","-","-","$14,000,000","$14,000,000",9.18,"18,571,429"
"Gallardo
										
										Yovani Gallardo",29,"RP","Vet","$14,000,000","-","-","$14,000,000","$14,000,000",9.18,"6,020,000"
"Hamels
										
										Cole Hamels",31,"SP","Vet","$8,360,655","-","-","$8,360,655","$8,360,655",5.48,"24,000,000"
"Holland
										
										Derek Holland",28,"SP","Arb 3","$7,400,000","-","-","$7,400,000","$7,400,000",4.85,"5,700,000"
"Martin
										
										Leonys Martin",27,"CF","Pre-Arb","$3,750,000","$1,000,000","-","$4,750,000","$4,750,000",3.12,"3,100,000"
"Lewis
										
										Colby Lewis",35,"SP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",2.62,"4,000,000"
"Moreland
										
										Mitch Moreland",29,"1B","Arb 2","$2,950,000","-","-","$2,950,000","$2,950,000",1.94,"2,950,000"
"Hamilton
										
										Josh Hamilton",34,"LF","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.31,"25,000,000"
"Napoli
										
										Mike Napoli",33,"1B","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",0.98,"16,000,000"
"Perez
										
										Martin Perez",24,"SP","Pre-Arb","$1,000,000","$250,000","-","$1,250,000","$1,250,000",0.82,"3,125,000"
"Venable
										
										Will Venable",32,"CF","Arb 4","$1,091,530","-","-","$1,091,530","$1,091,530",0.72,"4,250,000"
"Corporan
										
										Carlos Corporan",31,"C","Pre-Arb","$975,000","-","-","$975,000","$975,000",0.64,"975,000"
"Bass
										
										Anthony Bass",27,"RP","Pre-Arb","$725,000","-","-","$725,000","$725,000",0.48,"725,000"
"Tolleson
										
										Shawn Tolleson",27,"RP","Pre-Arb","$519,700","-","-","$519,700","$519,700",0.34,"519,700"
"Chirinos
										
										Robinson Chirinos",31,"C","Pre-Arb","$518,290","-","-","$518,290","$518,290",0.34,"518,290"
"DeShields
										
										Delino DeShields",22,"CF","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.33,"507,500"
"Kela
										
										Keone Kela",22,"RP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.33,"507,500"
"Odor
										
										Rougned Odor",21,"2B","Pre-Arb","$513,850","-","-","$513,850","$415,572",0.27,"513,850"
"Rua
										
										Ryan Rua",25,"LF","Pre-Arb","$508,500","-","-","$508,500","$411,245",0.27,"508,500"
"Scheppers
										
										Tanner Scheppers",28,"RP","Pre-Arb","$515,200","-","-","$515,200","$405,403",0.27,"515,200"
"Freeman
										
										Sam Freeman",28,"RP","Pre-Arb","$507,500","-","-","$507,500","$399,344",0.26,"507,500"
"Martinez
										
										Nick Martinez",24,"SP","Pre-Arb","$515,000","-","-","$515,000","$391,174",0.26,"515,000"
"Wilson
										
										Bobby Wilson",32,"C","Arb 1","$700,000","-","-","$700,000","$248,633",0.16,"700,000"
"Alberto
										
										Hanser Alberto",26,"SS","Pre-Arb","$507,500","-","-","$507,500","$232,950",0.15,"507,500"
"Diekman
										
										Jake Diekman",28,"RP","Pre-Arb","$533,500","-","-","$533,500","$198,983",0.13,"535,500"
"Gonzalez
										
										Chi Chi Gonzalez",23,"SP","Pre-Arb","$507,500","-","-","$507,500","$191,352",0.13,"507,500"
"Patton
										
										Spencer Patton",27,"RP","Pre-Arb","$508,500","-","-","$508,500","$186,172",0.12,"508,500"
"Dyson
										
										Sam Dyson",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$180,259",0.12,"507,500"
"Gimenez
										
										Chris Gimenez",32,"C","Arb 2","$507,500","-","-","$507,500","$180,259",0.12,"507,500"
"Gallo
										
										Joey Gallo",21,"3B","Pre-Arb","$507,500","-","-","$507,500","$171,939",0.11,"507,500"
"Strausborger
										
										Ryan Strausborger",27,"LF","Pre-Arb","$507,500","-","-","$507,500","$169,166",0.11,"507,500"
"Faulkner
										
										Andrew Faulkner",22,"RP","Pre-Arb","$507,500","-","-","$507,500","$102,609",0.07,"507,500"
"Jackson
										
										Luke Jackson",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$102,609",0.07,"507,500"
"Ohlendorf
										
										Ross Ohlendorf",32,"RP","Arb 4","$507,500","-","-","$507,500","$91,516",0.06,"507,500"
"Stubbs
										
										Drew Stubbs",30,"CF","Arb 3","$507,500","-","-","$507,500","$91,516",0.06,"507,500"
