"Active.Players..34.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Madson
										
										Ryan Madson",35,"RP","Vet","$6,500,000","$166,666","$1,250,000","$7,916,666","$7,916,666",9.55,"7,333,333"
"Axford
										
										John Axford",33,"RP","Arb 3","$4,500,000","-","-","$4,500,000","$4,500,000",5.43,"5,000,000"
"Valencia
										
										Danny Valencia",31,"3B","Arb 2","$3,150,000","-","-","$3,150,000","$3,150,000",3.8,"3,150,000"
"Alonso
										
										Yonder Alonso",29,"1B","Arb 2","$2,650,000","-","-","$2,650,000","$2,650,000",3.2,"2,650,000"
"Doolittle
										
										Sean Doolittle",29,"RP/CL","Arb 2","$1,550,000","$30,000","-","$1,580,000","$1,580,000",1.91,"2,100,000"
"Gray
										
										Sonny Gray",26,"SP","Pre-Arb","$527,500","-","-","$527,500","$527,500",0.64,"527,500"
"Vogt
										
										Stephen Vogt",31,"C","Pre-Arb","$527,500","-","-","$527,500","$527,500",0.64,"527,500"
"Davis
										
										Khris Davis",28,"LF","Pre-Arb","$524,500","-","-","$524,500","$524,500",0.63,"524,500"
"Hendriks
										
										Liam Hendriks",27,"RP","Pre-Arb","$523,400","-","-","$523,400","$523,400",0.63,"523,400"
"Graveman
										
										Kendall Graveman",25,"SP","Pre-Arb","$512,500","-","-","$512,500","$512,500",0.62,"512,500"
"Semien
										
										Marcus Semien",25,"SS","Pre-Arb","$512,500","-","-","$512,500","$512,500",0.62,"512,500"
"Dull
										
										Ryan Dull",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.61,"507,500"
"Manaea
										
										Sean Manaea",24,"SP","Pre-Arb","$507,500","-","-","$507,500","$435,361",0.53,"507,500"
"Detwiler
										
										Ross Detwiler",30,"SP","Vet","$1,000,000","-","-","$1,000,000","$426,192",0.51,"1,000,000"
"Smolinski
										
										Jake Smolinski",27,"LF","Pre-Arb","$507,500","-","-","$507,500","$377,128",0.46,"507,500"
"Triggs
										
										Andrew Triggs",27,"SP","Pre-Arb","$507,500","-","-","$507,500","$332,760",0.4,"507,500"
"Neal
										
										Zach Neal",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$282,846",0.34,"507,500"
"Coulombe
										
										Daniel Coulombe",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$277,300",0.33,"507,500"
"Muncy
										
										Max Muncy",25,"1B","Pre-Arb","$507,500","-","-","$507,500","$268,981",0.32,"507,500"
"Healy
										
										Ryon Healy",24,"1B","Pre-Arb","$507,500","-","-","$507,500","$221,840",0.27,"507,500"
"Mengden
										
										Daniel Mengden",23,"SP","Pre-Arb","$507,500","-","-","$507,500","$207,975",0.25,"507,500"
"Maxwell
										
										Bruce Maxwell",25,"C","Pre-Arb","$507,500","-","-","$507,500","$199,656",0.24,"507,500"
"McBride
										
										Matt McBride",31,"C","Pre-Arb","$507,500","-","-","$507,500","$196,883",0.24,"507,500"
"Eibner
										
										Brett Eibner",27,"LF","Pre-Arb","$507,500","-","-","$507,500","$163,607",0.2,"507,500"
"Smith
										
										Chris Smith",35,"RP","Pre-Arb","$507,500","-","-","$507,500","$158,061",0.19,"507,500"
"Alcantara
										
										Arismendy Alcantara",24,"CF","Pre-Arb","$507,500","-","-","$507,500","$152,515",0.18,"507,500"
"Wendelken
										
										J.B. Wendelken",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$138,650",0.17,"507,500"
"Pinder
										
										Chad Pinder",24,"SS","Pre-Arb","$507,500","-","-","$507,500","$130,331",0.16,"507,500"
"Wendle
										
										Joe Wendle",26,"2B","Pre-Arb","$507,500","-","-","$507,500","$94,282",0.11,"507,500"
"Overton
										
										Dillon Overton",1816,"RP","Pre-Arb","$507,500","-","-","$507,500","$91,509",0.11,"507,500"
"Alcantara
										
										Raul Alcantara",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$77,644",0.09,"507,500"
"Cotton
										
										Jharel Cotton",24,"SP","Pre-Arb","$507,500","-","-","$507,500","$72,098",0.09,"507,500"
"Nunez
										
										Renato Nunez",22,"LF","Pre-Arb","$507,500","-","-","$507,500","$58,233",0.07,"507,500"
"Olson
										
										Matt Olson",22,"1B","Pre-Arb","$507,500","-","-","$507,500","$58,233",0.07,"507,500"
