"Active.Players..33.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Montero
										
										Miguel Montero",29,"C","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",11.32,0
"Bell
										
										Heath Bell",35,"RP","Vet","$9,000,000","$1,000,000","-","$10,000,000","$10,000,000",11.32,0
"Prado
										
										Martin Prado",29,"3B","Arb 3","$7,000,000","-","-","$7,000,000","$7,000,000",7.93,0
"Putz
										
										J.J. Putz",36,"RP","Vet","$6,500,000","-","-","$6,500,000","$6,500,000",7.36,0
"Ross
										
										Cody Ross",32,"RF","Vet","$5,000,000","$1,000,000","-","$6,000,000","$6,000,000",6.79,0
"Cahill
										
										Trevor Cahill",25,"RP","Arb 2","$5,500,000","$200,000","-","$5,700,000","$5,700,000",6.45,0
"Hill
										
										Aaron Hill",31,"3B","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",6.23,0
"McCarthy
										
										Brandon McCarthy",29,"SP","Vet","$4,000,000","$1,250,000","-","$5,250,000","$5,250,000",5.94,0
"Ziegler
										
										Brad Ziegler",33,"RP","Arb 2","$3,150,000","-","-","$3,150,000","$3,150,000",3.57,0
"Parra
										
										Gerardo Parra",26,"LF","Arb 1","$2,350,000","-","-","$2,350,000","$2,350,000",2.66,0
"Bloomquist
										
										Willie Bloomquist",35,"2B","Vet","$1,900,000","-","-","$1,900,000","$1,900,000",2.15,0
"Pennington
										
										Cliff Pennington",29,"SS","Arb 1","$1,250,000","$500,000","-","$1,750,000","$1,750,000",1.98,0
"Hernandez
										
										David Hernandez",28,"RP","Arb 1","$1,250,000","$125,000","-","$1,375,000","$1,375,000",1.56,0
"Sipp
										
										Tony Sipp",29,"RP","Arb 1","$1,275,000","-","-","$1,275,000","$1,275,000",1.44,0
"Nieves
										
										Wil Nieves",35,"C","Vet","$800,000","-","-","$800,000","$800,000",0.91,0
"Hudson
										
										Daniel Hudson",26,"RP","Pre-Arb","$518,500","-","-","$518,500","$518,500",0.59,0
"Reynolds
										
										Matt Reynolds",28,"RP","Pre-Arb","$505,500","-","-","$505,500","$505,500",0.57,0
"Collmenter
										
										Josh Collmenter",27,"RP","Pre-Arb","$504,000","-","-","$504,000","$504,000",0.57,0
"Miley
										
										Wade Miley",26,"SP","Pre-Arb","$500,500","-","-","$500,500","$500,500",0.57,0
"Goldschmidt
										
										Paul Goldschmidt",25,"1B","Vet","$500,000","-","-","$500,000","$500,000",0.57,0
"Corbin
										
										Patrick Corbin",24,"SP","Pre-Arb","$494,000","-","-","$494,000","$494,000",0.56,0
"Eaton
										
										Adam Eaton",24,"RF","Pre-Arb","$491,000","-","-","$491,000","$491,000",0.56,0
"Gregorius
										
										Didi Gregorius",23,"SS","Pre-Arb","$491,000","-","-","$491,000","$491,000",0.56,0
"Pollock
										
										A.J. Pollock",25,"CF","Pre-Arb","$491,000","-","-","$491,000","$491,000",0.56,0
"Thatcher
										
										Joe Thatcher",31,"RP","Arb 2","$1,350,000","-","-","$1,350,000","$457,378",0.52,0
"Harris
										
										Will Harris",28,"RP","Pre-Arb","$490,000","-","-","$490,000","$388,251",0.44,0
"Wilson
										
										Josh Wilson",32,"2B","Pre-Arb","$650,000","-","-","$650,000","$294,808",0.33,0
"Delgado
										
										Randall Delgado",23,"RP","Pre-Arb","$495,000","-","-","$495,000","$292,131",0.33,0
"De La Rosa
										
										Eury De La Rosa",23,"RP","Pre-Arb","$490,000","-","-","$490,000","$163,333",0.18,0
"Gosewisch
										
										Tuffy Gosewisch",29,"C","Pre-Arb","$490,000","-","-","$490,000","$141,912",0.16,0
"Davidson
										
										Matt Davidson",22,"DH","Pre-Arb","$490,000","-","-","$490,000","$133,879",0.15,0
"Roe
										
										Chaz Roe",26,"RP","Pre-Arb","$490,000","-","-","$490,000","$133,879",0.15,0
"Owings
										
										Chris Owings",21,"2B","Pre-Arb","$490,000","-","-","$490,000","$74,972",0.08,0
