"Active.Players..38.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Wright
										
										David Wright",32,"3B","Vet","$20,000,000","-","-","$20,000,000","$20,000,000",17.29,"17,250,000"
"Granderson
										
										Curtis Granderson",34,"RF","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",13.83,"15,000,000"
"Colon
										
										Bartolo Colon",42,"SP","Vet","$11,000,000","-","-","$11,000,000","$11,000,000",9.51,"10,000,000"
"Cuddyer
										
										Michael Cuddyer",36,"LF","Vet","$8,500,000","-","-","$8,500,000","$8,500,000",7.35,"10,500,000"
"Murphy
										
										Daniel Murphy",30,"2B","Arb 3","$8,000,000","-","-","$8,000,000","$8,000,000",6.91,"8,000,000"
"Niese
										
										Jonathan Niese",28,"RP","Arb 3","$7,000,000","$50,000","-","$7,050,000","$7,050,000",6.09,"5,103,900"
"Duda
										
										Lucas Duda",29,"1B","Arb 1","$4,200,000","-","-","$4,200,000","$4,200,000",3.63,"4,200,000"
"Cespedes
										
										Yoenis Cespedes",29,"CF","Vet","$10,500,000","-","-","$10,500,000","$3,786,885",3.27,"9,000,000"
"Parnell
										
										Bobby Parnell",30,"RP","Arb 3","$3,700,000","-","-","$3,700,000","$3,700,000",3.2,"3,700,000"
"Clippard
										
										Tyler Clippard",30,"RP","Arb 4","$3,174,863","-","-","$3,174,863","$3,174,863",2.74,"8,300,000"
"Uribe
										
										Juan Uribe",36,"3B","Vet","$3,152,855","-","-","$3,152,855","$3,152,855",2.73,"7,500,000"
"Tejada
										
										Ruben Tejada",25,"SS","Arb 1","$1,880,000","-","-","$1,880,000","$1,880,000",1.62,"1,880,000"
"O'Flaherty
										
										Eric O'Flaherty",30,"RP","Vet","$1,833,333","-","-","$1,833,333","$1,833,333",1.58,"3,500,000"
"Reed
										
										Addison Reed",26,"RP","Arb 1","$932,377","-","-","$932,377","$932,377",0.81,"4,875,000"
"Harvey
										
										Matt Harvey",26,"SP","Pre-Arb","$614,125","-","-","$614,125","$614,125",0.53,"614,125"
"Johnson
										
										Kelly Johnson",33,"2B","Vet","$598,360","-","-","$598,360","$598,360",0.52,"1,500,000"
"Torres
										
										Carlos Torres",32,"RP","Pre-Arb","$582,125","-","-","$582,125","$582,125",0.5,"582,125"
"deGrom
										
										Jacob deGrom",27,"SP","Pre-Arb","$556,875","-","-","$556,875","$556,875",0.48,"556,875"
"Lagares
										
										Juan Lagares",26,"CF","Pre-Arb","$528,696","-","$25,000","$553,696","$553,696",0.48,"4,710,739"
"d'Arnaud
										
										Travis d'Arnaud",26,"C","Pre-Arb","$525,424","-","-","$525,424","$525,424",0.45,"525,424"
"Familia
										
										Jeurys Familia",25,"RP","Pre-Arb","$523,925","-","-","$523,925","$523,925",0.45,"523,925"
"Flores
										
										Wilmer Flores",23,"SS","Pre-Arb","$513,543","-","-","$513,543","$513,543",0.44,"513,543"
"Gilmartin
										
										Sean Gilmartin",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.44,"507,500"
"Goeddel
										
										Erik Goeddel",26,"RP","Pre-Arb","$509,125","-","-","$509,125","$506,342",0.44,"509,125"
"Robles
										
										Hansel Robles",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$465,901",0.4,"507,500"
"Syndergaard
										
										Noah Syndergaard",22,"SP","Pre-Arb","$507,500","-","-","$507,500","$410,437",0.35,"507,500"
"Plawecki
										
										Kevin Plawecki",24,"C","Pre-Arb","$507,500","-","-","$507,500","$407,663",0.35,"507,500"
"Campbell
										
										Eric Campbell",28,"1B","Pre-Arb","$511,065","-","-","$511,065","$388,185",0.34,"511,065"
"Recker
										
										Anthony Recker",31,"C","Pre-Arb","$517,880","-","-","$517,880","$376,382",0.33,"517,880"
"Matz
										
										Steven Matz",24,"SP","Pre-Arb","$507,500","-","-","$507,500","$274,549",0.24,"507,500"
"Nieuwenhuis
										
										Kirk Nieuwenhuis",27,"CF","Pre-Arb","$525,415","-","-","$525,415","$261,271",0.23,"525,415"
"Herrera
										
										Dilson Herrera",21,"2B","Pre-Arb","$507,500","-","-","$507,500","$241,270",0.21,"507,500"
"Verrett
										
										Logan Verrett",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$216,311",0.19,"507,500"
"Conforto
										
										Michael Conforto",22,"CF","Pre-Arb","$507,500","-","-","$507,500","$202,445",0.17,"507,500"
"Monell
										
										Johnny Monell",29,"C","Pre-Arb","$507,500","-","-","$507,500","$202,445",0.17,"507,500"
"Young Jr.
										
										Eric Young Jr.",30,"CF","Arb 2","$1,000,000","-","-","$1,000,000","$180,327",0.16,"1,000,000"
"Alvarez
										
										Dario Alvarez",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$88,743",0.08,"507,500"
"Stauffer
										
										Tim Stauffer",33,"RP","","$507,500","-","-","$507,500","$72,103",0.06,"507,500"
