"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Kiermaier
										
										Kevin Kiermaier",28,"CF","Arb 2","$5,500,000","$166,666","-","$5,666,666","$5,666,666",8.24,"8,916,667"
"Gomez
										
										Carlos Gomez",32,"RF","Vet","$4,000,000","-","$400,000","$4,400,000","$4,400,000",6.39,"4,000,000"
"Romo
										
										Sergio Romo",35,"RP","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",3.63,"2,500,000"
"Cron
										
										C.J. Cron",28,"DH","Arb 1","$2,300,000","-","-","$2,300,000","$2,300,000",3.34,"2,300,000"
"Duffy
										
										Matt Duffy",27,"3B","Arb 1","$930,000","-","-","$930,000","$930,000",1.35,"930,000"
"Sucre
										
										Jesus Sucre",30,"C","Arb 2","$925,000","-","-","$925,000","$925,000",1.34,"925,000"
"Roe
										
										Chaz Roe",31,"RP","Pre-Arb","$720,000","-","-","$720,000","$720,000",1.05,"720,000"
"Snell
										
										Blake Snell",25,"SP","Pre-Arb","$558,200","-","-","$558,200","$558,200",0.81,"558,200"
"Smith
										
										Mallex Smith",25,"LF","Pre-Arb","$553,000","-","-","$553,000","$553,000",0.8,"553,000"
"Alvarado
										
										Jose Alvarado",23,"RP/CL","Pre-Arb","$549,800","-","-","$549,800","$549,800",0.8,"549,800"
"Wendle
										
										Joe Wendle",28,"2B","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.79,"545,000"
"Yarbrough
										
										Ryan Yarbrough",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$542,050",0.79,"545,000"
"Faria
										
										Jacob Faria",24,"SP","Pre-Arb","$555,000","-","-","$555,000","$498,328",0.72,"555,000"
"Stanek
										
										Ryne Stanek",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$418,990",0.61,"545,000"
"Chirinos
										
										Yonny Chirinos",24,"RP","Pre-Arb","$545,000","-","-","$545,000","$398,480",0.58,"545,000"
"Nuno
										
										Vidal Nuno",30,"RP","Arb 1","$545,000","-","-","$545,000","$383,830",0.56,"545,000"
"Choi
										
										Ji-Man Choi",27,"1B","Pre-Arb","$850,000","-","-","$850,000","$379,310",0.55,"850,000"
"Castillo
										
										Diego Castillo",24,"RP","Pre-Arb","$545,000","-","-","$545,000","$345,740",0.5,"545,000"
"Bauers
										
										Jake Bauers",22,"1B","Pre-Arb","$545,000","-","-","$545,000","$339,880",0.49,"545,000"
"Wood
										
										Hunter Wood",24,"RP","Pre-Arb","$545,000","-","-","$545,000","$301,790",0.44,"545,000"
"Kittredge
										
										Andrew Kittredge",28,"RP","Pre-Arb","$548,100","-","-","$548,100","$288,806",0.42,"548,100"
"Adames
										
										Willy Adames",22,"SS","Pre-Arb","$545,000","-","-","$545,000","$272,490",0.4,"545,000"
"Pruitt
										
										Austin Pruitt",28,"RP","Pre-Arb","$545,000","-","-","$545,000","$260,770",0.38,"545,000"
"Kolarek
										
										Adam Kolarek",29,"RP","Pre-Arb","$545,000","-","-","$545,000","$225,610",0.33,"545,000"
"Schultz
										
										Jaime Schultz",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$199,240",0.29,"545,000"
"Beeks
										
										Jalen Beeks",24,"SP","Pre-Arb","$545,000","-","-","$545,000","$196,310",0.29,"545,000"
"Pham
										
										Tommy Pham",30,"CF","Pre-Arb","$570,100","-","-","$570,100","$190,030",0.28,"570,100"
"Glasnow
										
										Tyler Glasnow",24,"RP","Pre-Arb","$556,500","-","-","$556,500","$181,660",0.26,"556,500"
"Lowe
										
										Brandon Lowe",23,"2B","Pre-Arb","$545,000","-","-","$545,000","$169,940",0.25,"545,000"
"Moore
										
										Adam Moore",34,"C","Pre-Arb","$545,000","-","-","$545,000","$108,410",0.16,"545,000"
"Velazquez
										
										Andrew Velazquez",23,"SS","Pre-Arb","$545,000","-","-","$545,000","$84,970",0.12,"545,000"
"Ciuffo
										
										Nick Ciuffo",23,"C","Pre-Arb","$545,000","-","-","$545,000","$82,040",0.12,"545,000"
"Hu
										
										Chih-Wei Hu",24,"RP","Pre-Arb","$545,000","-","-","$545,000","$67,390",0.1,"545,000"
"Milner
										
										Hoby Milner",27,"RP","Pre-Arb","$548,000","-","-","$548,000","$53,028",0.08,"548,000"
"Meadows
										
										Austin Meadows",23,"CF","Pre-Arb","$545,000","-","-","$545,000","$32,230",0.05,"545,000"
