"Active.Players..30.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Votto
										
										Joey Votto",34,"1B","Vet","$25,000,000","-","$75,000","$25,075,000","$25,075,000",25,"22,500,000"
"Bailey
										
										Homer Bailey",32,"SP","Vet","$21,000,000","-","-","$21,000,000","$21,000,000",20.94,"17,500,000"
"Gennett
										
										Scooter Gennett",28,"2B","Arb 2","$5,700,000","-","-","$5,700,000","$5,700,000",5.68,"5,700,000"
"Iglesias
										
										Raisel Iglesias",28,"RP/CL","Pre-Arb","$4,500,000","$714,285","-","$5,214,285","$5,214,285",5.2,"3,857,143"
"Hamilton
										
										Billy Hamilton",27,"CF","Arb 2","$4,600,000","-","-","$4,600,000","$4,600,000",4.59,"4,600,000"
"Barnhart
										
										Tucker Barnhart",27,"C","Pre-Arb","$4,000,000","$437,500","-","$4,437,500","$4,437,500",4.42,"4,000,000"
"Hughes
										
										Jared Hughes",32,"RP","Arb 3","$2,125,000","-","$750,000","$2,875,000","$2,875,000",2.87,"2,125,000"
"Hernandez
										
										David Hernandez",33,"RP","Vet","$2,500,000","-","$300,000","$2,800,000","$2,800,000",2.79,"2,500,000"
"Suarez
										
										Eugenio Suarez",26,"3B","Arb 1","$2,250,000","$285,714","-","$2,535,714","$2,535,714",2.53,"11,000,000"
"Lorenzen
										
										Michael Lorenzen",26,"RP","Arb 1","$1,312,500","-","-","$1,312,500","$1,312,500",1.31,"1,312,500"
"DeSclafani
										
										Anthony DeSclafani",28,"SP","Arb 1","$860,000","-","-","$860,000","$860,000",0.86,"860,000"
"Schebler
										
										Scott Schebler",27,"RF","Pre-Arb","$580,000","-","-","$580,000","$580,000",0.58,"580,000"
"Peraza
										
										Jose Peraza",23,"SS","Pre-Arb","$570,000","-","-","$570,000","$570,000",0.57,"570,000"
"Castillo
										
										Luis Castillo",25,"SP","Pre-Arb","$555,000","-","-","$555,000","$555,000",0.55,"555,000"
"Garrett
										
										Amir Garrett",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.54,"545,000"
"Romano
										
										Sal Romano",24,"SP","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.54,"545,000"
"Mahle
										
										Tyler Mahle",23,"SP","Pre-Arb","$545,000","-","-","$545,000","$451,220",0.45,"545,000"
"Peralta
										
										Wandy Peralta",26,"RP","Pre-Arb","$557,500","-","-","$557,500","$449,550",0.45,"557,500"
"Stephens
										
										Jackson Stephens",24,"RP","Pre-Arb","$545,000","-","-","$545,000","$404,340",0.4,"545,000"
"Casali
										
										Curt Casali",29,"C","Pre-Arb","$545,000","-","-","$545,000","$357,460",0.36,"545,000"
"Dixon
										
										Brandon Dixon",26,"2B","Pre-Arb","$545,000","-","-","$545,000","$336,950",0.34,"545,000"
"Ervin
										
										Phillip Ervin",25,"CF","Pre-Arb","$545,000","-","-","$545,000","$301,790",0.3,"545,000"
"Herrera
										
										Dilson Herrera",24,"2B","Pre-Arb","$545,000","-","-","$545,000","$254,910",0.25,"545,000"
"Reed
										
										Cody Reed",22,"RP","Pre-Arb","$545,000","-","-","$545,000","$210,960",0.21,"545,000"
"Williams
										
										Mason Williams",26,"CF","Pre-Arb","$545,000","-","-","$545,000","$196,310",0.2,"545,000"
"Wisler
										
										Matt Wisler",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$90,830",0.09,"545,000"
"Sims
										
										Lucas Sims",24,"SP","Pre-Arb","$545,000","-","-","$545,000","$87,900",0.09,"545,000"
"Trahan
										
										Blake Trahan",24,"SS","Pre-Arb","$545,000","-","-","$545,000","$87,900",0.09,"545,000"
"Reyes
										
										Jesus Reyes",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$76,180",0.08,"545,000"
"Harvey
										
										Matt Harvey",29,"SP","Arb 3","$5,625,000","-","-","$5,625,000","-0",0,"5,625,000"
