"Active.Players..32.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Prado
										
										Martin Prado",31,"3B","Vet","$11,000,000","-","-","$11,000,000","$8,000,000",12.58,"10,000,000"
"Suzuki
										
										Ichiro Suzuki",41,"RF","Vet","$2,000,000","-","$1,200,000","$3,200,000","$3,200,000",5.03,"2,000,000"
"Gordon
										
										Dee Gordon",27,"2B","Pre-Arb","$2,500,000","-","-","$2,500,000","$2,500,000",3.93,"2,500,000"
"Dunn
										
										Michael Dunn",30,"RP","Arb 2","$2,350,000","-","-","$2,350,000","$2,350,000",3.7,"2,900,000"
"Hechavarria
										
										Adeiny Hechavarria",26,"SS","Pre-Arb","$1,925,000","-","-","$1,925,000","$1,925,000",3.03,"1,925,000"
"Mathis
										
										Jeff Mathis",32,"C","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",2.36,"1,500,000"
"Fernandez
										
										Jose Fernandez",22,"SP","Pre-Arb","$651,000","-","-","$651,000","$651,000",1.02,"651,000"
"Yelich
										
										Christian Yelich",23,"LF","Pre-Arb","$570,000","-","-","$570,000","$570,000",0.9,"7,081,429"
"Koehler
										
										Tom Koehler",29,"RP","Pre-Arb","$555,000","-","-","$555,000","$555,000",0.87,"555,000"
"Morris
										
										Bryan Morris",28,"RP","Pre-Arb","$531,500","-","-","$531,500","$531,500",0.84,"531,500"
"Ramos
										
										A.J. Ramos",28,"RP","Pre-Arb","$530,000","-","-","$530,000","$530,000",0.83,"530,000"
"Hand
										
										Brad Hand",25,"RP","Pre-Arb","$520,000","-","-","$520,000","$520,000",0.82,"520,000"
"McGehee
										
										Casey McGehee",32,"3B","Vet","$507,500","-","-","$507,500","$507,500",0.8,"507,500"
"Realmuto
										
										J.T. Realmuto",24,"C","Pre-Arb","$507,500","-","-","$507,500","$482,540",0.76,"507,500"
"Bour
										
										Justin Bour",27,"1B","Pre-Arb","$507,500","-","-","$507,500","$436,350",0.69,"507,500"
"Ozuna
										
										Marcell Ozuna",24,"CF","Pre-Arb","$545,000","-","-","$545,000","$422,896",0.67,"545,000"
"Solano
										
										Donovan Solano",27,"2B","Pre-Arb","$531,500","-","-","$531,500","$394,994",0.62,"531,500"
"Cosart
										
										Jarred Cosart",25,"RP","Pre-Arb","$540,000","-","-","$540,000","$354,098",0.56,"540,000"
"Dietrich
										
										Derek Dietrich",25,"2B","Pre-Arb","$507,500","-","-","$507,500","$318,920",0.5,"507,500"
"Urena
										
										Jose Urena",23,"SP","Pre-Arb","$507,500","-","-","$507,500","$302,281",0.48,"507,500"
"Gillespie
										
										Cole Gillespie",31,"LF","Pre-Arb","$507,500","-","-","$507,500","$277,322",0.44,"507,500"
"Rojas
										
										Miguel Rojas",26,"SS","Pre-Arb","$507,500","-","-","$507,500","$277,322",0.44,"507,500"
"Rienzo
										
										Andre Rienzo",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$216,311",0.34,"507,500"
"Conley
										
										Adam Conley",25,"SP","Pre-Arb","$507,500","-","-","$507,500","$191,352",0.3,"507,500"
"Nicolino
										
										Justin Nicolino",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$177,486",0.28,"507,500"
"Ellington
										
										Brian Ellington",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$171,939",0.27,"507,500"
"Telis
										
										Tomas Telis",24,"1B","Pre-Arb","$508,500","-","-","$508,500","$166,721",0.26,"508,500"
"Narveson
										
										Chris Narveson",33,"RP","Arb 1","$507,500","-","-","$507,500","$166,393",0.26,"507,500"
"Barraclough
										
										Kyle Barraclough",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$160,846",0.25,"507,500"
"Cordier
										
										Erik Cordier",29,"RP","Pre-Arb","$507,500","-","-","$507,500","$133,114",0.21,"507,500"
"McGough
										
										Scott McGough",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$91,516",0.14,"507,500"
"Lazo
										
										Raudel Lazo",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$88,743",0.14,"507,500"
