"Active.Players..38.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Hunter
										
										Torii Hunter",35,"RF","Vet","$18,500,000","$500,000","-","$19,000,000","$19,000,000",12.96,0
"Wells
										
										Vernon Wells",32,"LF","Vet","$23,000,000","$3,187,500","-","$26,187,500","$18,000,000",12.27,0
"Haren
										
										Dan Haren",30,"SP","Vet","$12,750,000","-","-","$12,750,000","$12,750,000",8.69,0
"Kazmir
										
										Scott Kazmir",27,"SP","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",8.18,0
"Abreu
										
										Bobby Abreu",37,"LF","Vet","$9,000,000","-","-","$9,000,000","$9,000,000",6.14,0
"Pineiro
										
										Joel Pineiro",32,"SP","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",5.46,0
"Santana
										
										Ervin Santana",28,"SP","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",5.46,0
"Weaver
										
										Jered Weaver",28,"SP","Arb 2","$7,365,000","-","-","$7,365,000","$7,365,000",5.02,0
"Rodney
										
										Fernando Rodney",34,"RP/CL","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",3.75,0
"Downs
										
										Scott Downs",35,"RP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",3.41,0
"Takahashi
										
										Hisanori Takahashi",36,"RP","Pre-Arb","$3,800,000","-","-","$3,800,000","$3,800,000",2.59,0
"Kendrick
										
										Howie Kendrick",27,"LF","Arb 2","$3,300,000","-","$50,000","$3,350,000","$3,350,000",2.28,0
"Izturis
										
										Maicer Izturis",30,"2B","Vet","$3,100,000","$166,667","-","$3,266,667","$3,266,667",2.23,0
"Aybar
										
										Erick Aybar",27,"SS","Arb 2","$3,000,000","-","$75,000","$3,075,000","$3,075,000",2.1,0
"Morales
										
										Kendrys Morales",28,"DH","Arb 1","$2,975,000","-","-","$2,975,000","$2,975,000",2.03,0
"Callaspo
										
										Alberto Callaspo",28,"3B","Arb 1","$2,000,000","-","-","$2,000,000","$2,000,000",1.36,0
"Mathis
										
										Jeff Mathis",28,"C","Arb 2","$1,700,000","-","-","$1,700,000","$1,700,000",1.16,0
"Willits
										
										Reggie Willits",30,"LF","Arb 2","$775,000","-","-","$775,000","$775,000",0.53,0
"Jepsen
										
										Kevin Jepsen",26,"RP","Pre-Arb","$435,000","-","-","$435,000","$435,000",0.3,0
"Bugler
										
										Jason Bugler",32,"RP","Pre-Arb","$423,000","-","-","$423,000","$423,000",0.29,0
"Wood
										
										Brandon Wood",26,"SS","Pre-Arb","$420,000","-","-","$420,000","$420,000",0.29,0
"Thompson
										
										Rich Thompson",26,"RP","Pre-Arb","$418,000","-","-","$418,000","$418,000",0.29,0
"Wilson
										
										Bobby Wilson",28,"C","Pre-Arb","$416,000","-","-","$416,000","$416,000",0.28,0
"Amarista
										
										Alexi Amarista",22,"SS","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Bourjos
										
										Peter Bourjos",24,"RF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Cassevah
										
										Bobby Cassevah",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Chatwood
										
										Tyler Chatwood",21,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Conger
										
										Hank Conger",23,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Kohn
										
										Michael Kohn",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Moore
										
										Jeremy Moore",24,"RF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Pettit
										
										Chris Pettit",26,"LF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Richards
										
										Garrett Richards",23,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Romine
										
										Andrew Romine",25,"SS","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Sandoval
										
										Freddy Sandoval",28,"3B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Trumbo
										
										Mark Trumbo",25,"DH","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Walden
										
										Jordan Walden",23,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Williams
										
										Jerome Williams",29,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.28,0
"Trout
										
										Mike Trout",19,"CF","Pre-Arb","$414,000","-","-","$414,000","$149,292",0.1,0
