"Active.Players..30.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Abreu
										
										Jose Abreu",30,"1B","Arb 1","$10,825,000","-","-","$10,825,000","$10,825,000",12.53,"10,825,000"
"Shields
										
										James Shields",35,"SP","Vet","$21,000,000","-","-","$21,000,000","$10,000,000",11.58,"18,750,000"
"Garcia
										
										Avisail Garcia",26,"RF","Arb 2","$3,000,000","-","-","$3,000,000","$3,000,000",3.47,"3,000,000"
"Anderson
										
										Tim Anderson",24,"SS","Pre-Arb","$850,000","-","-","$850,000","$850,000",0.98,"4,166,667"
"Saladino
										
										Tyler Saladino",27,"2B","Pre-Arb","$547,000","-","-","$547,000","$547,000",0.63,"547,000"
"Sanchez
										
										Yolmer Sanchez",25,"2B","Pre-Arb","$546,000","-","-","$546,000","$546,000",0.63,"546,000"
"Narvaez
										
										Omar Narvaez",25,"C","Pre-Arb","$540,000","-","-","$540,000","$540,000",0.63,"540,000"
"Davidson
										
										Matt Davidson",26,"DH","Pre-Arb","$537,000","-","-","$537,000","$537,000",0.62,"537,000"
"Covey
										
										Dylan Covey",25,"SP","Pre-Arb","$535,000","-","-","$535,000","$535,000",0.62,"535,000"
"Pelfrey
										
										Mike Pelfrey",33,"RP","Vet","$535,000","-","-","$535,000","$476,449",0.55,"535,000"
"Beck
										
										Chris Beck",26,"RP","Pre-Arb","$535,000","-","-","$535,000","$467,680",0.54,"535,000"
"Smith
										
										Kevan Smith",29,"C","Pre-Arb","$535,000","-","-","$535,000","$450,142",0.52,"535,000"
"Minaya
										
										Juan Minaya",26,"RP","Pre-Arb","$535,000","-","-","$535,000","$409,220",0.47,"535,000"
"Garcia
										
										Willy Garcia",24,"LF","Pre-Arb","$535,000","-","-","$535,000","$403,374",0.47,"535,000"
"Infante
										
										Gregory Infante",29,"RP","Pre-Arb","$535,000","-","-","$535,000","$385,836",0.45,"535,000"
"Holmberg
										
										David Holmberg",25,"RP","Pre-Arb","$535,000","-","-","$535,000","$379,990",0.44,"535,000"
"Engel
										
										Adam Engel",25,"OF","Pre-Arb","$535,000","-","-","$535,000","$341,991",0.4,"535,000"
"Hanson
										
										Alen Hanson",24,"RF","Pre-Arb","$541,500","-","-","$541,500","$340,285",0.39,"541,500"
"Moncada
										
										Yoan Moncada",22,"2B","Pre-Arb","$535,000","-","-","$535,000","$219,225",0.25,"535,000"
"Bummer
										
										Aaron Bummer",23,"RP","Pre-Arb","$535,000","-","-","$535,000","$195,841",0.23,"535,000"
"Delmonico
										
										Nicky Delmonico",24,"LF","Pre-Arb","$535,000","-","-","$535,000","$181,297",0.21,"535,000"
"Lopez
										
										Reynaldo Lopez",23,"SP","Pre-Arb","$535,000","-","-","$535,000","$151,996",0.18,"535,000"
"Farquhar
										
										Danny Farquhar",30,"RP","Pre-Arb","$535,000","-","-","$535,000","$128,612",0.15,"535,000"
"Giolito
										
										Lucas Giolito",22,"SP","Pre-Arb","$535,000","-","-","$535,000","$119,843",0.14,"535,000"
"Brantly
										
										Rob Brantly",27,"C","Pre-Arb","$535,000","-","-","$535,000","$108,151",0.13,"535,000"
"Fulmer
										
										Carson Fulmer",23,"SP","Pre-Arb","$535,000","-","-","$535,000","$93,536",0.11,"535,000"
"Liriano
										
										Rymer Liriano",26,"RF","Pre-Arb","$535,000","-","-","$535,000","$87,690",0.1,"535,000"
"Fry
										
										Jace Fry",23,"P","Pre-Arb","$535,000","-","-","$535,000","$78,921",0.09,"535,000"
"Alburquerque
										
										Alberto Alburquerque",31,"RP","Arb 3","$535,000","-","-","$535,000","$70,152",0.08,"535,000"
"Volstad
										
										Chris Volstad",30,"SP","Vet","$535,000","-","-","$535,000","$70,152",0.08,"535,000"
