"Active.Players..39.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Hill
										
										Aaron Hill",33,"3B","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",15.63,"11,666,667"
"Tomas
										
										Yasmany Tomas",24,"LF","Pre-Arb","$1,879,781","$3,500,000","-","$5,379,781","$5,379,781",7.01,"11,416,667"
"Ziegler
										
										Brad Ziegler",35,"RP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",6.51,"5,250,000"
"Hellickson
										
										Jeremy Hellickson",28,"SP","Arb 2","$4,275,000","-","-","$4,275,000","$4,275,000",5.57,"4,275,000"
"Goldschmidt
										
										Paul Goldschmidt",27,"1B","Vet","$3,000,000","$100,000","-","$3,100,000","$3,100,000",4.04,"6,400,000"
"Hernandez
										
										David Hernandez",30,"RP","Arb 3","$2,000,000","-","-","$2,000,000","$2,000,000",2.6,"2,000,000"
"Collmenter
										
										Josh Collmenter",29,"RP","Arb 2","$1,400,000","$50,000","-","$1,450,000","$1,450,000",1.89,"1,212,500"
"Castillo
										
										Welington Castillo",28,"C","Arb 1","$1,422,950","-","-","$1,422,950","$1,422,950",1.85,"2,100,000"
"Hudson
										
										Daniel Hudson",28,"RP","Arb 1","$800,000","-","-","$800,000","$800,000",1.04,"700,000"
"Reynolds
										
										Matt Reynolds",30,"RP","Arb 2","$600,000","-","-","$600,000","$600,000",0.78,"550,000"
"Delgado
										
										Randall Delgado",25,"RP","Pre-Arb","$526,000","-","-","$526,000","$526,000",0.69,"526,000"
"Corbin
										
										Patrick Corbin",26,"SP","Pre-Arb","$524,000","-","-","$524,000","$524,000",0.68,"524,000"
"Pollock
										
										A.J. Pollock",27,"CF","Pre-Arb","$519,500","-","-","$519,500","$519,500",0.68,"519,500"
"De La Rosa
										
										Rubby De La Rosa",26,"SP","Pre-Arb","$516,000","-","-","$516,000","$516,000",0.67,"516,000"
"Inciarte
										
										Ender Inciarte",24,"CF","Pre-Arb","$513,000","-","-","$513,000","$513,000",0.67,"513,000"
"Anderson
										
										Chase Anderson",27,"SP","Pre-Arb","$512,500","-","-","$512,500","$512,500",0.67,"512,500"
"Owings
										
										Chris Owings",23,"2B","Pre-Arb","$512,500","-","-","$512,500","$512,500",0.67,"512,500"
"Peralta
										
										David Peralta",27,"RF","Pre-Arb","$512,000","-","-","$512,000","$512,000",0.67,"512,000"
"Ahmed
										
										Nick Ahmed",25,"SS","Pre-Arb","$508,500","-","-","$508,500","$508,500",0.66,"508,500"
"Lamb
										
										Jake Lamb",24,"3B","Pre-Arb","$508,500","-","-","$508,500","$508,500",0.66,"508,500"
"Gosselin
										
										Philip Gosselin",26,"2B","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.66,"507,500"
"Hernandez
										
										Oscar Hernandez",21,"C","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.66,"507,500"
"Chafin
										
										Andrew Chafin",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$482,540",0.63,"507,500"
"Saltalamacchia
										
										Jarrod Saltalamacchia",30,"C","Vet","$507,500","-","-","$507,500","$415,983",0.54,"507,500"
"Bradley
										
										Archie Bradley",22,"RP","Pre-Arb","$507,500","-","-","$507,500","$391,024",0.51,"507,500"
"Ray
										
										Robbie Ray",23,"SP","Pre-Arb","$508,500","-","-","$508,500","$344,557",0.45,"508,500"
"Burgos
										
										Enrique Burgos",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$150,299",0.2,"507,500"
"Webster
										
										Allen Webster",25,"SP","Pre-Arb","$507,500","-","-","$507,500","$135,887",0.18,"507,500"
"Godley
										
										Zack Godley",25,"SP","Pre-Arb","$507,500","-","-","$507,500","$133,114",0.17,"507,500"
"Hessler
										
										Keith Hessler",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$130,341",0.17,"507,500"
"Stites
										
										Matt Stites",25,"RP","Pre-Arb","$510,500","-","-","$510,500","$114,374",0.15,"510,500"
"Schugel
										
										A.J. Schugel",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$105,382",0.14,"507,500"
"Bracho
										
										Silvino Bracho",22,"RP","Pre-Arb","$507,500","-","-","$507,500","$97,062",0.13,"507,500"
"Romak
										
										Jamie Romak",29,"RF","Pre-Arb","$507,500","-","-","$507,500","$94,289",0.12,"507,500"
"Drury
										
										Brandon Drury",22,"2B","Pre-Arb","$507,500","-","-","$507,500","$91,516",0.12,"507,500"
"Chacin
										
										Jhoulys Chacin",27,"SP","Arb 3","$507,500","-","-","$507,500","$88,743",0.12,"507,500"
"Brito
										
										Socrates Brito",22,"LF","Pre-Arb","$507,500","-","-","$507,500","$72,103",0.09,"507,500"
"O'Brien
										
										Peter O'Brien",24,"LF","Pre-Arb","$507,500","-","-","$507,500","$72,103",0.09,"507,500"
"Leone
										
										Dominic Leone",23,"RP/CL","Pre-Arb","$515,800","-","-","$515,800","$28,185",0.04,"515,800"
