"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Mauer
										
										Joe Mauer",35,"1B","Vet","$23,000,000","-","-","$23,000,000","$23,000,000",19.91,"23,000,000"
"Reed
										
										Addison Reed",29,"RP","Vet","$8,250,000","-","-","$8,250,000","$8,250,000",7.14,"8,375,000"
"Odorizzi
										
										Jake Odorizzi",28,"SP","Arb 2","$6,300,000","-","-","$6,300,000","$6,300,000",5.45,"6,300,000"
"Gibson
										
										Kyle Gibson",30,"SP","Arb 2","$4,200,000","-","-","$4,200,000","$4,200,000",3.64,"4,200,000"
"Forsythe
										
										Logan Forsythe",31,"2B","Vet","$9,000,000","-","-","$9,000,000","$3,000,000",2.6,"5,125,000"
"Grossman
										
										Robbie Grossman",28,"DH","Arb 1","$2,000,000","-","-","$2,000,000","$2,000,000",1.73,"2,000,000"
"Adrianza
										
										Ehire Adrianza",28,"SS","Arb 2","$1,000,000","-","-","$1,000,000","$1,000,000",0.87,"1,000,000"
"May
										
										Trevor May",28,"RP/CL","Arb 1","$650,000","-","-","$650,000","$650,000",0.56,"650,000"
"Rosario
										
										Eddie Rosario",26,"LF","Pre-Arb","$602,500","-","-","$602,500","$602,500",0.52,"602,500"
"Kepler
										
										Max Kepler",25,"CF","Pre-Arb","$587,500","-","-","$587,500","$587,500",0.51,"587,500"
"Polanco
										
										Jorge Polanco",24,"SS","Pre-Arb","$575,000","-","-","$575,000","$575,000",0.5,"575,000"
"Berrios
										
										Jose Berrios",24,"SP","Pre-Arb","$570,000","-","-","$570,000","$570,000",0.49,"570,000"
"Rogers
										
										Taylor Rogers",27,"RP","Pre-Arb","$565,000","-","-","$565,000","$565,000",0.49,"565,000"
"Hildenberger
										
										Trevor Hildenberger",27,"RP","Pre-Arb","$555,000","-","-","$555,000","$555,000",0.48,"555,000"
"Garver
										
										Mitch Garver",27,"C","Pre-Arb","$547,500","-","-","$547,500","$547,500",0.47,"547,500"
"Sano
										
										Miguel Sano",25,"3B","Pre-Arb","$602,500","-","-","$602,500","$463,177",0.4,"602,500"
"Magill
										
										Matt Magill",28,"RP","Pre-Arb","$545,000","-","-","$545,000","$457,080",0.4,"545,000"
"Belisle
										
										Matt Belisle",38,"RP","Vet","$545,000","-","-","$545,000","$325,230",0.28,"545,000"
"Cave
										
										Jake Cave",25,"RF","Pre-Arb","$545,000","-","-","$545,000","$313,510",0.27,"545,000"
"Slegers
										
										Aaron Slegers",25,"SP","Pre-Arb","$545,000","-","-","$545,000","$266,630",0.23,"545,000"
"Moya
										
										Gabriel Moya",23,"RP","Pre-Arb","$545,000","-","-","$545,000","$260,770",0.23,"545,000"
"Busenitz
										
										Alan Busenitz",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$202,170",0.18,"545,000"
"Austin
										
										Tyler Austin",26,"1B","Pre-Arb","$558,600","-","-","$558,600","$186,186",0.16,"558,600"
"Astudillo
										
										Willians Astudillo",26,"C","Pre-Arb","$545,000","-","-","$545,000","$178,730",0.15,"545,000"
"Drake
										
										Oliver Drake",31,"RP","Pre-Arb","$554,300","-","-","$554,300","$175,820",0.15,"554,300"
"Duffey
										
										Tyler Duffey",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$161,150",0.14,"545,000"
"Stewart
										
										Kohl Stewart",23,"SP","Pre-Arb","$545,000","-","-","$545,000","$146,500",0.13,"545,000"
"Field
										
										Johnny Field",26,"OF","Pre-Arb","$545,000","-","-","$545,000","$128,920",0.11,"545,000"
"Gonsalves
										
										Stephen Gonsalves",23,"SP","Pre-Arb","$545,000","-","-","$545,000","$123,060",0.11,"545,000"
"Littell
										
										Zack Littell",22,"RP","Pre-Arb","$545,000","-","-","$545,000","$90,830",0.08,"545,000"
"Curtiss
										
										John Curtiss",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$87,900",0.08,"545,000"
"Gimenez
										
										Chris Gimenez",35,"C","Vet","$545,000","-","-","$545,000","$87,900",0.08,"545,000"
"Vasquez
										
										Andrew Vasquez",24,"RP","Pre-Arb","$545,000","-","-","$545,000","$87,900",0.08,"545,000"
"De Jong
										
										Chase De Jong",24,"SP","Pre-Arb","$545,000","-","-","$545,000","$82,040",0.07,"545,000"
"Graterol
										
										Juan Graterol",29,"C","Pre-Arb","$545,000","-","-","$545,000","$26,370",0.02,"545,000"
