"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Votto
										
										Joey Votto",30,"1B","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",10.59,0
"Phillips
										
										Brandon Phillips",33,"2B","Vet","$11,000,000","-","$75,000","$11,075,000","$11,075,000",9.77,0
"Bruce
										
										Jay Bruce",27,"RF","Arb 3","$10,000,000","$41,666","-","$10,041,666","$10,041,666",8.86,0
"Cueto
										
										Johnny Cueto",28,"SP","Vet","$10,000,000","-","$25,000","$10,025,000","$10,025,000",8.84,0
"Bailey
										
										Homer Bailey",28,"SP","Arb 3","$9,000,000","-","-","$9,000,000","$9,000,000",7.94,0
"Ludwick
										
										Ryan Ludwick",35,"LF","Vet","$7,500,000","$1,000,000","-","$8,500,000","$8,500,000",7.5,0
"Chapman
										
										Aroldis Chapman",26,"RP/CL","Arb 1","$5,000,000","$2,835,772","$25,000","$7,860,772","$7,860,772",6.93,0
"Latos
										
										Mat Latos",26,"SP","Arb 2","$7,250,000","-","-","$7,250,000","$7,250,000",6.4,0
"Leake
										
										Mike Leake",26,"SP","Arb 2","$5,925,000","-","-","$5,925,000","$5,925,000",5.23,0
"Parra
										
										Manny Parra",31,"RP","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.76,0
"Schumaker
										
										Skip Schumaker",34,"LF","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.76,0
"Heisey
										
										Chris Heisey",29,"LF","Arb 1","$1,760,000","-","-","$1,760,000","$1,760,000",1.55,0
"Simon
										
										Alfredo Simon",33,"SP","Arb 2","$1,500,000","-","-","$1,500,000","$1,500,000",1.32,0
"Ondrusek
										
										Logan Ondrusek",29,"RP","Arb 2","$1,450,000","-","-","$1,450,000","$1,450,000",1.28,0
"LeCure
										
										Sam LeCure",30,"RP","Pre-Arb","$1,200,000","-","-","$1,200,000","$1,200,000",1.06,0
"Santiago
										
										Ramon Santiago",34,"2B","Vet","$1,100,000","-","-","$1,100,000","$1,100,000",0.97,0
"Hannahan
										
										Jack Hannahan",34,"1B","Arb 3","$1,000,000","-","-","$1,000,000","$1,000,000",0.88,0
"Pena
										
										Brayan Pena",32,"C","Vet","$875,000","-","-","$875,000","$875,000",0.77,0
"Cozart
										
										Zack Cozart",28,"SS","Pre-Arb","$600,000","-","-","$600,000","$600,000",0.53,0
"Frazier
										
										Todd Frazier",28,"3B","Pre-Arb","$600,000","-","-","$600,000","$600,000",0.53,0
"Mesoraco
										
										Devin Mesoraco",26,"C","Pre-Arb","$525,000","-","-","$525,000","$525,000",0.46,0
"Diaz
										
										Jose Diaz",30,"RP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.44,0
"Hamilton
										
										Billy Hamilton",23,"CF","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.44,0
"Hoover
										
										J.J. Hoover",26,"RP","Pre-Arb","$520,000","-","-","$520,000","$488,743",0.43,0
"Contreras
										
										Carlos Contreras",23,"RP","Pre-Arb","$500,000","-","-","$500,000","$237,704",0.21,0
"Cingrani
										
										Tony Cingrani",24,"RP","Pre-Arb","$512,500","-","-","$512,500","$232,445",0.21,0
"Lutz
										
										Donald Lutz",25,"1B","Pre-Arb","$500,000","-","-","$500,000","$202,185",0.18,0
"Barnhart
										
										Tucker Barnhart",23,"C","Pre-Arb","$500,000","-","-","$500,000","$196,721",0.17,0
"Villarreal
										
										Pedro Villarreal",24,"RP","Pre-Arb","$500,000","-","-","$500,000","$103,825",0.09,0
"Axelrod
										
										Dylan Axelrod",28,"RP","Pre-Arb","$500,000","-","-","$500,000","$90,163",0.08,0
"Corcino
										
										Daniel Corcino",23,"RP","Pre-Arb","$500,000","-","-","$500,000","$90,163",0.08,0
"Holmberg
										
										David Holmberg",22,"RP","Pre-Arb","$500,000","-","-","$500,000","$79,234",0.07,0
"Bourgeois
										
										Jason Bourgeois",32,"LF","Pre-Arb","$500,000","-","-","$500,000","$73,770",0.07,0
"Dennick
										
										Ryan Dennick",27,"RP","Pre-Arb","$500,000","-","-","$500,000","$73,770",0.07,0
"Rodriguez
										
										Yorman Rodriguez",21,"LF","Pre-Arb","$500,000","-","-","$500,000","$73,770",0.07,0
