"Active.Players..39.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Beltre
										
										Adrian Beltre",34,"3B","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",11.6,0
"Kinsler
										
										Ian Kinsler",31,"2B","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",9.42,0
"Cruz
										
										Nelson Cruz",32,"DH","Arb 3","$10,500,000","$250,000","$50,000","$10,800,000","$10,800,000",7.83,0
"Darvish
										
										Yu Darvish",26,"SP","Pre-Arb","$9,500,000","-","$1,050,000","$10,550,000","$10,550,000",7.65,0
"Nathan
										
										Joe Nathan",38,"RP","Vet","$7,000,000","-","$1,050,000","$8,050,000","$8,050,000",5.84,0
"Pierzynski
										
										A.J. Pierzynski",36,"C","Vet","$7,500,000","-","-","$7,500,000","$7,500,000",5.44,0
"Murphy
										
										David Murphy",31,"DH","Arb 3","$5,775,000","-","-","$5,775,000","$5,775,000",4.19,0
"Harrison
										
										Matt Harrison",27,"SP","Arb 2","$5,000,000","$200,000","-","$5,200,000","$5,200,000",3.77,0
"Andrus
										
										Elvis Andrus",24,"SS","Arb 2","$4,800,000","$250,000","-","$5,050,000","$5,050,000",3.66,0
"Garza
										
										Matt Garza",29,"SP","Arb 4","$10,250,000","-","-","$10,250,000","$3,976,775",2.88,0
"Martin
										
										Leonys Martin",25,"CF","Pre-Arb","$2,250,000","$1,000,000","-","$3,250,000","$3,250,000",2.36,0
"Holland
										
										Derek Holland",26,"SP","Arb 1","$3,200,000","-","-","$3,200,000","$3,200,000",2.32,0
"Feliz
										
										Neftali Feliz",25,"RP","Arb 1","$2,900,000","-","-","$2,900,000","$2,900,000",2.1,0
"Soto
										
										Geovany Soto",30,"C","Arb 3","$2,750,000","-","-","$2,750,000","$2,750,000",1.99,0
"Rios
										
										Alex Rios",32,"RF","Vet","$12,500,000","$500,000","-","$13,000,000","$2,551,912",1.85,0
"Lewis
										
										Colby Lewis",33,"SP","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.45,0
"Soria
										
										Joakim Soria",29,"RP","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.45,0
"Baker
										
										Jeff Baker",32,"1B","Vet","$1,750,000","-","-","$1,750,000","$1,750,000",1.27,0
"Frasor
										
										Jason Frasor",35,"RP","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.09,0
"Ogando
										
										Alexi Ogando",29,"RP","Pre-Arb","$506,600","-","-","$506,600","$506,600",0.37,0
"Moreland
										
										Mitch Moreland",27,"1B","Pre-Arb","$502,700","-","-","$502,700","$502,700",0.36,0
"Gentry
										
										Craig Gentry",29,"LF","Pre-Arb","$501,000","-","-","$501,000","$501,000",0.36,0
"Ross
										
										Robbie Ross",24,"RP","Pre-Arb","$497,400","-","-","$497,400","$497,400",0.36,0
"Kirkman
										
										Michael Kirkman",26,"RP","Pre-Arb","$495,800","-","-","$495,800","$495,800",0.36,0
"Scheppers
										
										Tanner Scheppers",26,"RP","Pre-Arb","$493,600","-","-","$493,600","$493,600",0.36,0
"Miller
										
										Justin Miller",35,"RP","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.36,0
"Perez
										
										Martin Perez",22,"SP","Pre-Arb","$492,000","-","-","$492,000","$384,459",0.28,0
"Profar
										
										Jurickson Profar",20,"SS","Pre-Arb","$491,000","-","-","$491,000","$359,530",0.26,0
"Cotts
										
										Neal Cotts",33,"RP","Arb 2","$490,000","-","-","$490,000","$356,120",0.26,0
"Wolf
										
										Ross Wolf",20,"P","Pre-Arb","$490,000","-","-","$490,000","$342,732",0.25,0
"Ortiz
										
										Joe Ortiz",22,"RP","Pre-Arb","$490,000","-","-","$490,000","$305,245",0.22,0
"Bernier
										
										Doug Bernier",33,"SS","Pre-Arb","$490,000","-","-","$490,000","$203,497",0.15,0
"Rosales
										
										Adam Rosales",30,"2B","Arb 2","$700,000","-","-","$700,000","$191,256",0.14,0
"Chirinos
										
										Robinson Chirinos",29,"C","Pre-Arb","$490,000","-","-","$490,000","$190,109",0.14,0
"Burns
										
										Cory Burns",25,"RP","Pre-Arb","$492,000","-","-","$492,000","$139,803",0.1,0
"Beltre
										
										Engel Beltre",23,"CF","Pre-Arb","$490,000","-","-","$490,000","$120,491",0.09,0
"Blackley
										
										Travis Blackley",30,"SP","Pre-Arb","$490,000","-","-","$490,000","$109,781",0.08,0
"Butler
										
										Joey Butler",27,"LF","Pre-Arb","$490,000","-","-","$490,000","$88,360",0.06,0
"Adduci
										
										Jim Adduci",28,"CF","Pre-Arb","$490,000","-","-","$490,000","$80,327",0.06,0
