"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Hernandez
										
										Felix Hernandez",30,"SP","Vet","$25,000,000","$857,142","-","$25,857,142","$25,857,142",17.65,"25,000,000"
"Cano
										
										Robinson Cano",33,"2B","Vet","$24,000,000","-","$50,000","$24,050,000","$24,050,000",16.41,"24,000,000"
"Cruz
										
										Nelson Cruz",36,"DH","Vet","$14,000,000","$250,000","-","$14,250,000","$14,250,000",9.72,"14,250,000"
"Iwakuma
										
										Hisashi Iwakuma",35,"SP","Pre-Arb","$10,000,000","$1,000,000","$2,500,000","$13,500,000","$13,500,000",9.21,"12,000,000"
"Lind
										
										Adam Lind",32,"1B","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",5.46,"4,500,000"
"Seager
										
										Kyle Seager",28,"3B","Arb 2","$7,500,000","$500,000","-","$8,000,000","$8,000,000",5.46,"14,285,714"
"Smith
										
										Seth Smith",33,"RF","Vet","$6,750,000","-","-","$6,750,000","$6,750,000",4.61,"6,500,000"
"Aoki
										
										Norichika Aoki",34,"LF","Arb 2","$5,500,000","-","$300,000","$5,800,000","$5,800,000",3.96,"5,500,000"
"Cishek
										
										Steve Cishek",30,"RP","Arb 3","$4,000,000","-","$1,000,000","$5,000,000","$5,000,000",3.41,"5,000,000"
"Iannetta
										
										Chris Iannetta",33,"C","Vet","$4,250,000","-","$300,000","$4,550,000","$4,550,000",3.11,"4,250,000"
"Martin
										
										Leonys Martin",28,"CF","Arb 1","$4,150,000","-","-","$4,150,000","$4,150,000",2.83,"4,150,000"
"Gutierrez
										
										Franklin Gutierrez",33,"CF","Vet","$1,500,000","-","$1,000,000","$2,500,000","$2,500,000",1.71,"1,500,000"
"Storen
										
										Drew Storen",28,"RP","Arb 4","$8,375,000","-","-","$6,250,000","$2,356,557",1.61,"8,375,000"
"Lee
										
										Dae-ho Lee",34,"1B","Pre-Arb","$1,000,000","-","-","$1,000,000","$1,000,000",0.68,"1,000,000"
"Scribner
										
										Evan Scribner",30,"RP","Arb 1","$807,500","-","-","$807,500","$807,500",0.55,"807,500"
"Nuno
										
										Vidal Nuno",28,"RP","Pre-Arb","$532,900","-","-","$532,900","$532,900",0.36,"532,900"
"Vincent
										
										Nick Vincent",29,"RP","Pre-Arb","$525,500","-","-","$525,500","$525,500",0.36,"525,500"
"Marte
										
										Ketel Marte",22,"2B","Pre-Arb","$515,400","-","-","$515,400","$515,400",0.35,"515,400"
"Walker
										
										Taijuan Walker",23,"SP","Pre-Arb","$528,600","-","-","$528,600","$485,352",0.33,"528,600"
"O'Malley
										
										Shawn O'Malley",28,"LF","Pre-Arb","$507,500","-","-","$507,500","$390,993",0.27,"507,500"
"Sucre
										
										Jesus Sucre",28,"C","Pre-Arb","$512,000","-","-","$512,000","$388,922",0.27,"512,000"
"Paxton
										
										James Paxton",27,"SP","Pre-Arb","$507,500","-","-","$507,500","$343,852",0.23,"507,500"
"Diaz
										
										Edwin Diaz",22,"RP/CL","Pre-Arb","$507,500","-","-","$507,500","$335,533",0.23,"507,500"
"Wilhelmsen
										
										Tom Wilhelmsen",32,"RP","Arb 2","$507,500","-","-","$507,500","$263,435",0.18,"507,500"
"Zunino
										
										Mike Zunino",25,"C","Pre-Arb","$507,500","-","-","$507,500","$227,386",0.16,"507,500"
"Miranda
										
										Ariel Miranda",27,"SP","Pre-Arb","$507,500","-","-","$507,500","$166,380",0.11,"507,500"
"Caminero
										
										Arquimedes Caminero",29,"RP","Pre-Arb","$532,500","-","-","$532,500","$162,960",0.11,"532,500"
"Freeman
										
										Mike Freeman",28,"2B","Pre-Arb","$507,500","-","-","$507,500","$155,288",0.11,"507,500"
"Rollins
										
										David Rollins",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$155,288",0.11,"507,500"
"Heredia
										
										Guillermo Heredia",25,"CF","Pre-Arb","$507,500","-","-","$507,500","$149,742",0.1,"507,500"
"Martin
										
										Cody Martin",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$108,147",0.07,"507,500"
"Altavilla
										
										Dan Altavilla",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$105,374",0.07,"507,500"
"Venditte
										
										Pat Venditte",31,"RP","Pre-Arb","$507,500","-","-","$507,500","$105,374",0.07,"507,500"
"Gamel
										
										Ben Gamel",24,"LF","Pre-Arb","$507,500","-","-","$507,500","$85,963",0.06,"507,500"
"Vogelbach
										
										Dan Vogelbach",23,"1B","Pre-Arb","$507,500","-","-","$507,500","$58,233",0.04,"507,500"
