"Active.Players..38.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Cespedes
										
										Yoenis Cespedes",30,"CF","Vet","$17,500,000","$10,000,000","-","$27,500,000","$27,500,000",18.61,"25,000,000"
"Granderson
										
										Curtis Granderson",35,"RF","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",10.83,"15,000,000"
"Cabrera
										
										Asdrubal Cabrera",30,"2B","Vet","$8,250,000","-","-","$8,250,000","$8,250,000",5.58,"9,250,000"
"Colon
										
										Bartolo Colon",43,"SP","Vet","$7,250,000","-","$50,000","$7,300,000","$7,300,000",4.94,"7,250,000"
"Duda
										
										Lucas Duda",30,"1B","Arb 2","$6,725,000","-","-","$6,725,000","$6,725,000",4.55,"6,725,000"
"De Aza
										
										Alejandro De Aza",32,"LF","Vet","$5,750,000","-","-","$5,750,000","$5,750,000",3.89,"5,750,000"
"Reed
										
										Addison Reed",27,"RP","Arb 2","$5,300,000","-","-","$5,300,000","$5,300,000",3.59,"5,300,000"
"Blevins
										
										Jerry Blevins",32,"RP","Vet","$4,000,000","-","$1,000,000","$5,000,000","$5,000,000",3.38,"4,000,000"
"Bruce
										
										Jay Bruce",29,"RF","Vet","$12,500,000","$41,666","-","$12,541,666","$4,303,278",2.91,"8,500,000"
"Familia
										
										Jeurys Familia",26,"RP","Arb 1","$4,100,000","-","-","$4,100,000","$4,100,000",2.78,"4,100,000"
"Lagares
										
										Juan Lagares",27,"CF","Arb 1","$2,500,000","-","-","$2,500,000","$2,500,000",1.69,"4,710,739"
"Johnson
										
										Kelly Johnson",34,"2B","Vet","$2,000,000","-","$250,000","$2,250,000","$1,528,693",1.03,"2,000,000"
"d'Arnaud
										
										Travis d'Arnaud",27,"C","Pre-Arb","$542,604","-","-","$542,604","$542,604",0.37,"542,604"
"Syndergaard
										
										Noah Syndergaard",23,"SP","Pre-Arb","$535,375","-","-","$535,375","$535,375",0.36,"535,375"
"Flores
										
										Wilmer Flores",24,"SS","Pre-Arb","$526,014","-","-","$526,014","$526,014",0.36,"526,014"
"Robles
										
										Hansel Robles",25,"RP","Pre-Arb","$516,500","-","-","$516,500","$516,500",0.35,"516,500"
"Henderson
										
										Jim Henderson",33,"RP","Arb 1","$507,500","-","-","$507,500","$507,500",0.34,"507,500"
"Verrett
										
										Logan Verrett",26,"RP","Pre-Arb","$514,875","-","-","$514,875","$444,612",0.3,"514,875"
"Rivera
										
										Rene Rivera",32,"C","Arb 2","$507,500","-","-","$507,500","$443,680",0.3,"507,500"
"Salas
										
										Fernando Salas",31,"RP","Arb 3","$2,400,000","-","-","$2,400,000","$432,795",0.29,"2,400,000"
"Conforto
										
										Michael Conforto",23,"CF","Pre-Arb","$517,246","-","-","$517,246","$395,640",0.27,"517,246"
"Loney
										
										James Loney",32,"1B","Vet","$507,500","-","-","$507,500","$346,625",0.23,"507,500"
"Plawecki
										
										Kevin Plawecki",25,"C","Pre-Arb","$511,360","-","-","$511,360","$310,134",0.21,"511,360"
"Goeddel
										
										Erik Goeddel",27,"RP","Pre-Arb","$515,125","-","-","$515,125","$273,055",0.18,"515,125"
"Reyes
										
										Jose Reyes",33,"3B","Vet","$507,500","-","-","$507,500","$249,570",0.17,"535,000"
"Reynolds
										
										Matt Reynolds",25,"SS","Pre-Arb","$507,500","-","-","$507,500","$235,705",0.16,"507,500"
"Campbell
										
										Eric Campbell",29,"1B","Pre-Arb","$513,308","-","-","$513,308","$232,815",0.16,"513,308"
"Lugo
										
										Seth Lugo",26,"SP","Pre-Arb","$507,500","-","-","$507,500","$227,386",0.15,"507,500"
"Kelly
										
										Ty Kelly",27,"3B","Pre-Arb","$507,500","-","-","$507,500","$191,337",0.13,"507,500"
"Nimmo
										
										Brandon Nimmo",23,"LF","Pre-Arb","$507,500","-","-","$507,500","$183,018",0.12,"507,500"
"Edgin
										
										Josh Edgin",29,"RP","Pre-Arb","$625,000","-","-","$625,000","$153,675",0.1,"625,000"
"Gilmartin
										
										Sean Gilmartin",26,"RP","Pre-Arb","$517,500","-","-","$517,500","$152,712",0.1,"517,500"
"Smoker
										
										Josh Smoker",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$127,558",0.09,"507,500"
"Gsellman
										
										Robert Gsellman",22,"RP","Pre-Arb","$507,500","-","-","$507,500","$116,466",0.08,"507,500"
"Rivera
										
										T.J. Rivera",27,"3B","Pre-Arb","$507,500","-","-","$507,500","$113,693",0.08,"507,500"
"Montero
										
										Rafael Montero",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$108,147",0.07,"507,500"
"Ynoa
										
										Gabriel Ynoa",23,"SP","Pre-Arb","$507,500","-","-","$507,500","$99,828",0.07,"507,500"
"Cecchini
										
										Gavin Cecchini",22,"SS","Pre-Arb","$507,500","-","-","$507,500","$74,871",0.05,"507,500"
