"Active.Players..31.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Chen
										
										Wei-Yin Chen",32,"SP","Vet","$9,000,000","$6,500,000","-","$15,500,000","$15,500,000",13.99,"16,000,000"
"Stanton
										
										Giancarlo Stanton",27,"RF","Vet","$14,500,000","-","-","$14,500,000","$14,500,000",13.09,"25,000,000"
"Gordon
										
										Dee Gordon",29,"2B","Arb 2","$7,500,000","$300,000","-","$7,800,000","$7,800,000",7.04,"10,000,000"
"Ziegler
										
										Brad Ziegler",37,"RP","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",6.32,"8,000,000"
"Tazawa
										
										Junichi Tazawa",31,"RP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",4.51,"6,000,000"
"Ozuna
										
										Marcell Ozuna",26,"CF","Arb 1","$3,500,000","-","-","$3,500,000","$3,500,000",3.16,"3,500,000"
"Yelich
										
										Christian Yelich",25,"LF","Arb 1","$3,500,000","-","-","$3,500,000","$3,500,000",3.16,"7,081,429"
"Ellis
										
										A.J. Ellis",36,"C","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",2.26,"2,500,000"
"Suzuki
										
										Ichiro Suzuki",43,"RF","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.81,"2,000,000"
"McGowan
										
										Dustin McGowan",35,"RP","Vet","$1,750,000","-","-","$1,750,000","$1,750,000",1.58,"1,750,000"
"Dietrich
										
										Derek Dietrich",27,"2B","Arb 1","$1,700,000","-","-","$1,700,000","$1,700,000",1.53,"1,700,000"
"Moore
										
										Tyler Moore",30,"1B","Arb 2","$1,000,000","-","-","$1,000,000","$1,000,000",0.9,"1,000,000"
"Realmuto
										
										J.T. Realmuto",26,"C","Pre-Arb","$562,500","-","-","$562,500","$562,500",0.51,"562,500"
"Bour
										
										Justin Bour",29,"1B","Pre-Arb","$552,500","-","-","$552,500","$552,500",0.5,"552,500"
"Straily
										
										Dan Straily",28,"SP","Pre-Arb","$552,100","-","-","$552,100","$552,100",0.5,"552,100"
"Barraclough
										
										Kyle Barraclough",27,"RP","Pre-Arb","$536,500","-","-","$536,500","$536,500",0.48,"536,500"
"Rojas
										
										Miguel Rojas",28,"SS","Pre-Arb","$535,000","-","-","$535,000","$535,000",0.48,"535,000"
"Urena
										
										Jose Urena",25,"SP","Pre-Arb","$535,000","-","-","$535,000","$535,000",0.48,"535,000"
"Garcia
										
										Jarlin Garcia",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$499,833",0.45,"535,000"
"Worley
										
										Vance Worley",29,"RP","Arb 3","$535,000","-","-","$535,000","$394,605",0.36,"535,000"
"Conley
										
										Adam Conley",27,"SP","Pre-Arb","$537,500","-","-","$537,500","$328,944",0.3,"537,500"
"Ellington
										
										Brian Ellington",26,"RP","Pre-Arb","$535,000","-","-","$535,000","$298,146",0.27,"535,000"
"Nicolino
										
										Justin Nicolino",25,"RP","Pre-Arb","$535,000","-","-","$535,000","$289,377",0.26,"535,000"
"Steckenrider
										
										Drew Steckenrider",26,"RP","Pre-Arb","$535,000","-","-","$535,000","$268,916",0.24,"535,000"
"O'Grady
										
										Chris O'Grady",27,"SP","Pre-Arb","$535,000","-","-","$535,000","$257,224",0.23,"535,000"
"Telis
										
										Tomas Telis",26,"1B","Pre-Arb","$535,000","-","-","$535,000","$236,763",0.21,"535,000"
"Despaigne
										
										Odrisamer Despaigne",30,"SP","Pre-Arb","$535,000","-","-","$535,000","$233,840",0.21,"535,000"
"Aviles
										
										Mike Aviles",36,"3B","Vet","$535,000","-","-","$535,000","$216,302",0.2,"535,000"
"Guerra
										
										Javy Guerra",31,"RP","Arb 2","$535,000","-","-","$535,000","$131,535",0.12,"535,000"
"Anderson
										
										Brian Anderson",24,"3B","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.08,"535,000"
"Peters
										
										Dillon Peters",24,"SP","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.08,"535,000"
