"Active.Players..34.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Cervelli
										
										Francisco Cervelli",32,"C","Vet","$10,500,000","-","-","$10,500,000","$10,500,000",11.54,"10,333,333"
"Harrison
										
										Josh Harrison",30,"2B","Vet","$10,000,000","$250,000","-","$10,250,000","$10,250,000",11.26,"6,825,000"
"Nova
										
										Ivan Nova",31,"SP","Vet","$8,500,000","$666,666","$250,000","$9,416,666","$9,416,666",10.35,"8,666,667"
"Marte
										
										Starling Marte",29,"CF","Pre-Arb","$7,500,000","$333,333","-","$7,833,333","$7,833,333",8.61,"5,166,667"
"Mercer
										
										Jordy Mercer",31,"SS","Arb 3","$6,750,000","-","-","$6,750,000","$6,750,000",7.42,"6,750,000"
"Dickerson
										
										Corey Dickerson",29,"LF","Arb 2","$5,950,000","-","-","$5,950,000","$5,950,000",6.54,"5,950,000"
"Kang
										
										Jung Ho Kang",31,"3B","Pre-Arb","$3,000,000","-","-","$3,000,000","$3,000,000",3.3,"2,750,000"
"Vazquez
										
										Felipe Vazquez",26,"RP/CL","Arb 1","$2,500,000","$500,000","-","$3,000,000","$3,000,000",3.3,"5,625,000"
"Archer
										
										Chris Archer",29,"SP","Pre-Arb","$6,250,000","$166,666","-","$6,416,666","$2,083,324",2.29,"4,250,000"
"Bell
										
										Josh Bell",25,"1B","Pre-Arb","$572,500","-","-","$572,500","$572,500",0.63,"572,500"
"Musgrove
										
										Joe Musgrove",25,"SP","Pre-Arb","$571,000","-","-","$571,000","$571,000",0.63,"571,000"
"Taillon
										
										Jameson Taillon",26,"SP","Pre-Arb","$571,000","-","-","$571,000","$571,000",0.63,"571,000"
"Williams
										
										Trevor Williams",26,"SP","Pre-Arb","$569,500","-","-","$569,500","$569,500",0.63,"569,500"
"Diaz
										
										Elias Diaz",27,"C","Pre-Arb","$559,000","-","-","$559,000","$559,000",0.61,"559,000"
"Santana
										
										Edgar Santana",26,"RP","Pre-Arb","$556,500","-","-","$556,500","$556,500",0.61,"556,500"
"Moran
										
										Colin Moran",25,"3B","Pre-Arb","$550,000","-","-","$550,000","$550,000",0.6,"550,000"
"Burdi
										
										Nick Burdi",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.6,"545,000"
"Brault
										
										Steven Brault",26,"RP","Pre-Arb","$557,000","-","-","$557,000","$506,155",0.56,"557,000"
"Crick
										
										Kyle Crick",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$501,030",0.55,"545,000"
"Rodriguez
										
										Richard Rodriguez",28,"RP","Pre-Arb","$545,000","-","-","$545,000","$501,030",0.55,"545,000"
"Feliz
										
										Michael Feliz",25,"RP","Pre-Arb","$575,500","-","-","$575,500","$491,946",0.54,"575,500"
"Kela
										
										Keone Kela",25,"RP","Arb 1","$1,200,000","-","-","$1,200,000","$400,024",0.44,"1,200,000"
"Kingham
										
										Nick Kingham",25,"SP","Pre-Arb","$545,000","-","-","$545,000","$263,700",0.29,"545,000"
"Osuna
										
										Jose Osuna",25,"1B","Pre-Arb","$545,000","-","-","$545,000","$216,820",0.24,"545,000"
"Neverauskas
										
										Dovydas Neverauskas",25,"RP","Pre-Arb","$557,500","-","-","$557,500","$212,787",0.23,"557,500"
"Frazier
										
										Adam Frazier",26,"2B","Pre-Arb","$571,000","-","-","$571,000","$211,830",0.23,"571,000"
"Stallings
										
										Jacob Stallings",28,"C","Pre-Arb","$545,000","-","-","$545,000","$208,030",0.23,"545,000"
"Holmes
										
										Clay Holmes",25,"SP","Pre-Arb","$545,000","-","-","$545,000","$169,940",0.19,"545,000"
"Newman
										
										Kevin Newman",24,"SS","Pre-Arb","$545,000","-","-","$545,000","$134,780",0.15,"545,000"
"Anderson
										
										Tanner Anderson",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$117,200",0.13,"545,000"
"Luplow
										
										Jordan Luplow",24,"RF","Pre-Arb","$545,000","-","-","$545,000","$117,200",0.13,"545,000"
"Reyes
										
										Pablo Reyes",24,"LF","Pre-Arb","$545,000","-","-","$545,000","$87,900",0.1,"545,000"
"Kramer
										
										Kevin Kramer",24,"SS","Pre-Arb","$545,000","-","-","$545,000","$79,110",0.09,"545,000"
"Lavarnway
										
										Ryan Lavarnway",30,"C","Pre-Arb","$545,000","-","-","$545,000","$79,110",0.09,"545,000"
