"Active.Players..37.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Santana
										
										Carlos Santana",30,"1B","Arb 3","$8,250,000","$200,000","-","$8,450,000","$8,450,000",7.97,"4,200,380"
"Napoli
										
										Mike Napoli",34,"1B","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",6.61,"7,000,000"
"Kipnis
										
										Jason Kipnis",29,"2B","Arb 2","$6,000,000","$166,666","-","$6,166,666","$6,166,666",5.82,"8,750,000"
"Davis
										
										Rajai Davis",35,"CF","Vet","$5,250,000","-","$700,000","$5,950,000","$5,950,000",5.61,"5,250,000"
"Kluber
										
										Corey Kluber",30,"SP","Arb 1","$4,500,000","$200,000","-","$4,700,000","$4,700,000",4.44,"7,700,000"
"Allen
										
										Cody Allen",27,"RP/CL","Arb 1","$4,150,000","-","-","$4,150,000","$4,150,000",3.92,"4,150,000"
"Miller
										
										Andrew Miller",31,"RP","Vet","$9,000,000","-","-","$9,000,000","$3,147,520",2.97,"9,000,000"
"Tomlin
										
										Josh Tomlin",31,"SP","Arb 3","$2,250,000","-","$750,000","$3,000,000","$3,000,000",2.83,"1,833,333"
"Shaw
										
										Bryan Shaw",28,"RP","Arb 2","$2,750,000","-","-","$2,750,000","$2,750,000",2.6,"2,750,000"
"Chisenhall
										
										Lonnie Chisenhall",27,"RF","Arb 1","$2,725,000","-","-","$2,725,000","$2,725,000",2.57,"2,725,000"
"Gomes
										
										Yan Gomes",28,"C","Arb 1","$2,500,000","$83,333","-","$2,583,333","$2,583,333",2.44,"3,833,333"
"Bauer
										
										Trevor Bauer",25,"SP","Pre-Arb","$1,697,500","-","-","$1,697,500","$1,697,500",1.6,"1,697,500"
"McAllister
										
										Zach McAllister",28,"RP","Arb 1","$1,300,000","-","-","$1,300,000","$1,300,000",1.23,"1,300,000"
"Gimenez
										
										Chris Gimenez",33,"C","Arb 3","$975,000","-","-","$975,000","$809,856",0.76,"975,000"
"Manship
										
										Jeff Manship",31,"RP","Arb 1","$760,000","-","-","$760,000","$760,000",0.72,"760,000"
"Lindor
										
										Francisco Lindor",22,"SS","Pre-Arb","$540,300","-","-","$540,300","$540,300",0.51,"540,300"
"Salazar
										
										Danny Salazar",26,"SP","Pre-Arb","$536,200","-","-","$536,200","$536,200",0.51,"536,200"
"Otero
										
										Dan Otero",31,"RP","Pre-Arb","$520,000","-","-","$520,000","$520,000",0.49,"520,000"
"Ramirez
										
										Jose Ramirez",23,"3B","Pre-Arb","$518,200","-","-","$518,200","$518,200",0.49,"518,200"
"Perez
										
										Roberto Perez",27,"C","Pre-Arb","$515,800","-","-","$515,800","$515,800",0.49,"515,800"
"Crisp
										
										Coco Crisp",36,"CF","Vet","$11,000,000","-","-","$11,000,000","$500,000",0.47,"11,375,000"
"Naquin
										
										Tyler Naquin",25,"CF","Pre-Arb","$507,500","-","-","$507,500","$451,999",0.43,"507,500"
"Guyer
										
										Brandon Guyer",30,"RF","Arb 1","$1,185,000","-","-","$1,185,000","$407,950",0.38,"1,185,000"
"Almonte
										
										Abraham Almonte",27,"CF","Pre-Arb","$507,500","-","-","$507,500","$255,116",0.24,"507,500"
"Crockett
										
										Kyle Crockett",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$238,478",0.23,"507,500"
"Anderson
										
										Cody Anderson",25,"RP","Pre-Arb","$511,400","-","-","$511,400","$229,190",0.22,"511,400"
"Clevinger
										
										Mike Clevinger",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$216,294",0.2,"507,500"
"Colon
										
										Joseph Colon",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$199,656",0.19,"507,500"
"Adams
										
										Austin Adams",29,"RP","Pre-Arb","$507,500","-","-","$507,500","$185,791",0.18,"507,500"
"Martinez
										
										Michael Martinez",33,"2B","Pre-Arb","$507,500","-","-","$507,500","$163,607",0.15,"507,500"
"Gonzalez
										
										Erik Gonzalez",24,"3B","Pre-Arb","$507,500","-","-","$507,500","$146,969",0.14,"507,500"
"Moore
										
										Adam Moore",32,"C","Pre-Arb","$507,500","-","-","$507,500","$97,055",0.09,"507,500"
"Garner
										
										Perci Garner",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$94,282",0.09,"507,500"
"Armstrong
										
										Shawn Armstrong",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$88,736",0.08,"507,500"
"Merritt
										
										Ryan Merritt",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$88,736",0.08,"507,500"
"Aguilar
										
										Jesus Aguilar",26,"1B","Pre-Arb","$507,500","-","-","$507,500","$63,779",0.06,"507,500"
"Plutko
										
										Adam Plutko",24,"P","Pre-Arb","$507,500","-","-","$507,500","$36,049",0.03,"507,500"
