"Active.Players..39.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Pujols
										
										Albert Pujols",35,"DH","Vet","$24,000,000","-","$50,000","$24,050,000","$24,050,000",15.89,"24,000,000"
"Weaver
										
										Jered Weaver",32,"SP","Vet","$18,000,000","$200,000","-","$18,200,000","$18,200,000",12.03,"17,000,000"
"Aybar
										
										Erick Aybar",31,"SS","Vet","$8,500,000","$250,000","-","$8,750,000","$8,750,000",5.78,"8,750,000"
"Street
										
										Huston Street",31,"RP","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",4.63,"7,000,000"
"Freese
										
										David Freese",32,"3B","Arb 3","$6,425,000","-","-","$6,425,000","$6,425,000",4.25,"6,425,000"
"Trout
										
										Mike Trout",23,"CF","Arb 1","$5,250,000","$833,333","-","$6,083,333","$6,083,333",4.02,"24,083,333"
"Iannetta
										
										Chris Iannetta",32,"C","Vet","$5,525,000","-","-","$5,525,000","$5,525,000",3.65,"5,183,333"
"Smith
										
										Joe Smith",31,"RP","Vet","$5,250,000","-","-","$5,250,000","$5,250,000",3.47,"5,250,000"
"Joyce
										
										Matt Joyce",30,"RF","Arb 3","$4,750,000","-","-","$4,750,000","$4,750,000",3.14,"4,750,000"
"Richards
										
										Garrett Richards",27,"SP","Pre-Arb","$3,200,000","-","-","$3,200,000","$3,200,000",2.11,"3,200,000"
"Santiago
										
										Hector Santiago",27,"RP","Arb 1","$2,290,000","-","-","$2,290,000","$2,290,000",1.51,"2,290,000"
"Murphy
										
										David Murphy",33,"DH","Vet","$2,262,295","-","-","$2,262,295","$2,262,295",1.49,"6,000,000"
"DeJesus
										
										David DeJesus",35,"LF","Vet","$1,885,245","-","-","$1,885,245","$1,885,245",1.25,"5,250,000"
"Salas
										
										Fernando Salas",30,"RP","Arb 2","$1,370,000","-","-","$1,370,000","$1,370,000",0.91,"1,370,000"
"Ramos
										
										Cesar Ramos",31,"RP","Arb 2","$1,312,000","-","-","$1,312,000","$1,312,000",0.87,"1,312,000"
"Victorino
										
										Shane Victorino",34,"RF","Vet","$1,172,677","-","-","$1,172,677","$1,172,677",0.77,"13,000,000"
"Cowgill
										
										Collin Cowgill",29,"RF","Pre-Arb","$995,000","-","-","$995,000","$995,000",0.66,"995,000"
"Calhoun
										
										Kole Calhoun",27,"RF","Pre-Arb","$537,500","-","-","$537,500","$537,500",0.36,"537,500"
"Giavotella
										
										Johnny Giavotella",27,"2B","Pre-Arb","$516,250","-","-","$516,250","$516,250",0.34,"516,250"
"Alvarez
										
										Jose Alvarez",26,"RP","Pre-Arb","$509,500","-","-","$509,500","$509,500",0.34,"509,500"
"Featherston
										
										Taylor Featherston",25,"2B","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.34,"507,500"
"Shoemaker
										
										Matt Shoemaker",28,"SP","Pre-Arb","$517,500","-","-","$517,500","$486,393",0.32,"517,500"
"Cron
										
										C.J. Cron",25,"1B","Pre-Arb","$512,500","-","-","$512,500","$436,885",0.29,"512,500"
"Morin
										
										Mike Morin",24,"RP","Pre-Arb","$510,400","-","-","$510,400","$426,727",0.28,"510,400"
"Perez
										
										Carlos Perez",24,"C","Pre-Arb","$507,500","-","-","$507,500","$424,303",0.28,"507,500"
"Gott
										
										Trevor Gott",22,"RP","Pre-Arb","$507,500","-","-","$507,500","$318,920",0.21,"507,500"
"Heaney
										
										Andrew Heaney",24,"SP","Pre-Arb","$509,250","-","-","$509,250","$286,627",0.19,"509,250"
"Bedrosian
										
										Cam Bedrosian",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$277,322",0.18,"507,500"
"Robertson
										
										Daniel Robertson",29,"LF","Pre-Arb","$511,250","-","-","$511,250","$195,560",0.13,"511,250"
"Rasmus
										
										Cory Rasmus",27,"RP","Pre-Arb","$513,000","-","-","$513,000","$190,622",0.13,"513,000"
"Navarro
										
										Efren Navarro",29,"1B","Pre-Arb","$511,000","-","-","$511,000","$159,163",0.11,"511,000"
"Kubitza
										
										Kyle Kubitza",24,"3B","Pre-Arb","$507,500","-","-","$507,500","$138,661",0.09,"507,500"
"Jackson
										
										Ryan Jackson",27,"SS","Pre-Arb","$507,500","-","-","$507,500","$135,887",0.09,"507,500"
"Cowart
										
										Kaleb Cowart",23,"3B","Pre-Arb","$507,500","-","-","$507,500","$130,341",0.09,"507,500"
"Tropeano
										
										Nicholas Tropeano",24,"SP","Pre-Arb","$507,500","-","-","$507,500","$105,382",0.07,"507,500"
"Bandy
										
										Jett Bandy",25,"C","Pre-Arb","$507,500","-","-","$507,500","$91,516",0.06,"507,500"
"Wright
										
										Wesley Wright",30,"RP","Arb 3","$507,500","-","-","$507,500","$91,516",0.06,"507,500"
"Latos
										
										Mat Latos",27,"SP","Arb 3","$507,500","-","-","$507,500","$13,866",0.01,"507,500"
"Reyes
										
										Jo-Jo Reyes",30,"SP","Pre-Arb","$507,500","-","-","$507,500","$11,092",0.01,"507,500"
