"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Heyward
										
										Jason Heyward",27,"RF","Vet","$21,500,000","$6,666,666","-","$28,166,666","$28,166,666",16.37,"23,000,000"
"Lester
										
										Jon Lester",33,"SP","Vet","$20,000,000","$5,000,000","-","$25,000,000","$25,000,000",14.53,"25,833,333"
"Zobrist
										
										Ben Zobrist",36,"2B","Vet","$16,000,000","$500,000","-","$16,500,000","$16,500,000",9.59,"14,000,000"
"Lackey
										
										John Lackey",38,"SP","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",9.3,"16,000,000"
"Arrieta
										
										Jake Arrieta",31,"SP","Arb 3","$15,637,500","-","-","$15,637,500","$15,637,500",9.09,"15,637,500"
"Davis
										
										Wade Davis",31,"RP/CL","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",5.81,"3,150,000"
"Jay
										
										Jon Jay",32,"CF","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",4.65,"8,000,000"
"Rizzo
										
										Anthony Rizzo",27,"1B","Vet","$7,000,000","$285,714","-","$7,285,714","$7,285,714",4.23,"5,857,143"
"Uehara
										
										Koji Uehara",42,"RP","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",3.49,"6,000,000"
"Rondon
										
										Hector Rondon",29,"RP/CL","Arb 2","$5,800,000","-","-","$5,800,000","$5,800,000",3.37,"5,800,000"
"Strop
										
										Pedro Strop",32,"RP","Arb 4","$5,500,000","-","-","$5,500,000","$5,500,000",3.2,"5,925,000"
"Quintana
										
										Jose Quintana",28,"SP","Vet","$7,000,000","-","-","$7,000,000","$3,098,331",1.8,"5,300,000"
"Duensing
										
										Brian Duensing",34,"RP","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.16,"2,000,000"
"Grimm
										
										Justin Grimm",28,"RP","Arb 2","$1,825,000","-","-","$1,825,000","$1,825,000",1.06,"1,825,000"
"Bryant
										
										Kris Bryant",25,"3B","Pre-Arb","$1,050,000","-","-","$1,050,000","$1,050,000",0.61,"1,050,000"
"Wilson
										
										Justin Wilson",29,"RP","Arb 2","$2,700,000","-","-","$2,700,000","$929,502",0.54,"2,700,000"
"Martin
										
										Leonys Martin",29,"CF","Arb 2","$4,850,000","-","-","$4,850,000","$821,593",0.48,"4,850,000"
"Hendricks
										
										Kyle Hendricks",27,"SP","Pre-Arb","$760,500","-","-","$760,500","$760,500",0.44,"760,500"
"Avila
										
										Alex Avila",30,"C","Vet","$2,000,000","-","-","$2,000,000","$688,527",0.4,"2,000,000"
"Russell
										
										Addison Russell",23,"SS","Pre-Arb","$644,000","-","-","$644,000","$644,000",0.37,"644,000"
"Baez
										
										Javier Baez",24,"2B","Pre-Arb","$609,000","-","-","$609,000","$609,000",0.35,"609,000"
"Montgomery
										
										Mike Montgomery",28,"RP","Pre-Arb","$570,500","-","-","$570,500","$570,500",0.33,"570,500"
"Edwards
										
										C.J. Edwards",25,"RP","Pre-Arb","$556,000","-","-","$556,000","$556,000",0.32,"556,000"
"Almora
										
										Albert Almora",23,"CF","Pre-Arb","$552,000","-","-","$552,000","$552,000",0.32,"552,000"
"Contreras
										
										Willson Contreras",25,"C","Pre-Arb","$544,500","-","-","$544,500","$544,500",0.32,"544,500"
"Schwarber
										
										Kyle Schwarber",24,"LF","Pre-Arb","$565,500","-","-","$565,500","$519,120",0.3,"565,500"
"Rivera
										
										Rene Rivera",33,"C","Arb 3","$1,750,000","-","-","$1,750,000","$420,772",0.24,"1,750,000"
"Happ
										
										Ian Happ",22,"OF","Pre-Arb","$535,000","-","-","$535,000","$415,066",0.24,"535,000"
"La Stella
										
										Tommy La Stella",28,"2B","Pre-Arb","$573,500","-","-","$573,500","$347,874",0.2,"573,500"
"Pena
										
										Felix Pena",27,"RP","Pre-Arb","$535,000","-","-","$535,000","$248,455",0.14,"535,000"
"Caratini
										
										Victor Caratini",23,"C","Pre-Arb","$535,000","-","-","$535,000","$219,225",0.13,"535,000"
"Zastryzny
										
										Rob Zastryzny",25,"P","Pre-Arb","$535,000","-","-","$535,000","$102,305",0.06,"535,000"
"Freeman
										
										Mike Freeman",29,"2B","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.05,"535,000"
"Maples
										
										Dillon Maples",25,"P","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.05,"535,000"
"Davis
										
										Taylor Davis",27,"C","Pre-Arb","$535,000","-","-","$535,000","$78,921",0.05,"535,000"
"Tseng
										
										Jen-Ho Tseng",22,"P","Pre-Arb","$535,000","-","-","$535,000","$55,537",0.03,"535,000"
