"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Cabrera
										
										Miguel Cabrera",31,"1B","Vet","$22,000,000","-","-","$22,000,000","$22,000,000",12.79,0
"Verlander
										
										Justin Verlander",31,"SP","Vet","$20,000,000","-","-","$20,000,000","$20,000,000",11.63,0
"Kinsler
										
										Ian Kinsler",32,"2B","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",9.3,0
"Scherzer
										
										Max Scherzer",29,"SP","Arb 3","$15,525,000","-","-","$15,525,000","$15,525,000",9.03,0
"Hunter
										
										Torii Hunter",38,"RF","Vet","$14,000,000","-","-","$14,000,000","$14,000,000",8.14,0
"Martinez
										
										Victor Martinez",35,"DH","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",6.98,0
"Nathan
										
										Joe Nathan",39,"RP","Vet","$9,000,000","-","-","$9,000,000","$9,000,000",5.23,0
"Porcello
										
										Rick Porcello",25,"SP","Arb 3","$8,500,000","-","-","$8,500,000","$8,500,000",4.94,0
"Davis
										
										Rajai Davis",33,"CF","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",2.91,0
"Price
										
										David Price",28,"SP","Arb 2","$4,513,661","-","-","$4,513,661","$4,513,661",2.62,0
"Avila
										
										Alex Avila",27,"C","Arb 2","$4,150,000","-","-","$4,150,000","$4,150,000",2.41,0
"Chamberlain
										
										Joba Chamberlain",28,"RP","Vet","$2,500,000","-","$500,000","$3,000,000","$3,000,000",1.74,0
"Soria
										
										Joakim Soria",30,"RP","Vet","$5,500,000","-","-","$5,500,000","$2,073,770",1.21,0
"Coke
										
										Phil Coke",31,"RP","Arb 3","$1,900,000","-","-","$1,900,000","$1,900,000",1.1,0
"Iglesias
										
										Jose Iglesias",24,"SS","Pre-Arb","$1,650,000","-","-","$1,650,000","$1,650,000",0.96,0
"Dirks
										
										Andy Dirks",28,"LF","Arb 1","$1,625,000","-","-","$1,625,000","$1,625,000",0.94,0
"Kelly
										
										Don Kelly",34,"CF","Arb 3","$1,000,000","-","-","$1,000,000","$1,000,000",0.58,0
"Alburquerque
										
										Alberto Alburquerque",28,"RP","Pre-Arb","$837,500","-","-","$837,500","$837,500",0.49,0
"Rondon
										
										Bruce Rondon",23,"RP","Pre-Arb","$505,000","-","-","$505,000","$505,000",0.29,0
"Romine
										
										Andrew Romine",28,"SS","Pre-Arb","$504,000","-","-","$504,000","$504,000",0.29,0
"Holaday
										
										Bryan Holaday",26,"C","Pre-Arb","$502,000","-","-","$502,000","$502,000",0.29,0
"Castellanos
										
										Nick Castellanos",22,"3B","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.29,0
"Martinez
										
										J.D. Martinez",26,"DH","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.29,0
"Suarez
										
										Eugenio Suarez",22,"3B","Pre-Arb","$500,000","-","-","$500,000","$316,939",0.18,0
"Hardy
										
										Blaine Hardy",27,"RP","Pre-Arb","$500,000","-","-","$500,000","$284,153",0.17,0
"McCoy
										
										Pat McCoy",25,"RP","Pre-Arb","$500,000","-","-","$500,000","$234,972",0.14,0
"Carrera
										
										Ezequiel Carrera",27,"CF","Pre-Arb","$500,000","-","-","$500,000","$161,202",0.09,0
"Ray
										
										Robbie Ray",22,"SP","Pre-Arb","$500,000","-","-","$500,000","$150,273",0.09,0
"Collins
										
										Tyler Collins",24,"LF","Pre-Arb","$500,000","-","-","$500,000","$131,147",0.08,0
"Johnson
										
										Jim Johnson",31,"RP","Arb 4","$500,000","-","-","$500,000","$117,486",0.07,0
"Lobstein
										
										Kyle Lobstein",24,"RP","Pre-Arb","$500,000","-","-","$500,000","$90,163",0.05,0
"Ryan
										
										Kyle Ryan",22,"RP","Pre-Arb","$500,000","-","-","$500,000","$81,967",0.05,0
"McCann
										
										James McCann",24,"C","Pre-Arb","$500,000","-","-","$500,000","$79,234",0.05,0
"Perez
										
										Hernan Perez",23,"LF","Pre-Arb","$500,000","-","-","$500,000","$76,502",0.04,0
"Smith
										
										Chad Smith",24,"RP","Pre-Arb","-","-","-","-0","-0",0,0
