"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Jay
										
										Jon Jay",31,"CF","Arb 3","$6,225,000","$625,000","-","$6,850,000","$6,850,000",8.2,"5,487,500"
"Norris
										
										Derek Norris",27,"C","Arb 1","$2,925,000","-","-","$2,925,000","$2,925,000",3.5,"2,925,000"
"Villanueva
										
										Carlos Villanueva",32,"RP","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.8,"1,500,000"
"Amarista
										
										Alexi Amarista",27,"SS","Arb 2","$1,300,000","$50,000","-","$1,350,000","$1,350,000",1.62,"1,250,000"
"Wallace
										
										Brett Wallace",29,"3B","Arb 1","$1,000,000","-","-","$1,000,000","$1,000,000",1.2,"1,000,000"
"Hand
										
										Brad Hand",26,"RP","Pre-Arb","$540,000","-","-","$540,000","$540,000",0.65,"540,000"
"Maurer
										
										Brandon Maurer",25,"RP","Pre-Arb","$526,400","-","-","$526,400","$526,400",0.63,"526,400"
"Solarte
										
										Yangervis Solarte",28,"3B","Pre-Arb","$525,500","-","-","$525,500","$525,500",0.63,"525,500"
"Myers
										
										Wil Myers",25,"1B","Pre-Arb","$523,900","-","-","$523,900","$523,900",0.63,"523,900"
"Jankowski
										
										Travis Jankowski",25,"CF","Pre-Arb","$508,800","-","-","$508,800","$508,800",0.61,"508,800"
"Perdomo
										
										Luis Perdomo",23,"SP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.61,"507,500"
"Rosales
										
										Adam Rosales",33,"2B","Vet","$507,500","-","-","$507,500","$507,500",0.61,"507,500"
"Buchter
										
										Ryan Buchter",29,"RP","Pre-Arb","$520,000","-","-","$520,000","$485,982",0.58,"520,000"
"Quackenbush
										
										Kevin Quackenbush",27,"RP","Pre-Arb","$521,200","-","-","$521,200","$427,200",0.51,"521,200"
"Friedrich
										
										Christian Friedrich",28,"SP","Pre-Arb","$507,500","-","-","$507,500","$396,539",0.47,"507,500"
"Schimpf
										
										Ryan Schimpf",28,"2B","Pre-Arb","$507,500","-","-","$507,500","$307,803",0.37,"507,500"
"Dickerson
										
										Alex Dickerson",26,"LF","Pre-Arb","$507,500","-","-","$507,500","$302,257",0.36,"507,500"
"Clemens
										
										Paul Clemens",28,"SP","Pre-Arb","$507,500","-","-","$507,500","$268,981",0.32,"507,500"
"Dominguez
										
										Jose Dominguez",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$260,662",0.31,"507,500"
"Sanchez
										
										Hector Sanchez",26,"C","Arb 2","$507,500","-","-","$507,500","$227,386",0.27,"507,500"
"Jackson
										
										Edwin Jackson",32,"SP","Vet","$507,500","-","-","$507,500","$216,294",0.26,"507,500"
"Cosart
										
										Jarred Cosart",26,"RP","Pre-Arb","$550,000","-","-","$550,000","$198,330",0.24,"550,000"
"Richard
										
										Clayton Richard",32,"SP","Arb 3","$507,500","-","-","$507,500","$158,061",0.19,"507,500"
"Hessler
										
										Keith Hessler",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$155,288",0.19,"507,500"
"Campos
										
										Leonel Campos",28,"RP","Pre-Arb","$507,500","-","-","$507,500","$152,515",0.18,"507,500"
"Baumann
										
										Buddy Baumann",28,"RP","Pre-Arb","$520,000","-","-","$520,000","$139,258",0.17,"520,000"
"Morrow
										
										Brandon Morrow",31,"RP/CL","Vet","$507,500","-","$100,000","$607,500","$138,650",0.17,"507,500"
"Sardinas
										
										Luis Sardinas",23,"SS","Pre-Arb","$512,000","-","-","$512,000","$137,102",0.16,"512,000"
"Arcia
										
										Oswaldo Arcia",25,"LF","Pre-Arb","$535,000","-","-","$535,000","$105,374",0.13,"535,000"
"Smith
										
										Jake Smith",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$72,098",0.09,"507,500"
"Hedges
										
										Austin Hedges",23,"C","Pre-Arb","$509,500","-","-","$509,500","$33,408",0.04,"509,500"
"Asuaje
										
										Carlos Asuaje",24,"2B","Pre-Arb","$507,500","-","-","$507,500","$33,276",0.04,"507,500"
"Margot
										
										Manuel Margot",21,"CF","Pre-Arb","$507,500","-","-","$507,500","$33,276",0.04,"507,500"
"Renfroe
										
										Hunter Renfroe",24,"RF","Pre-Arb","$507,500","-","-","$507,500","$33,276",0.04,"507,500"
"Torres
										
										Jose Torres",32,"RP","Pre-Arb","$507,500","-","-","$507,500","$33,276",0.04,"507,500"
