"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Kershaw
										
										Clayton Kershaw",28,"SP","Vet","$32,000,000","$2,571,428","-","$34,571,428","$34,571,428",12.86,"30,714,286"
"Gonzalez
										
										Adrian Gonzalez",34,"1B","Vet","$21,000,000","$857,142","-","$21,857,142","$21,857,142",8.13,"22,000,000"
"Ethier
										
										Andre Ethier",34,"CF","Vet","$18,000,000","-","-","$18,000,000","$18,000,000",6.7,"17,000,000"
"Anderson
										
										Brett Anderson",28,"SP","Vet","$15,800,000","-","-","$15,800,000","$15,800,000",5.88,"15,800,000"
"Kazmir
										
										Scott Kazmir",32,"SP","Vet","$11,000,000","$1,666,666","-","$12,666,666","$12,666,666",4.71,"16,000,000"
"McCarthy
										
										Brandon McCarthy",32,"SP","Vet","$11,000,000","$1,500,000","-","$12,500,000","$12,500,000",4.65,"12,000,000"
"Jansen
										
										Kenley Jansen",28,"RP/CL","Arb 3","$10,650,000","-","-","$10,650,000","$10,650,000",3.96,"10,650,000"
"Maeda
										
										Kenta Maeda",28,"SP","Pre-Arb","$3,000,000","$125,000","$7,250,000","$10,375,000","$10,375,000",3.86,"3,125,000"
"Kendrick
										
										Howie Kendrick",32,"LF","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",3.72,"10,000,000"
"Puig
										
										Yasiel Puig",25,"RF","Pre-Arb","$5,500,000","$1,714,285","-","$7,214,285","$7,214,285",2.68,"6,000,000"
"Utley
										
										Chase Utley",37,"2B","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",2.6,"7,000,000"
"Howell
										
										J.P. Howell",33,"RP","Vet","$6,250,000","-","-","$6,250,000","$6,250,000",2.33,"5,625,000"
"Turner
										
										Justin Turner",31,"3B","Arb 3","$5,100,000","-","-","$5,100,000","$5,100,000",1.9,"5,100,000"
"Blanton
										
										Joe Blanton",35,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",1.49,"4,000,000"
"Grandal
										
										Yasmani Grandal",27,"C","Arb 1","$2,800,000","-","-","$2,800,000","$2,800,000",1.04,"2,800,000"
"Reddick
										
										Josh Reddick",29,"RF","Arb 3","$6,575,000","-","-","$6,575,000","$2,263,524",0.84,"6,575,000"
"Hill
										
										Rich Hill",36,"SP","Vet","$6,000,000","-","-","$6,000,000","$2,065,574",0.77,"6,000,000"
"Ruiz
										
										Carlos Ruiz",37,"C","Vet","$8,500,000","-","-","$8,500,000","$1,857,920",0.69,"8,666,667"
"Avilan
										
										Luis Avilan",26,"RP","Arb 1","$1,390,000","-","-","$1,390,000","$1,390,000",0.52,"1,390,000"
"Chavez
										
										Jesse Chavez",32,"RP","Arb 3","$4,000,000","-","-","$4,000,000","$1,377,049",0.51,"4,000,000"
"Coleman
										
										Louis Coleman",30,"RP","Arb 2","$750,000","-","-","$750,000","$750,000",0.28,"750,000"
"Wood
										
										Alex Wood",25,"SP","Pre-Arb","$530,000","-","-","$530,000","$530,000",0.2,"530,000"
"Hernandez
										
										Enrique Hernandez",24,"LF","Pre-Arb","$520,000","-","-","$520,000","$520,000",0.19,"520,000"
"Pederson
										
										Joc Pederson",24,"CF","Pre-Arb","$520,000","-","-","$520,000","$520,000",0.19,"520,000"
"Seager
										
										Corey Seager",22,"SS","Pre-Arb","$510,000","-","-","$510,000","$510,000",0.19,"510,000"
"Baez
										
										Pedro Baez",28,"RP","Pre-Arb","$520,000","-","-","$520,000","$500,192",0.19,"520,000"
"Liberatore
										
										Adam Liberatore",29,"RP","Pre-Arb","$507,500","-","-","$507,500","$476,994",0.18,"507,500"
"Stripling
										
										Ross Stripling",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$316,122",0.12,"507,500"
"Urias
										
										Julio Urias",19,"RP","Pre-Arb","$507,500","-","-","$507,500","$271,754",0.1,"507,500"
"Fields
										
										Josh Fields",30,"RP","Pre-Arb","$900,000","-","-","$900,000","$265,572",0.1,"900,000"
"Culberson
										
										Charlie Culberson",27,"3B","Pre-Arb","$507,500","-","-","$507,500","$241,251",0.09,"507,500"
"Toles
										
										Andrew Toles",24,"LF","Pre-Arb","$507,500","-","-","$507,500","$191,337",0.07,"507,500"
"Taylor
										
										Chris Taylor",25,"LF","Pre-Arb","$507,500","-","-","$507,500","$180,245",0.07,"507,500"
"Dayton
										
										Grant Dayton",28,"RP","Pre-Arb","$507,500","-","-","$507,500","$171,926",0.06,"507,500"
"Segedin
										
										Rob Segedin",27,"3B","Pre-Arb","$507,500","-","-","$507,500","$160,834",0.06,"507,500"
"Ravin
										
										Josh Ravin",28,"RP","Pre-Arb","$515,000","-","-","$515,000","$157,584",0.06,"515,000"
"Barnes
										
										Austin Barnes",26,"C","Pre-Arb","$512,500","-","-","$512,500","$148,453",0.06,"512,500"
"Stewart
										
										Brock Stewart",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$105,374",0.04,"507,500"
"De Leon
										
										Jose De Leon",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$80,417",0.03,"507,500"
"Johnson
										
										Micah Johnson",25,"CF","Pre-Arb","$507,500","-","-","$507,500","$44,368",0.02,"507,500"
