"Active.Players..45.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Lilly
										
										Ted Lilly",36,"SP","Vet","$10,500,000","$1,166,666","-","$11,666,666","$11,666,666",9.66,0
"Ethier
										
										Andre Ethier",30,"CF","Arb 4","$10,950,000","-","-","$10,950,000","$10,950,000",9.07,0
"Kemp
										
										Matt Kemp",27,"RF","Arb 3","$10,000,000","$250,000","-","$10,250,000","$10,250,000",8.49,0
"Billingsley
										
										Chad Billingsley",27,"SP","Arb 3","$9,000,000","-","-","$9,000,000","$9,000,000",7.45,0
"Uribe
										
										Juan Uribe",33,"3B","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",6.62,0
"Kershaw
										
										Clayton Kershaw",24,"SP","Arb 1","$7,500,000","$250,000","-","$7,750,000","$7,750,000",6.42,0
"Loney
										
										James Loney",28,"1B","Arb 3","$6,375,000","-","-","$6,375,000","$6,375,000",5.28,0
"Ramirez
										
										Hanley Ramirez",28,"DH","Vet","$15,000,000","-","-","$15,000,000","$5,819,672",4.82,0
"Guerrier
										
										Matt Guerrier",33,"RP","Vet","$3,750,000","$1,000,000","-","$4,750,000","$4,750,000",3.93,0
"Rivera
										
										Juan Rivera",33,"LF","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",3.31,0
"Puig
										
										Yasiel Puig",21,"RF","Pre-Arb","$2,000,000","$1,714,285","-","$3,714,285","$3,714,285",3.08,0
"Capuano
										
										Chris Capuano",33,"RP","Vet","$3,000,000","-","$375,000","$3,375,000","$3,375,000",2.79,0
"Victorino
										
										Shane Victorino",31,"RF","Vet","$9,500,000","-","-","$9,500,000","$3,374,316",2.79,0
"Harang
										
										Aaron Harang",34,"SP","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",2.48,0
"Ellis
										
										Mark Ellis",35,"2B","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",2.07,0
"Hairston Jr.
										
										Jerry Hairston Jr.",36,"LF","Vet","$2,250,000","-","-","$2,250,000","$2,250,000",1.86,0
"Coffey
										
										Todd Coffey",31,"RP","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",0.83,0
"Wright
										
										Jamey Wright",37,"RP","Vet","$900,000","-","-","$900,000","$900,000",0.75,0
"Gwynn Jr.
										
										Tony Gwynn Jr.",29,"LF","Pre-Arb","$850,000","-","-","$850,000","$850,000",0.7,0
"Treanor
										
										Matt Treanor",36,"C","Vet","$850,000","-","-","$850,000","$850,000",0.7,0
"Kennedy
										
										Adam Kennedy",36,"2B","Vet","$800,000","-","-","$800,000","$800,000",0.66,0
"MacDougal
										
										Mike MacDougal",35,"RP","Vet","$650,000","-","-","$650,000","$650,000",0.54,0
"Choate
										
										Randy Choate",36,"RP","Vet","$1,500,000","-","-","$1,500,000","$581,967",0.48,0
"Hawksworth
										
										Blake Hawksworth",29,"RP","Pre-Arb","$495,000","-","-","$495,000","$495,000",0.41,0
"Jansen
										
										Kenley Jansen",24,"RP/CL","Pre-Arb","$491,000","-","-","$491,000","$491,000",0.41,0
"Ellis
										
										A.J. Ellis",31,"C","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.41,0
"Elbert
										
										Scott Elbert",26,"RP","Pre-Arb","$488,500","-","-","$488,500","$488,500",0.4,0
"Guerra
										
										Javy Guerra",26,"RP","Pre-Arb","$488,000","-","-","$488,000","$488,000",0.4,0
"Gordon
										
										Dee Gordon",24,"2B","Pre-Arb","$485,000","-","-","$485,000","$485,000",0.4,0
"Lindblom
										
										Josh Lindblom",25,"SP","Pre-Arb","$483,000","-","-","$483,000","$483,000",0.4,0
"De La Rosa
										
										Rubby De La Rosa",23,"SP","Pre-Arb","$482,500","-","-","$482,500","$482,500",0.4,0
"Sellers
										
										Justin Sellers",26,"SS","Pre-Arb","$481,000","-","-","$481,000","$481,000",0.4,0
"DeJesus
										
										Ivan DeJesus",25,"SS","Pre-Arb","$480,500","-","-","$480,500","$480,500",0.4,0
"Belisario
										
										Ronald Belisario",29,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Castellanos
										
										Alex Castellanos",26,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Cruz
										
										Luis Cruz",28,"3B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Ely
										
										John Ely",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Federowicz
										
										Tim Federowicz",25,"C","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Fife
										
										Stephen Fife",25,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Silverio
										
										Alfredo Silverio",25,"RF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Tolleson
										
										Shawn Tolleson",24,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Van Slyke
										
										Scott Van Slyke",25,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Wall
										
										Josh Wall",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Withrow
										
										Chris Withrow",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.4,0
"Abreu
										
										Bobby Abreu",38,"LF","Vet","$480,000","-","-","$480,000","$401,311",0.33,0
