"Active.Players..42.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Rodriguez
										
										Alex Rodriguez",37,"DH","Vet","$29,000,000","$1,000,000","-","$30,000,000","$30,000,000",13.13,0
"Sabathia
										
										C.C. Sabathia",31,"SP","Vet","$23,000,000","$1,285,714","-","$24,285,714","$24,285,714",10.63,0
"Teixeira
										
										Mark Teixeira",32,"1B","Vet","$22,500,000","$625,000","-","$23,125,000","$23,125,000",10.12,0
"Jeter
										
										Derek Jeter",38,"SS","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",7,0
"Rivera
										
										Mariano Rivera",42,"RP","Vet","$15,000,000","-","-","$15,000,000","$15,000,000",6.56,0
"Cano
										
										Robinson Cano",29,"2B","Vet","$14,000,000","-","-","$14,000,000","$14,000,000",6.13,0
"Soriano
										
										Rafael Soriano",32,"RP","Vet","$11,000,000","-","-","$11,000,000","$11,000,000",4.81,0
"Swisher
										
										Nick Swisher",31,"OF","Vet","$10,250,000","-","-","$10,250,000","$10,250,000",4.49,0
"Granderson
										
										Curtis Granderson",31,"RF","Vet","$10,000,000","-","$25,000","$10,025,000","$10,025,000",4.39,0
"Kuroda
										
										Hiroki Kuroda",37,"SP","Pre-Arb","$10,000,000","-","-","$10,000,000","$10,000,000",4.38,0
"Martin
										
										Russell Martin",29,"C","Arb 3","$7,500,000","-","-","$7,500,000","$7,500,000",3.28,0
"Suzuki
										
										Ichiro Suzuki",38,"RF","Vet","$17,000,000","$1,000,000","-","$18,000,000","$6,781,420",2.97,0
"Feliciano
										
										Pedro Feliciano",35,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",1.75,0
"Garcia
										
										Freddy Garcia",35,"SP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",1.75,0
"Hughes
										
										Phil Hughes",26,"RP","Arb 2","$3,200,000","-","-","$3,200,000","$3,200,000",1.4,0
"Gardner
										
										Brett Gardner",28,"LF","Arb 1","$2,800,000","-","-","$2,800,000","$2,800,000",1.23,0
"Pettitte
										
										Andy Pettitte",40,"SP","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",1.09,0
"Jones
										
										Andruw Jones",35,"LF","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",0.88,0
"Logan
										
										Boone Logan",27,"RP","Arb 3","$1,875,000","-","-","$1,875,000","$1,875,000",0.82,0
"Chavez
										
										Eric Chavez",34,"3B","Vet","$900,000","-","$900,000","$1,800,000","$1,800,000",0.79,0
"Chamberlain
										
										Joba Chamberlain",26,"RP","Arb 2","$1,675,000","-","-","$1,675,000","$1,675,000",0.73,0
"Robertson
										
										David Robertson",27,"RP","Arb 1","$1,600,000","-","-","$1,600,000","$1,600,000",0.7,0
"Ibanez
										
										Raul Ibanez",40,"DH","Vet","$1,100,000","-","-","$1,100,000","$1,100,000",0.48,0
"McGehee
										
										Casey McGehee",29,"3B","Arb 1","$2,537,500","-","-","$2,537,500","$901,297",0.39,0
"Nix
										
										Jayson Nix",29,"2B","Pre-Arb","$900,000","-","-","$900,000","$900,000",0.39,0
"Pineda
										
										Michael Pineda",23,"SP","Pre-Arb","$528,475","-","-","$528,475","$528,475",0.23,0
"Nova
										
										Ivan Nova",25,"SP","Pre-Arb","$527,200","-","-","$527,200","$527,200",0.23,0
"Rapada
										
										Clay Rapada",31,"RF","Pre-Arb","$525,000","-","-","$525,000","$525,000",0.23,0
"Nunez
										
										Eduardo Nunez",25,"SS","Pre-Arb","$523,800","-","-","$523,800","$523,800",0.23,0
"Cervelli
										
										Francisco Cervelli",26,"C","Pre-Arb","$513,700","-","-","$513,700","$513,700",0.22,0
"Wade
										
										Cory Wade",29,"RP","Pre-Arb","$508,925","-","-","$508,925","$508,925",0.22,0
"Aardsma
										
										David Aardsma",30,"RP","Vet","$500,000","-","-","$500,000","$500,000",0.22,0
"Stewart
										
										Chris Stewart",30,"C","Pre-Arb","$482,500","-","-","$482,500","$482,500",0.21,0
"Romine
										
										Austin Romine",23,"C","Pre-Arb","$482,000","-","-","$482,000","$482,000",0.21,0
"Eppley
										
										Cody Eppley",26,"RP","Pre-Arb","$481,000","-","-","$481,000","$481,000",0.21,0
"Cabral
										
										Cesar Cabral",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.21,0
"Maxwell
										
										Justin Maxwell",28,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.21,0
"Mesa
										
										Melky Mesa",25,"CF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.21,0
"Meyers
										
										Brad Meyers",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.21,0
"Phelps
										
										David Phelps",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.21,0
"Warren
										
										Adam Warren",24,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.21,0
"Lowe
										
										Derek Lowe",39,"SP","Vet","$480,000","-","-","$480,000","$125,901",0.06,0
