"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Gordon
										
										Alex Gordon",33,"LF","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",10.79,"18,000,000"
"Kennedy
										
										Ian Kennedy",32,"SP","Vet","$13,500,000","-","-","$13,500,000","$13,500,000",9.11,"14,000,000"
"Hosmer
										
										Eric Hosmer",27,"1B","Arb 3","$12,250,000","-","-","$12,250,000","$12,250,000",8.26,"12,250,000"
"Cain
										
										Lorenzo Cain",31,"CF","Arb 3","$11,000,000","-","-","$11,000,000","$11,000,000",7.42,"8,750,000"
"Moustakas
										
										Mike Moustakas",28,"3B","Arb 3","$8,700,000","-","-","$8,700,000","$8,700,000",5.87,"7,150,000"
"Soria
										
										Joakim Soria",33,"RP","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",5.4,"8,333,333"
"Vargas
										
										Jason Vargas",34,"SP","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",5.4,"8,000,000"
"Escobar
										
										Alcides Escobar",30,"SS","Vet","$6,500,000","-","-","$6,500,000","$6,500,000",4.39,"2,625,000"
"Herrera
										
										Kelvin Herrera",27,"RP","Arb 3","$5,325,000","-","-","$5,325,000","$5,325,000",3.59,"5,325,000"
"Duffy
										
										Danny Duffy",28,"SP","Arb 3","$5,000,000","-","-","$5,000,000","$5,000,000",3.37,"13,000,000"
"Hammel
										
										Jason Hammel",34,"SP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",3.37,"8,000,000"
"Perez
										
										Salvador Perez",27,"C","Vet","$3,000,000","$1,200,000","-","$4,200,000","$4,200,000",2.83,"8,750,000"
"Minor
										
										Mike Minor",29,"RP","Arb 3","$4,000,000","-","-","$4,000,000","$4,000,000",2.7,"3,625,000"
"Moss
										
										Brandon Moss",33,"DH","Vet","$3,750,000","-","-","$3,750,000","$3,750,000",2.53,"6,000,000"
"Soler
										
										Jorge Soler",25,"LF","Pre-Arb","$3,000,000","$666,667","-","$3,666,667","$3,666,667",2.47,"3,333,333"
"Cabrera
										
										Melky Cabrera",32,"LF","Vet","$15,000,000","-","-","$15,000,000","$2,622,944",1.77,"14,000,000"
"Butera
										
										Drew Butera",33,"C","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.01,"1,900,000"
"Moylan
										
										Peter Moylan",38,"RP","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",0.67,"1,000,000"
"Maurer
										
										Brandon Maurer",26,"RP","Arb 1","$1,900,000","-","-","$1,900,000","$726,775",0.49,"1,900,000"
"Cahill
										
										Trevor Cahill",29,"RP","Vet","$1,750,000","-","-","$1,750,000","$669,410",0.45,"1,750,000"
"Cuthbert
										
										Cheslor Cuthbert",24,"3B","Pre-Arb","$552,250","-","-","$552,250","$552,250",0.37,"552,250"
"Alexander
										
										Scott Alexander",27,"RP","Pre-Arb","$535,000","-","-","$535,000","$505,679",0.34,"535,000"
"Merrifield
										
										Whit Merrifield",28,"2B","Pre-Arb","$543,750","-","-","$543,750","$496,157",0.33,"543,750"
"Bonifacio
										
										Jorge Bonifacio",24,"RF","Pre-Arb","$535,000","-","-","$535,000","$479,372",0.32,"535,000"
"Orlando
										
										Paulo Orlando",31,"RF","Pre-Arb","$558,250","-","-","$558,250","$402,732",0.27,"558,250"
"McCarthy
										
										Kevin McCarthy",25,"RP","Pre-Arb","$535,000","-","-","$535,000","$277,685",0.19,"535,000"
"Torres
										
										Ramon Torres",24,"SS","Pre-Arb","$535,000","-","-","$535,000","$257,224",0.17,"535,000"
"Junis
										
										Jake Junis",24,"SP","Pre-Arb","$535,000","-","-","$535,000","$242,609",0.16,"535,000"
"Buchter
										
										Ryan Buchter",30,"RP","Pre-Arb","$544,700","-","-","$544,700","$208,390",0.14,"544,700"
"Skoglund
										
										Eric Skoglund",24,"SP","Pre-Arb","$535,000","-","-","$535,000","$192,918",0.13,"535,000"
"Mondesi
										
										Adalberto Mondesi",21,"SS","Pre-Arb","$537,250","-","-","$537,250","$149,736",0.1,"537,250"
"Gallagher
										
										Cameron Gallagher",24,"C","Pre-Arb","$535,000","-","-","$535,000","$137,381",0.09,"535,000"
"Gore
										
										Terrance Gore",26,"LF","Pre-Arb","$536,500","-","-","$536,500","$126,076",0.09,"536,500"
"Gaviglio
										
										Sam Gaviglio",27,"SP","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.06,"535,000"
"Machado
										
										Andres Machado",24,"P","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.06,"535,000"
"Morin
										
										Mike Morin",26,"RP","Pre-Arb","$535,000","-","-","$535,000","$58,460",0.04,"535,000"
