"Active.Players..49.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Markakis
										
										Nick Markakis",27,"RF","Vet","$10,250,000","$350,000","$75,000","$10,675,000","$10,675,000",11.31,0
"Roberts
										
										Brian Roberts",33,"2B","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",10.59,0
"Guerrero
										
										Vladimir Guerrero",36,"RF","Vet","$7,611,455","-","-","$7,611,455","$7,611,455",8.06,0
"Lee
										
										Derrek Lee",35,"1B","Vet","$7,250,000","-","-","$7,250,000","$7,250,000",7.68,0
"Scott
										
										Luke Scott",33,"DH","Arb 2","$6,400,000","-","-","$6,400,000","$6,400,000",6.78,0
"Gonzalez
										
										Mike Gonzalez",33,"RP","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",6.36,0
"Hardy
										
										J.J. Hardy",28,"SS","Vet","$5,850,000","-","-","$5,850,000","$5,850,000",6.2,0
"Guthrie
										
										Jeremy Guthrie",32,"SP","Arb 2","$5,750,000","-","-","$5,750,000","$5,750,000",6.09,0
"Reynolds
										
										Mark Reynolds",27,"3B","Vet","$5,000,000","$333,333","-","$5,333,333","$5,333,333",5.65,0
"Gregg
										
										Kevin Gregg",33,"RP","Vet","$4,200,000","-","-","$4,200,000","$4,200,000",4.45,0
"Jones
										
										Adam Jones",25,"CF","Arb 1","$3,250,000","-","-","$3,250,000","$3,250,000",3.44,0
"Uehara
										
										Koji Uehara",36,"RP","Pre-Arb","$3,000,000","-","-","$3,000,000","$3,000,000",3.18,0
"Izturis
										
										Cesar Izturis",31,"SS","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.59,0
"Matusz
										
										Brian Matusz",24,"RP","Pre-Arb","$550,000","$800,000","-","$1,350,000","$1,350,000",1.43,0
"Harris
										
										Brendan Harris",30,"2B","Pre-Arb","$1,750,000","-","-","$1,750,000","$1,250,000",1.32,0
"Bundy
										
										Dylan Bundy",18,"SP","Pre-Arb","$445,000","$800,000","-","$1,245,000","$1,245,000",1.32,0
"Accardo
										
										Jeremy Accardo",29,"RP","Vet","$1,080,000","-","-","$1,080,000","$1,080,000",1.14,0
"Pie
										
										Felix Pie",26,"CF","Pre-Arb","$985,000","-","-","$985,000","$985,000",1.04,0
"Johnson
										
										Jim Johnson",28,"RP","Arb 1","$975,000","-","-","$975,000","$975,000",1.03,0
