"Active.Players..38.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Johnson
										
										Kelly Johnson",29,"2B","Arb 3","$5,850,000","-","-","$5,850,000","$5,850,000",8.89,0
"Saunders
										
										Joe Saunders",29,"SP","Arb 2","$5,500,000","-","-","$5,500,000","$5,500,000",8.36,0
"Young
										
										Chris Young",27,"RF","Vet","$5,000,000","$200,000","-","$5,200,000","$5,200,000",7.9,0
"Drew
										
										Stephen Drew",28,"2B","Arb 2","$4,650,000","-","-","$4,650,000","$4,650,000",7.07,0
"Upton
										
										Justin Upton",23,"LF","Vet","$4,250,000","$208,333","-","$4,458,333","$4,458,333",6.78,0
"Putz
										
										J.J. Putz",34,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",6.08,0
"Duke
										
										Zach Duke",28,"RP","Arb 3","$3,500,000","-","-","$3,500,000","$3,500,000",5.32,0
"Montero
										
										Miguel Montero",27,"C","Arb 2","$3,200,000","-","-","$3,200,000","$3,200,000",4.86,0
"Mora
										
										Melvin Mora",39,"3B","Vet","$2,350,000","-","-","$2,350,000","$2,350,000",3.57,0
"Galarraga
										
										Armando Galarraga",29,"SP","Pre-Arb","$2,300,000","-","-","$2,300,000","$2,300,000",3.5,0
"Heilman
										
										Aaron Heilman",32,"RP","Pre-Arb","$2,000,000","-","-","$2,000,000","$2,000,000",3.04,0
"Nady
										
										Xavier Nady",32,"1B","Pre-Arb","$1,750,000","-","-","$1,750,000","$1,750,000",2.66,0
"Blum
										
										Geoff Blum",38,"SS","Vet","$1,350,000","-","-","$1,350,000","$1,350,000",2.05,0
"Blanco
										
										Henry Blanco",39,"C","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",1.52,0
"Branyan
										
										Russell Branyan",35,"1B","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",1.52,0
"Bloomquist
										
										Willie Bloomquist",33,"2B","Vet","$750,000","-","-","$750,000","$750,000",1.14,0
"McDonald
										
										John McDonald",36,"SS","Vet","$540,983","-","-","$540,983","$540,983",0.82,0
"Gutierrez
										
										J.C. Gutierrez",27,"RP","Pre-Arb","$430,500","-","-","$430,500","$430,500",0.65,0
"Parra
										
										Gerardo Parra",24,"LF","Pre-Arb","$426,000","-","-","$426,000","$426,000",0.65,0
"Hernandez
										
										David Hernandez",26,"RP","Pre-Arb","$423,500","-","-","$423,500","$423,500",0.64,0
"Roberts
										
										Ryan Roberts",30,"2B","Pre-Arb","$423,500","-","-","$423,500","$423,500",0.64,0
"Kennedy
										
										Ian Kennedy",26,"SP","Pre-Arb","$423,000","-","-","$423,000","$423,000",0.64,0
"Miranda
										
										Juan Miranda",28,"1B","Pre-Arb","$420,000","-","-","$420,000","$420,000",0.64,0
"Hudson
										
										Daniel Hudson",24,"RP","Pre-Arb","$419,000","-","-","$419,000","$419,000",0.64,0
"Enright
										
										Barry Enright",25,"SP","Pre-Arb","$418,000","-","-","$418,000","$418,000",0.64,0
"Demel
										
										Sam Demel",25,"RP","Pre-Arb","$417,000","-","-","$417,000","$417,000",0.63,0
"Mickolio
										
										Kam Mickolio",27,"RP","Pre-Arb","$417,000","-","-","$417,000","$417,000",0.63,0
"Collmenter
										
										Josh Collmenter",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.63,0
"Cook
										
										Ryan Cook",24,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.63,0
"Cowgill
										
										Collin Cowgill",25,"RF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.63,0
"Goldschmidt
										
										Paul Goldschmidt",23,"1B","Vet","$414,000","-","-","$414,000","$414,000",0.63,0
"Miley
										
										Wade Miley",24,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.63,0
"Norberto
										
										Jordan Norberto",24,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.63,0
"Paterson
										
										Joe Paterson",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.63,0
"Schmidt
										
										Konrad Schmidt",26,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.63,0
"Shaw
										
										Bryan Shaw",23,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.63,0
"Ziegler
										
										Brad Ziegler",31,"RP","Pre-Arb","$1,250,000","-","-","$1,250,000","$409,836",0.62,0
"Langerhans
										
										Ryan Langerhans",31,"LF","Pre-Arb","$525,000","-","-","$525,000","$177,868",0.27,0
