"Active.Players..44.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Werth
										
										Jayson Werth",32,"LF","Vet","$10,000,000","$571,428","-","$10,571,428","$10,571,428",14.1,0
"Zimmerman
										
										Ryan Zimmerman",26,"1B","Vet","$8,925,000","$100,000","-","$9,025,000","$9,025,000",12.04,0
"Marquis
										
										Jason Marquis",32,"SP","Vet","$7,500,000","-","-","$7,500,000","$7,500,000",10,0
"LaRoche
										
										Adam LaRoche",31,"DH","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",9.33,0
"Strasburg
										
										Stephen Strasburg",22,"SP","Pre-Arb","$2,500,000","$1,875,000","-","$4,375,000","$4,375,000",5.83,0
"Rodriguez
										
										Ivan Rodriguez",39,"C","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",4,0
"Lannan
										
										John Lannan",26,"RP","Arb 1","$2,750,000","-","-","$2,750,000","$2,750,000",3.67,0
"Gorzelanny
										
										Tom Gorzelanny",28,"RP","Arb 2","$2,100,000","-","-","$2,100,000","$2,100,000",2.8,0
"Hairston Jr.
										
										Jerry Hairston Jr.",35,"LF","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",2.67,0
"Rendon
										
										Anthony Rendon",21,"3B","Pre-Arb","$300,000","$1,500,000","-","$1,800,000","$1,800,000",2.4,0
"Harper
										
										Bryce Harper",18,"RF","Pre-Arb","$500,000","$1,250,000","-","$1,750,000","$1,750,000",2.33,0
"Ankiel
										
										Rick Ankiel",31,"CF","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",2,0
"Burnett
										
										Sean Burnett",28,"RP","Arb 2","$1,400,000","-","-","$1,400,000","$1,400,000",1.87,0
"Coffey
										
										Todd Coffey",30,"RP","Arb 3","$1,350,000","-","-","$1,350,000","$1,350,000",1.8,0
"Morse
										
										Mike Morse",29,"LF","Arb 1","$1,050,000","-","-","$1,050,000","$1,050,000",1.4,0
"Purke
										
										Matt Purke",20,"RP","Pre-Arb","$350,000","$687,500","-","$1,037,500","$1,037,500",1.38,0
"Hernandez
										
										Livan Hernandez",36,"SP","Pre-Arb","$1,000,000","-","-","$1,000,000","$1,000,000",1.33,0
"Wang
										
										Chien-Ming Wang",31,"RP","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",1.33,0
"Cora
										
										Alex Cora",37,"2B","Vet","$900,000","-","-","$900,000","$900,000",1.2,0
"Gaudin
										
										Chad Gaudin",28,"SP","Vet","$900,000","-","-","$900,000","$900,000",1.2,0
"Stairs
										
										Matt Stairs",43,"RF","Pre-Arb","$850,000","-","-","$850,000","$850,000",1.13,0
"Flores
										
										Jesus Flores",26,"C","Pre-Arb","$750,000","-","-","$750,000","$750,000",1,0
"Nix
										
										Laynce Nix",30,"RF","Arb 3","$700,000","-","-","$700,000","$700,000",0.93,0
"Slaten
										
										Doug Slaten",31,"RP","Pre-Arb","$695,000","-","-","$695,000","$695,000",0.93,0
"Clippard
										
										Tyler Clippard",26,"RP","Pre-Arb","$443,000","-","-","$443,000","$443,000",0.59,0
"Desmond
										
										Ian Desmond",25,"LF","Pre-Arb","$441,500","-","-","$441,500","$441,500",0.59,0
"Storen
										
										Drew Storen",23,"RP","Pre-Arb","$418,000","-","-","$418,000","$418,000",0.56,0
"Espinosa
										
										Danny Espinosa",24,"SS","Pre-Arb","$415,000","-","-","$415,000","$415,000",0.55,0
"Ramos
										
										Wilson Ramos",23,"C","Pre-Arb","$415,000","-","-","$415,000","$415,000",0.55,0
"Rodriguez
										
										Henry Rodriguez",24,"RP","Pre-Arb","$415,000","-","-","$415,000","$415,000",0.55,0
"Zimmermann
										
										Jordan Zimmermann",25,"SP","Pre-Arb","$415,000","-","-","$415,000","$415,000",0.55,0
"Bernadina
										
										Roger Bernadina",27,"LF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Broderick
										
										Brian Broderick",24,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Detwiler
										
										Ross Detwiler",25,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Garcia
										
										Christian Garcia",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Kimball
										
										Cole Kimball",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Marrero
										
										Chris Marrero",22,"1B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Mattheus
										
										Ryan Mattheus",27,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Milone
										
										Tom Milone",24,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Peacock
										
										Brad Peacock",23,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Ramirez
										
										Elvin Ramirez",23,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Severino
										
										Atahualpa Severino",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Stammen
										
										Craig Stammen",27,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.55,0
"Lombardozzi
										
										Steve Lombardozzi",22,"2B","Pre-Arb","$414,000","-","-","$414,000","$54,295",0.07,0
