"Active.Players..39.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Young
										
										Michael Young",34,"3B","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",15.42,0
"Beltre
										
										Adrian Beltre",32,"3B","Vet","$14,000,000","-","$200,000","$14,200,000","$14,200,000",13.69,0
"Hamilton
										
										Josh Hamilton",30,"LF","Arb 2","$7,250,000","$1,500,000","-","$8,750,000","$8,750,000",8.43,0
"Wilson
										
										C.J. Wilson",30,"SP","Arb 3","$7,000,000","-","$150,000","$7,150,000","$7,150,000",6.89,0
"Kinsler
										
										Ian Kinsler",29,"2B","Vet","$6,000,000","$200,000","-","$6,200,000","$6,200,000",5.98,0
"Napoli
										
										Mike Napoli",29,"1B","Arb 2","$5,800,000","-","-","$5,800,000","$5,800,000",5.59,0
"Feldman
										
										Scott Feldman",28,"SP","Arb 2","$4,400,000","-","-","$4,400,000","$4,400,000",4.24,0
"Cruz
										
										Nelson Cruz",30,"DH","Arb 1","$3,650,000","-","-","$3,650,000","$3,650,000",3.52,0
"Uehara
										
										Koji Uehara",36,"RP","Pre-Arb","$3,000,000","-","$650,000","$3,650,000","$3,650,000",3.52,0
"Oliver
										
										Darren Oliver",40,"RP","Vet","$3,250,000","-","-","$3,250,000","$3,250,000",3.13,0
"Lewis
										
										Colby Lewis",31,"SP","Arb 2","$3,000,000","-","-","$3,000,000","$3,000,000",2.89,0
"Torrealba
										
										Yorbit Torrealba",32,"C","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",2.89,0
"Webb
										
										Brandon Webb",32,"SP","Pre-Arb","$3,000,000","-","-","$3,000,000","$3,000,000",2.89,0
"Murphy
										
										David Murphy",29,"DH","Arb 1","$2,400,000","-","-","$2,400,000","$2,400,000",2.31,0
"Martin
										
										Leonys Martin",23,"CF","Pre-Arb","$500,000","$1,000,000","-","$1,500,000","$1,500,000",1.45,0
"O'Day
										
										Darren O'Day",28,"RP","Pre-Arb","$1,251,000","-","-","$1,251,000","$1,251,000",1.21,0
"Chavez
										
										Endy Chavez",33,"LF","Vet","$1,250,000","-","-","$1,250,000","$1,250,000",1.2,0
"Lowe
										
										Mark Lowe",28,"RP","Arb 2","$1,200,000","-","-","$1,200,000","$1,200,000",1.16,0
"Bush
										
										Dave Bush",31,"SP","Pre-Arb","$1,000,000","-","-","$1,000,000","$1,000,000",0.96,0
"Blanco
										
										Andres Blanco",27,"SS","Pre-Arb","$520,000","-","-","$520,000","$520,000",0.5,0
"Borbon
										
										Julio Borbon",25,"CF","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.47,0
"Feliz
										
										Neftali Feliz",23,"RP","Pre-Arb","$457,160","-","-","$457,160","$457,160",0.44,0
"Andrus
										
										Elvis Andrus",22,"SS","Pre-Arb","$452,180","-","-","$452,180","$452,180",0.44,0
"Holland
										
										Derek Holland",24,"SP","Pre-Arb","$431,810","-","-","$431,810","$431,810",0.42,0
"Ogando
										
										Alexi Ogando",27,"RP","Pre-Arb","$430,150","-","-","$430,150","$430,150",0.41,0
"Harrison
										
										Matt Harrison",25,"SP","Pre-Arb","$428,830","-","-","$428,830","$428,830",0.41,0
"Moreland
										
										Mitch Moreland",25,"1B","Pre-Arb","$426,000","-","-","$426,000","$426,000",0.41,0
"Kirkman
										
										Michael Kirkman",24,"RP","Pre-Arb","$423,000","-","-","$423,000","$423,000",0.41,0
"Teagarden
										
										Taylor Teagarden",27,"C","Pre-Arb","$416,790","-","-","$416,790","$416,790",0.4,0
"Gentry
										
										Craig Gentry",27,"LF","Pre-Arb","$416,000","-","-","$416,000","$416,000",0.4,0
"Strop
										
										Pedro Strop",26,"RP","Pre-Arb","$416,000","-","-","$416,000","$416,000",0.4,0
"Beltre
										
										Omar Beltre",29,"SP","Pre-Arb","$415,000","-","-","$415,000","$415,000",0.4,0
"Hurley
										
										Eric Hurley",25,"SP","Pre-Arb","$415,000","-","-","$415,000","$415,000",0.4,0
"Beltre
										
										Engel Beltre",21,"CF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.4,0
"De Los Santos
										
										Miguel De Los Santos",22,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.4,0
"Eppley
										
										Cody Eppley",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.4,0
"Font
										
										Wilmer Font",21,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.4,0
"Hamburger
										
										Mark Hamburger",24,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.4,0
"Tobin
										
										Mason Tobin",23,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.4,0
